date,code,short,full,day5,day10,day20,day60,day120,day250,day364
2017/04/06,002069,ST獐岛,ST獐岛2016年度业绩说明会,-0.02885042166000897,-0.054299818134580624,-0.06707201216036476,-0.08796129497143461,-0.03619086130206222,-0.12731049604739303,-0.4718049704614006
2017/04/13,002029,七匹狼,七匹狼2016年年度业绩网上说明会,0.00047778308647881333,-0.020931522040476897,-0.02286401925391088,-0.01810496294975915,-0.03350639420883239,-0.09904052946505017,-0.01341992104892117
2017/04/14,002085,万丰奥威,万丰奥威2016年度业绩说明会,-0.013611281422440214,-0.012725866554172835,-0.006916996047430858,-0.14545208079164984,-0.07457976777801158,-0.0440145531990418,-0.29297521710068
2017/04/26,002543,万和电气,万和电气2016年度业绩网上说明会,0.003297220913801238,0.028354035247447482,0.05120072496601734,0.04210920904660764,-0.110443275732532,0.037863222776636556,-0.06133548655280066
2017/03/14,300482,万孚生物,万孚生物2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/05,002590,万安科技,万安科技2016年度业绩说明会,-0.01982608695652175,-0.03777619387027793,-0.07787782915551215,0.042329641415847885,0.051419878296146235,-0.0881714431251743,-0.24422682539104681
2017/04/24,002654,万润科技,万润科技2016年度业绩网上说明会,0.0,-0.002038735983690069,-0.03519668737060022,-0.03519668737060022,-0.03519668737060022,-0.21522134047232044,-0.09980405675097036
2017/03/06,002643,万润股份,万润股份2016年度业绩说明会,-0.004304309495410567,0.008945467056597213,-0.0228055754735131,0.017348608837970503,-0.4512042259826303,-0.3525625299360975,-0.39066187740364255
2017/04/28,300268,万福生科,万福生科2016年度业绩网上说明会,0.0,0.0,0.0,0.0,0.07066999956653025,-0.3480469942933789,-0.41848999607603293
2017/03/28,000002,万科A,万科A2016年度业绩投资者交流会,-0.012831274733181524,0.0002748007694422218,-0.010147396489148934,0.03031451770690671,0.08621985299297845,0.27808121705317557,0.148598838677102
2017/05/04,300168,万达信息,万达信息2016年度业绩网上说明会,0.0,0.0,0.0,0.0015865820489572744,0.08729243037198219,-0.04242056546436624,0.3515247417469691
2017/04/12,002739,万达院线,万达院线2016年度网上业绩说明会,-0.008788653801441462,-0.009930086503140045,0.0017126546146527767,0.08294654473982911,-0.04530340406154849,-0.04530340406154849,-0.04530340406154849
2017/04/27,300055,万邦达,万邦达2016年度业绩网上说明会,0.010994764397905804,-0.022187004754358065,-0.006257223705711185,0.011139906918682723,0.016039677095974713,0.14577073490934989,-0.17907088574797542
2017/04/18,002434,万里扬,万里扬2016年度业绩网上说明会,0.008362475292686593,0.005828532700779224,-0.04687636905283459,-0.0015421191287026937,0.000542491214000933,-0.23818943348842855,-0.307588992611305
2017/05/02,002785,万里石,万里石2016年度业绩说明会,-0.02626262626262624,0.00956882637768026,-0.04278166013294714,0.06997627922738085,-0.02105853590132857,-0.21761799587232522,-0.31813142821949875
2017/04/27,300591,万里马,万里马2016年度业绩网上说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/07,300552,万集科技,万集科技2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/17,300057,万顺股份,万顺股份2016年度业绩说明会,0.0,0.0,0.0,0.0,0.007374934356234292,-0.07987437880603186,-0.19064956358200347
2017/05/04,002276,万马股份,万马股份2016年度业绩说明会,0.032506415739948745,-0.04147579546861452,-0.10490511994271383,-0.008457398476270469,0.07985822672647756,-0.15386069474714206,-0.2507011035772137
2017/03/17,002555,三七互娱,三七互娱2016年度业绩说明会,-0.017941454202077385,-0.019038553069966616,0.009783008458992224,0.10025317653739702,0.021357598012744096,-0.0806095099787501,-0.09238200511803195
2017/03/28,300276,三丰智能,三丰智能2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/10,300051,三五互联,三五互联2016年度业绩网上说明会,0.0,0.0,0.0,-0.010663507109004693,-0.04468985052345482,-0.07778110088500448,0.012277506902425305
2017/04/10,002417,三元达,三元达2016年度业绩说明会,0.0,0.0,0.0,0.0,-0.05764275057642755,0.07174179968426615,-0.07771983882436596
2017/05/04,002216,三全食品,三全食品2016年度业绩说明会,0.0267934312878133,0.016350555918901184,-0.016132697114292147,-0.0005061155630537178,0.02353838609491626,-0.049891101326338956,-0.12040803402232132
2017/04/21,300295,三六五网,三六五网2016年度业绩网上说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/03/31,002224,三力士,三力士2016年度业绩说明会,0.007412636780797771,-0.02923644621061613,-0.07383609514147221,-0.13967515402179992,-0.08637733769811691,-0.16348734431498607,-0.2290903406312379
2017/05/05,002112,三变科技,三变科技2016年度业绩网上说明会,-0.008270406328658771,-0.013311319781240191,0.019875951508317016,0.1107622592652532,0.13260288940148085,0.05767526096193009,-0.3677935454191131
2017/05/10,002621,三垒股份,三垒股份2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,0.0666704143009726,-0.033402438385486885
2017/03/15,002780,三夫户外,三夫户外2016年度业绩说明会,-0.0035863717872085307,-0.009634201415023129,-0.08151326988084652,-0.17176402508216826,-0.38425774538190355,-0.26112865803720414,-0.38009921111509976
2017/03/22,300066,三川智慧,三川智慧2016年度业绩说明会,0.0025954764553207375,-0.03649083002457918,-0.013814095059704911,-0.06372344856309861,-0.09795343163031339,-0.14685064627746247,-0.15923260273759784
2017/04/05,300515,三德科技,三德科技2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/26,002857,三晖电气,三晖电气2016年度业绩网上说明会,0.008964143426294806,-0.020952586672426905,0.019841998897666562,-0.06461015463677948,-0.11611858634358728,-0.17269885624067066,-0.3615802451717578
2017/05/05,002312,三泰控股,三泰控股2016年度业绩网上说明会,0.0,0.0,0.0,0.0,0.042360780580675966,0.085520005115853,0.085520005115853
2017/03/23,002159,三特索道,三特索道2016年度业绩说明会,-0.0026446280991736146,-0.0288160869774378,-0.026199387546784605,-0.16367909257682756,-0.09961344038061277,-0.1387929172964807,-0.20982142857142844
2017/05/03,300408,三环集团,三环集团2016年度业绩网上说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/10,300056,三维丝,三维丝2016年度业绩网上说明会,-0.054252199413489625,-0.06608442503639013,-0.12379983467921397,0.22569310300421272,-0.21416808713489166,-0.3548255310967989,-0.29456869009584663
2017/03/08,002469,三维工程,三维工程2016年度业绩说明会,-0.0010204081632654656,-0.006875477463712837,0.0035066006600660785,-0.10701905210904354,-0.04701787505161926,-0.06779963822327408,-0.270680870263786
2017/04/14,002115,三维通信,三维通信2016年度业绩说明会,0.0,0.0,0.0,0.0,-0.09109366875479713,-0.03386484679037287,-0.1260421775380089
2017/05/05,300384,三联虹普,三联虹普2016年度业绩网上说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/03/27,300072,三聚环保,三聚环保2016年度业绩说明会,0.0310110730292644,0.02667970386925545,-0.017363652424096848,-0.246295119601533,-0.24313730113351678,-0.06141606171458839,-0.15006072220427166
2017/03/30,002050,三花智控,三花智控2016年度业绩说明会,0.0,0.0,0.0,-0.01113234446567772,0.14801001826474008,0.09177596359743054,0.026393341921169995
2017/04/07,300298,三诺生物,三诺生物2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/09,002110,三钢闽光,三钢闽光2016年度业绩说明会,-0.0025405511041626454,0.002327385570209553,0.02048887668223016,0.10739104127321746,0.20928136967785516,0.4145629628473549,0.009117256370003891
2017/05/08,300236,上海新阳,上海新阳2016年年度业绩说明会,0.01499000666222516,0.013375726345795405,-0.038657849185566494,0.02553272571374132,0.13839907002636,-0.041544308642988255,0.20306547775401554
2017/04/17,002252,上海莱士,上海莱士2016年度业绩说明会,0.0047087980173481465,0.0047087980173481465,0.0047087980173481465,0.0047087980173481465,0.0047087980173481465,-0.02149703709838946,-0.02080151108498407
2017/04/12,300226,上海钢联,上海钢联2016年度业绩说明会,-0.0135172413793104,-0.03558316859644163,-0.0028882197505068806,0.12396832478251209,0.022616687691475925,-0.02809120058332488,0.7971376556416359
2017/04/26,300522,世名科技,世名科技2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/14,002796,世嘉科技,世嘉科技2016年年度业绩说明会,-0.015121630506245843,-0.10333765392093329,-0.037570318778462286,-0.19384233587963853,-0.19384233587963853,-0.19987288757893923,-0.2193590685696183
2017/05/09,002558,世纪游轮,世纪游轮2016年度业绩网上说明会,-0.043692915329548276,-0.0195846827967232,-0.04077336090590864,-0.12430458733928884,-0.10115105722370725,-0.15594266555082398,-0.36760528155894845
2017/04/20,300150,世纪瑞尔,世纪瑞尔2016年度业绩说明会,-0.020503807850029376,-0.013383025580213466,-0.05890341198438294,-0.03257052911974817,-0.07931079197328768,-0.2533984671102505,-0.12763258056330876
2017/03/17,300050,世纪鼎利,世纪鼎利2016年度业绩说明会,-0.016274864376130245,-0.04378283712784595,-0.037600832682799824,-0.05335194891396389,-0.049266847569020736,-0.2207512430956525,-0.11975578714712111
2017/03/30,002285,世联行,世联行2016年度业绩说明会,0.008338678640153994,0.02797901573819638,-0.014591624028804453,-0.041393833700767144,0.38204362801377656,0.3265112288979436,-0.06166176255425714
2017/05/10,002016,世荣兆业,世荣兆业2016年度业绩说明会,-0.004867495943753564,-0.0014684287812041041,-0.02698851730785351,-0.043483965779667254,-0.013543988289131748,0.32388058771869715,0.4265752641219251
2017/05/02,002748,世龙实业,世龙实业2016年度业绩网上说明会,-0.021760633036597317,-0.014565290743448549,-0.01909283766036974,0.017831678375655764,0.03500348486021931,-0.16367358302081467,-0.3139553172207704
2017/04/28,002017,东信和平,东信和平2016年度业绩网上说明会,-0.002850627137970343,-0.030662424067110224,-0.001013941698352278,0.0042490976378672255,-0.010295593976575798,-0.13540460244725325,-0.1541765769393722
2017/05/09,300354,东华测试,东华测试2016年度业绩网上说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/13,002140,东华科技,东华科技2016年度业绩网上说明会,-0.03388608507570288,-0.02108119390523884,0.0032669406681421396,0.05694220542183187,-0.09617901663612682,-0.13073555166374867,-0.25605650537989366
2017/05/09,002221,东华能源,东华能源2016年年度报告网上说明会,-0.006082451002478106,0.020581832574708147,-0.024487179487179513,0.02616995073891608,0.10725373384796145,0.11951887941534714,-0.0027644288132045594
2017/05/05,002065,东华软件,东华软件2016年度业绩网上说明会,-0.01625299231447658,0.0033299551179962416,0.03281628857076438,0.03517026133134604,-0.38902943882244706,-0.3449873425578229,-0.284093010274391
2017/04/05,300353,东土科技,东土科技2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/28,300239,东宝生物,东宝生物2016年度业绩说明会,0.001404494382022442,-0.041420118343195304,-0.008103054228132062,-0.018681071348188073,-0.018748138218647424,-0.1358921161825725,-0.12769679698765135
