date,code,short,full,day5,day10,day20,day60,day120,day250,day364
2017/04/27,002099,海翔药业,海翔药业2016年度业绩说明会,-0.003647970816233433,-0.04089631711285302,-0.09760205857490929,-0.15235768458287113,-0.1410474666382567,-0.2556971862034861,-0.3124118876537207
2017/05/12,300277,海联讯,海联讯2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/18,600387,海越股份,海越股份2016年度业绩说明会,0.0,0.0,0.0,0.0,-0.16466675151254104,-0.12633520761139105,-0.18606914712119285
2017/05/02,300584,海辰药业,海辰药业2016年度业绩网上说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/13,300320,海达股份,海达股份2016年度业绩网上说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/03/10,300501,海顺新材,海顺新材2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/05,002084,海鸥卫浴,海鸥卫浴2016年度业绩说明会,0.016129032258064432,0.006915406883242081,-0.03819672529985633,-0.08613916753141888,-0.14458472436029468,-0.2178864198190483,-0.27138245740731315
2017/04/21,300339,润和软件,润和软件2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/03/14,300493,润欣科技,润欣科技2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/26,002483,润邦股份,润邦股份2016年度业绩网上说明会,-0.017113881259243655,-0.047462212550726385,-0.13310421697937966,-0.35940852524674594,-0.4549537713000795,-0.48687457445678056,-0.505808678730228
2017/04/07,002507,涪陵榨菜,涪陵榨菜2016年度业绩说明会,-0.0037383177570094873,0.024065864471184,0.054534083802376586,0.01650782414307006,-0.07695073622137202,0.011051501139670438,0.05016459566938137
2017/04/18,300540,深冷股份,深冷股份2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/03/08,002168,深圳惠程,深圳惠程2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.005227314559175508
2017/05/04,002573,清新环境,清新环境2016年度业绩网上说明会,-0.077521613832853,-0.09205787578189153,-0.12147906470908097,-0.1001598050148883,-0.07799661368725785,0.05871245718652308,0.016933010412084108
2017/04/12,300283,温州宏丰,温州宏丰2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/12,300498,温氏股份,温氏股份2016年度业绩网上说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/12,002174,游族网络,游族网络2016年度业绩网上说明会,-0.011335458731845565,-0.018290522586359464,-0.0027164534480148446,-0.007254659132932581,0.07962664018911252,-0.02090081885404185,-0.11148705478098521
2017/03/22,002155,湖南黄金,湖南黄金2016年度业绩说明会,0.009656872816930324,-0.008444032540418304,0.007408839067130274,-0.05806386330321392,-0.12378393017103109,-0.1777814063284336,-0.19207914480340568
2017/04/14,002125,湘潭电化,湘潭电化2016年度业绩网上说明会,-0.08531515050723432,-0.1187564766839379,-0.07201934088306398,-0.1534060481228349,-0.1658424916035724,-0.2975896114665588,-0.3630875725651576
2017/04/18,300381,溢多利,溢多利2016年度业绩网上说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/26,002244,滨江集团,滨江集团2016年度业绩说明会,-0.01565674674315767,-0.018589614063447068,-0.03459978312381996,-0.05030062651576416,-0.053418289752276166,-0.018861808281133687,0.027166004899891093
2017/05/04,002351,漫步者,漫步者2016年度业绩网上说明会,-0.023055391868002272,-0.011480756686236031,-0.02664470906173485,-0.19788936646049538,-0.13713988888799986,-0.1565089904328134,-0.2637948873867389
2017/05/08,300191,潜能恒信,潜能恒信2016年度业绩网上说明会,-0.0793773527317125,-0.06924207993583759,-0.0318183473542371,-0.0993712518683928,-0.17485412448505092,-0.27779282878150674,-0.31584549866159284
2017/05/03,002345,潮宏基,潮宏基2016年度报告网上说明会,-0.015639374425022994,-0.03671003717472131,-0.0642139149858749,-0.08405030652248288,-0.05179957343743384,-0.02358142492187326,-0.006728676034039381
2017/03/24,002172,澳洋科技,澳洋科技2016年度业绩说明会,-0.008234262327031448,-0.026338284004701375,-0.032154372156904955,-0.14193396226415098,-0.19522624207830855,-0.2622909199512343,-0.33423521165976944
2017/05/04,300566,激智科技,激智科技2016年度业绩网上说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/28,002225,濮耐股份,濮耐股份2016年度业绩网上说明会,-0.004163775156141726,-0.013332054479186738,-0.055688051514428606,-0.11600820012848126,-0.06369163037315098,-0.08853159377355914,-0.13972191266699988
2017/04/10,300481,濮阳惠成,濮阳惠成2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/05,300360,炬华科技,炬华科技2016年度业绩网上说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/03/27,002315,焦点科技,焦点科技2016年度业绩说明会,-0.03090822634331911,-0.04182774431358434,-0.05835113941498478,-0.08190200815797487,-0.3302423735466331,-0.47383914060083543,-0.5357560208197689
2017/03/17,002695,煌上煌,煌上煌2016年度业绩说明会,-0.02315938511326867,-0.028605686879068122,-0.05443583293444268,-0.16855603783111972,-0.2512993397949155,-0.4603223126939656,-0.48023961982426955
2017/04/27,300588,熙菱信息,熙菱信息2016年度业绩网上说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/03/09,002732,燕塘乳业,燕塘乳业2016年度业绩说明会,-0.009103840682788059,0.004703153395859433,0.01814231810039261,-0.08679843568333184,-0.2505761562755308,-0.15019928654023862,-0.09309669422613363
2017/05/05,002403,爱仕达,爱仕达2016年度业绩网上说明会,-0.03293856402664682,-0.03418267241494353,-0.04098407281001148,-0.07884840633575178,-0.08176297080882465,-0.13821585232152597,-0.18775636351698752
2017/04/26,300521,爱司凯,爱司凯2016年度业绩网上说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/13,300015,爱尔眼科,爱尔眼科2016年度业绩网上说明会,-0.00276767357267138,0.006954229353211142,0.03511806791844406,-0.08640761712879097,-0.17712720516634697,-0.21309247785305474,-0.1275860743094906
2017/05/03,002610,爱康科技,爱康科技2016年度业绩网上说明会,-0.003920386007237606,-0.034267912772585674,-0.04247104247104217,-0.0780212154257955,-0.13248440348874527,-0.35419919664655763,-0.6540145622608347
2017/05/08,002416,爱施德,爱施德2016年度业绩网上说明会,-0.028451688009313348,-0.03894104971525321,-0.07699035369774948,-0.15075661685527,-0.17715231037423204,-0.28460450653375063,-0.3850273959511163
