,Question,Answer
0,"一季报里关于新签合同部分是否能解释一下。 P8页中说：“2017年度一季度公司新签订工程建设施工合同（含框架协议和中标通知书）33份，合同金额164,601.90万元，比上年同期增长954.07%；签订设计合同76份，合同金额共计2,614.57万元；苗木销售合同10份，合同金额共计 185.36万元；牧草合同36份，合同金额508.89万元。”；P12页中又说：“2017年度一季度公司除以上重大订单外新签订工程施工合同共30份，合同金额共计280,565.31万元”。到底一季度新签合同是多少？","你好，2017年度一季度公司新签订工程建设施工合同（含框架协议和中标通知书）33份，合同金额164,601.90万元，谢谢。"
1,行业有没有周期性？,您好，生态修复行业的发展与经济的发展水平、经济发展周期具有一定的相关性，
2,公司迪拜子公司的拓展目标明确吗?能否披露一些详细的项目进展，谢谢！,你好，公司每去一个地方都是先科研后修复，尤其是国外，当地的物种比较稀缺，研发周期会长一点，具体拓展需根据实际情况推进。谢谢。
3,在给用户提供增值服务方面，公司做了哪些工作以增强对原有客户的锁定、新客户的拓展？,你好，公司依托质量标准体系建议，2016年获得“中国质量奖”。在质量管理中推行项目经理招标制、目标承包责任制；尤其是质量裁判员巡检体系，通过集团质检部门、事业部质量技术监督部门、第三方事业部交互检查等三级监管；确保客户取得高质量的增值服务。
4,请问：公司产品的技术含量如何？专利多吗？行业垄断地位如何？ 那些项目能给公司带来利润增长点？预计是否能保持3年的增长？,公司获得了较多的发明专利，其中部分已经运用的实际的生产经营当中，同时，公司逐年加大对科研的投入，保证公司的技术领先性，公司承接的各项目有序开展，财务数据请参阅公司披露的定期报告。
5,谢谢邢总对刚才两个问题的回答！,感谢您对蒙草公司一如既往的支持！
6,公司的应收帐款高达34亿，比2016年收入还高，是否有什么办法消除相关隐患？,您好，感谢您对公司的关注。公司主要采取以下措施来保障应收账款的回收：一、前期对客户进行评价筛选，优先选择综合实力较强的客户进行合作。二、积极将前期项目欠款纳入地方政府专项债务范围，促进应收账款的回收。三、将现有应收账款项目进行全面细致的梳理和分类，明确责任人员，并相应制订各责任人奖惩措施，督促资金的回笼。四、积极与金融机构对接应收账款转让和保理业务。
7,樊总好，刚才提到呼市大青山项目正在稳步进行，也提到SPV还未成立，目前由公司列支成本，待PPP项目公司成立后有SPV支付给公司。但目前大青山项目体量大，百亿，时间紧，6月初步形成景观，8月基本完成。从公司的角度资金怎么可能支撑，特别是分包项目我看了一下支付条件都是次月支付，这对公司的资金压力非常大，公司怎么安排资金，另外SPV的成立进度就非常关键了。还想问一下，公司列支前期成本，那么前期的投入公司是否同步确认收入？,公司建立了较为完善的供应链体系及供应链金融，公司针对呼市大青山项目成立了内蒙古金草新诚生态建设投资中心（有限合伙），目前正在加紧设立项目公司。
8,您好，感谢贵公司这两年来的快速发展抵挡住了中国股市的下跌，希望未来公司可以以更好的业绩回报股东，谢谢！,您好，感谢你长期的支持和关注。
9,"公司采取了具体怎样的应对措施,在同业中不断做大做强?",您好，感谢对公司的关注，公司生态修复的成果与技术标准化，支撑企业的向外拓展，在蒙草种质资源库及大数据平台的支持下，公司将扩建原有现代化的草种产品生产线条，打造精准修复的拳头产品，布局土壤修复，着眼“耕地质量提升及改盐增草”战略，公司将不断创新技术与管理。
10,做大、做好市值管理是每个公司成长的必然追求，公司是如何进行市值管理的？,公司将兢兢业业做好经营管理，根据公司既定战略及发展方向开展业务布局，踏实做好公司主营业务。
11,公司未来3年发展前景如何?,您好，感谢对公司的关注，环境保护与生态修复是国家与时代的趋势，公司正处于快速发展期，公司将不断做精做细，完善北疆生态大数据平台、根据市场细分，科研产品化、产品科技化、进入西藏、新疆、云南、陕西等地，把蒙草大生态数据、科技成果的标准，系统的输出和复制。
12,公司应收帐款一直较高，2016年报显示应收帐款高达33亿之多，请问公司在管理应收帐款风险上面有无具体措施?请正面回答谢谢。,您好，感谢您对公司的关注。公司主要采取以下措施来保障应收账款的回收：一、前期对客户进行评价筛选，优先选择综合实力较强的客户进行合作。二、积极将前期项目欠款纳入地方政府专项债务范围，促进应收账款的回收。三、将现有应收账款项目进行全面细致的梳理和分类，明确责任人员，并相应制订各责任人奖惩措施，督促资金的回笼。四、积极与金融机构对接应收账款转让和保理业务。
13,除了大青山另外2个100亿的ppp有没有开始动工？,三个百亿级项目均在有序推进当中，呼市大青山项目已动工建设，包头已经签署多个子协议，公司将积极履行信息披露义务，及时公告重大项目的后续进展情况
14,公司2016年主营才28亿，但应收帐款确高达33亿，应收和主营占比达118％，请问公司将如何加强应收帐款的管理?,公司主要采取以下措施来保障应收账款的回收：一、前期对客户进行评价筛选，优先选择综合实力较强的客户进行合作。二、积极将前期项目欠款纳入地方政府专项债务范围，促进应收账款的回收。三、将现有应收账款项目进行全面细致的梳理和分类，明确责任人员，并相应制订各责任人奖惩措施，督促资金的回笼。四、积极与金融机构对接应收账款转让和保理业务。
15,"同行业内有哪些主要竞争对手？公司采取了什么样的应对措施,在保持稳定增长的前提下不断做大做强?",您好，公司的业务类型主要是生态修复，包括草原、沙漠、矿山等、种业科技和现代草业和其他园林公司的业务类型有区别。
16,呼和浩特大青山项目、包头大青山项目，进展怎么样？辽通100亿项目是否开工？,三个百亿级项目均在有序推进当中，呼市大青山项目已动工建设，包头已经签署多个子协议，公司将积极履行信息披露义务，及时公告重大项目的后续进展情况。 
17,在企业文化方面，公司有什么特色吗？,"您好，一、企业愿景：立足“草、草原、草产业”，打造生态产业运营平台 。二、企业使命：用蒙草修复生态，和谐自然。三、企业核心口号：为草原修复生态。四、生态观：万物平等观：众生平等、万物有灵，所有生物没有高低贵贱之分。 本土植物观：因地制宜、适者生存，驯化本土植物进行生态修复。 生态系统观：做“人、草、畜、水、土、气、生”和谐发展的生态系统修复。 生态产业观：向生态要效益、将效益做生态、可循环可持续。五、核心价值观：尊重：尊重自然，尊重科技，尊重员工，尊重客户。

"
18,公司迪拜项目已经有2年了，目前进展如何？今年能签署定单吗？,你好，公司每去一个地方都是先科研后修复，尤其是国外，当地的物种比较稀缺，研发周期会长一点，目前已经有少数的品种在进行研发和应用。此外，迪拜商业环境有一定的特殊性，今年公司会根据实际情况尝试承接一些业务。
19,公司的 3个100亿项目具体完成情况情况可以介绍下？,三个百亿级项目均在有序推进当中，呼市大青山项目已动工建设，包头已经签署多个子协议，公司将积极履行信息披露义务，及时公告重大项目的后续进展情况。
20,从公司中标的合同来看公司的业务主要集中于内蒙古，而其他省区的定单很少，请问公司是否有加快向全国扩张的具体计划?,您好，公司并购杭州普天园林、厦门鹭路兴公司拓展公司业务范围，同时公司成立西藏、新疆子公司适时开展相关业务。
21,我是公司股票的坚定持有人，但前段时间公司公告高管在陆续减持公司股票，让我对自己的持有产生了怀疑！请问管理层你们对公司目前股价还有信心吗?如果有信那是否有增持计划?,您好，董监高严格按照有关规定减持股份，公司将督促其合法、合规减持。
22,公司同时有100多项工程同时开工，人员和产能是否能跟上？是否需要大量外包？,您好：公司根据本年度即将开展的工程项目的业务量，已提前预估并适时地进行了人格招聘及储备，部分作业是否需要外包需要公司相关部门评估认证后决定。谢谢！
23,您好，请问公司今年在工程量大增的情况下，是否有意向继续收购公司？,您好，公司将根据发展、经营情况适时开展。
24,请问公司如何看待ppp模式，是否会遇到融资困难，利润回报低的问题？,您好，感谢对公司的关注！2017年至今公司陆续中标及签订多个PPP项目，随之成立了包括内蒙古金草新诚生态建设投资中心（有限合伙）、阿拉善盟乌兰布和灾后重建投资中心（有限合伙）、宁波首建阳光贰号投资管理中心（有限合伙）等基金，基金的成立有效保证了PPP项目的建设。 
25,邢总，您好！还有一个问题，就是公司与各政府目前签订的很多都是框架协议，未见正式合同。但很多工程实际已经开工，在未签订正式合同的情况，公司是否会按照实际费用支出情况确认收入？另，公司的很多工程都在进行分包，若会计期内公司未对分包商支付工程款，是不是该会计期就不会确认收入？谢谢！,"您好：公司与政府签订的施工合同或框架协议，均执行《企业准则-十五号建造合同》来确认收入。收入的确认与支付分包商款项并无关系，谢谢！
"
26,公司说自己是一个种子型的公司，最近订单大爆发会不会种子不够用，对项目工程进行制约？,种业科技是公司的一块业务，基于干旱半干旱地区的草坪、草地、草原的土壤、种质资源研究及生态产业大数据平台支持，集植物科研、技术服务输出、种苗草种生产加工销售为一体，提供不同区域生态修复用种、乡土植物种苗、牧草草种及科技服务输出，支持“生态修复、生态牧场、现代草业”的发展。
27,请问公司公司的核心竞争力是什么？,您好，公司依托“种质资源研究”与“草原生态大数据”，坚持“尊重生态、师法自然”的先科研后修复理念，在草原带、沙漠带及国内外，适地适情的建立了“抗旱植物研究院、草原生态系统研究院、乡土植物研究院、耐寒植物研究院、荒漠植物研究院、盐碱地改良研究院”等10大生态研究机构。在科研实践中掌握了野生植物驯化育种技术，节水抗旱园林绿化技术，生态修复集成技术。经过多年发展，聚合了国内草产业界顶级专家资源和成体系的科研团队，凝聚了一批知识水平较高、工作经验丰富、专业技能高超、综合素质较强的管理和技术人才；蒙草已收集草原种质资源1800多种，8000余份，土壤数20万份，有国内最完备的草原乡土植物种质资源库。建设“草原生态产业大数据平台”，系统集成了内蒙古地区的“水土气、人草畜、微生物”等生态关键因素指标，锁定任意经纬度或植物，就能查询该区域相应的科研数据及生态治理方案。
28,您好，公司何时召开股东大会公布送转等红利？,您好，公司将在年度股东大会审议通过利润分配方案后2个月内实施完毕。
29,您好，公司日前发布乌海市生态建设PPP项目预中标公告，请问公示期结束了，是否收到中标通知书？,"你好，公示期已经结束了，尚未收到中标通知书。
"
30,希望公司在本专业领域专注于做强做大做实，提升公司的行业地位，给投资者以回报！,您好，谢谢您对公司的关注和认可！
31,公司生产经营的季节性如何?哪个季节是旺季?,您好：公司的工程项目业务主要集中在每年的4-11月，谢谢！
32,您好，请问二、三季度的营收，和去年同期相比如何？ 大青山的项目进度？,您好：公司二、三季度经营业绩情况届时详见公告。大青山项目按预期正常推进。谢谢！
33,公司今年PPP协议相比去年增长很多，是内蒙70周年的原因还是其它原因？,你好，PPP协议的增长与政策支持和社会认可度提升等方面有一定影响，谢谢。
34,公司在税收方面有没有相关的优惠政策？具体税率是多少？,"您好，感谢您对公司的关注。目前公司及控股子公司主要享受以下税收优惠政策：
   一、根据和地税（2012）1号文关于西部大开发税收优惠审核通知书，公司符合西部大开发鼓励类产业税收优惠政策，企业所得税减按15%税率征收。
二、根据《中华人民共和国企业所得税法》、《中华人民共和国企业所得税法实施条例》和《企业所得税减免税管理办法（试行）》的相关规定，从事农业、林业项目的所得免征企业所得税。
三、根据《中华人民共和国企业所得税法》、《中华人民共和国企业所得税法实施条例》和《企业所得税减免税管理办法（试行）》的相关规定，从事花卉、茶以及其他饮料作物和香料作物的种植所得减半征收企业所得税。
四、根据《中华人民共和国增值税暂行条例》第十五条第一款“农业生产者销售的自产农产品”免征增值税的规定，公司及控股子公司销售自产农产品免征增值税。
"
35,公司这2年签订了大量PPP协议，但合同签订并不多。是否必须再签定正式合同才能正式生效？一般从协议到合同需要多长时间？,你好，公司签订的PPP框架协议，作为前期和政府合作的意向性协议，双方达成合作意向，框架协议签订后双方会进行磋商，从框架协议签订至正式PPP合同签订，由于合作细节较多，合同内容较为复杂，一般需要70天至六个月可以签订正式的PPP协议。
36,请问公司会进入新的细分领域吗？这一领域与公司现有业务的相关性？,你好，2017年，公司将涉足土壤修复领域，成立了“蒙草土壤修复技术研发中心”，聚集盐碱地改良、重金属污染土地防治、荒漠化土地治理、耕地质量提升等方面。公司还将积极响应内蒙自治区“改盐增草（饲）兴牧”试点示范工程，通过科学改良盐碱地，实现“改盐增草兴牧”，提升农业和农村综合经济发展能力。
37,邢总，您好！请问呼市大青山PPP项目的SPV项目公司是否已组建？在项目公司未组建前，该工程已开工两月，请问该工程是否先按实际费用支出情况确认收入并计入应收款，待SPV公司成立并获得融资后，由SPV公司支付给上市公司？,"您好！公司承担的《呼市大青山PPP项目》的SPV公司尚未成立，正在进行前期相关手续办理过程中。项目前期发生的成本在上市公司列支，待SPV公司成立并获得融资后，再行支付给上市公司。谢谢！
"
38,您好，从各处了解到公司同时进行多个项目，请问在资金方面是否存在问题？,你好，公司会根据自身融资能力及项目实际需要，合理安排资金，谢谢。
39,新三板的扩容，带来了新的投资机会，你们公司在这方面有什么打算吗？,公司将根据自身既定战略及发展方向开张相关业务，谢谢。
40,您好，在网上可以看到贵公司大青山项目的进展，请问大青山项目已经开工，为何还没签订正式合同？,呼市大青山项目已于2017年2月28日动工建设，目前正在履行相关程序，公司将及时履行信息披露义务。
41,公司16年应收款高达33亿，相对于16年28亿营收很大。请问公司如何控制回款的风险？,您好：公司主要采取以下措施来保障应收账款的回收：一、前期对客户进行评价筛选，优先选择综合实力较强的客户进行合作。二、积极将前期项目欠款纳入地方政府专项债务范围，促进应收账款的回收。三、将现有应收账款项目进行全面细致的梳理和分类，明确责任人员，并相应制订各责任人奖惩措施，督促资金的回笼。四、积极与金融机构对接应收账款转让和保理业务。 谢谢！
42,请问公司的分配预案达到承诺的分红比例吗？,你好，公司的分配预案达到了承诺的分红比例。
43,呼市大青山项目6月底主体完工，预计今年可以确认多少收入？,您好：公司承揽的呼市大青山项目按照预期有序推进。目前进展顺利。谢谢关注！
44,今年资金需求巨大，基金设立进展缓慢？是否会影响工程进展？如何解决？,您好，感谢对公司的关注！2017年至今公司陆续中标及签订多个PPP项目，随之成立了包括内蒙古金草新诚生态建设投资中心（有限合伙）、阿拉善盟乌兰布和灾后重建投资中心（有限合伙）、宁波首建阳光贰号投资管理中心（有限合伙）等基金，基金的成立有效保证了PPP项目的建设。
45,您好 公司能否定期发布工程施工情况以及合同订单数量  每个月公布一次,您好，感谢对公司的关注，公司将披露金额1亿以上金额的工程合同，在定期报告中披露5000万以上工程项目。
46,"请问董事长,关于公司最新项目进展如何？达到预期了吗？",公司各新项目都在有条不紊的进行当中，公司将积极做好精细化管理，做好各新项目的管理工作。
