,Question,Answer
0,公司未来会进军国外市场吗？突破口在哪里？,你好，公司短期内暂不考虑进军国外市场，谢谢。
1,公司股票最近跌的很厉害，是何原因？,你好，公司基本面没有出现问题，而且根据年报显示，各方面数据都显示公司经营状况良好。所以，我们也不清楚是什么原因。谢谢！
2,公司将采取何种形式来回报股东？,你好，公司会积极开发新产品、提升市场占有率、提高公司核心竞争力，并不断提升公司业绩，同时按照公司经营情况进行利润分配以更好地回报广大投资者。谢谢。
3,贵公司今年还招人吗？,你好，公司非常欢迎有志之士到公司来应聘各类岗位。公司的招聘邮箱为hr@dnt.com.cn。谢谢！
4,新一届政府倡导全社会节约节俭，不知道贵公司是怎么做的？高管及员工薪酬、福利有影响吗？,你好，我们一定会积极响应政府的号召，避免不必要的浪费。鼓励员工多劳多得，削减不必要的开支。谢谢。
5,募投项目资金使用情况如何？,你好，公司首发上市所募集的资金截止 2016年12 月31 日，已累计使用募集资金 26702.06万元用于IT基础设施支持与维护服务区域扩展项目、IT管理外包服务项目、天玑科技数据中心创新服务项目。上述募投项目均已全部完成并达到预期效益。谢谢。
6,公司募集资金投向项目进展如何，是否顺利?预计多久可以收回投资?,你好，公司2011年IPO上市时的募投项目都已经顺利完成，并且基本达到预期效益。谢谢！
7,买你们公司股票的话，如果持股１０年会让投资者产生什么样的期待？　或者可以给投资者什么的保证吗？　,你好，公司2011年上市的股价是每股20元，如果按照今天的收盘价复权后的价格为每股55.50元，还不含历年分红。以上数据供参考。谢谢！
8,贵公司员工一个月能挣多少？,你好，不同岗位的薪酬标准不同，从千元至万元均有。谢谢。
9,现在公司承接的外包项目多吗　？主要是哪方面的外包项目》　？,你好，公司目前承接较多的是电信行业的驻场外包业务。2016年IT外包业务占总营收的17.1%。谢谢！
10,独立董事对公司的内部控制有怎样的意见呢？,公司内控制度基本规范，无重大缺陷。谢谢
11,在给用户提供增值服务方面，公司做了哪些工作以增强对原有客户的锁定、新客户的拓展？,你好，公司在提供原有维保服务的同时不断结合客户的需求，开发新的产品。例如我们的DOC业务就是在基于原有维保服务的客户基础上，结合客户的业务需求而开发的新的产品。该产品的性能等方面获得了客户的认可，并在客户集团内部推广。通过这些新产品的开发增加了对原有客户的锁定、新客户的拓展。谢谢。
12,贵公司是否会考虑实施股票期权等规范股权激励方式，惠及更多员工？,你好，公司已经在实施第二期的股权激励计划。谢谢！
13,目前公司享有的国家优惠政策有哪些？,你好，公司现在享有高新技术企业所得税减免优惠和研发加计扣除国家优惠政策。谢谢！
14,公司是否具备长期投资的价值？你是怎么看的？ 如果有机会，你会增持吗？,就目前来看公司经营情况良好，从个人角度来看是一家值得长期投资的上市公司，鉴于股市受诸多因素的影响，股市有风险，建议谨慎投资。谢谢
15,新三板的扩容，带来了新的投资机会，你们公司在这方面有什么举措吗？,你好，我司旗下控股的子公司，在去年年底已经在新三板上市了。谢谢！
16,现在行业间的并购都比较频繁，导致上市公司并购的成本提高，你们今年有没有兼并收购计划？,你好，公司一直有积极寻找合适的标的公司，后续如果有遇到合适的，公司会予以兼并收购。谢谢。
17,请站在独立董事的角度 评价一下这家公司。您的专业态度对我很重要！,公司经营稳健，财报状况健康良好。谢谢
18,公司的负债比率有多少？,你好，根据2016年的年报显示，公司的负债率为24.08%。谢谢！
19,公司是否在考虑开拓新的领域？取得初步进展没有？,你好，公司一直有积极开拓新产品，去年公司还申请了非公开发行股票，目前相关募投项目已开始投入生产，且非公开发行股票事宜于今年3月已审批通过。谢谢。
