,Question,Answer
0,公司每年研发资金是多少？占比多少？涨幅是多少？？,您好！公司2015年研发投入金额为24923376.95元，占营业收入5.99%；2016年研发投入金额为26957473.52元，占营业收入7.29%；2017年研发投入金额为25935755.74元，占营业收入7.14%。谢谢您！
1,公司今年有股权激励计划推行吗？,您好！请您关注公司有关公告，谢谢！
2,截至去年底公司员工多少人？,您好！公司2017年在职员工人数为877人。谢谢！
3,公司所处的行业，客户采购产品是否有周期性？,您好！个人认为整体上看是没有周期的，因为各年度的采购销售较为均衡，不存在较大波动。感谢您的提问及关注！
4,中美贸易战对公司在美业务有影响吗？,您好！公司对美国直接出口仅占公司业务很小比例，影响不大。谢谢您的关注和支持！
5,请问影响行业发展的有利因素有哪些？不利因素有哪些？,您好！您的问题非常好，关于行业发展也是我们所关注的，其有利因素是国家相关政策的支持，产业政策及税收优惠政策等利好因素；不利因素则有下游市场变化的不确定性，以及技术研发相对落后，以及逐年上升的劳动力成本等。感谢您的提问与关注！
6,去年9月至今，有机构调研公司吗？公司在价值传播上是否应该多努力些？,您好！没有，是该加强这方面工作，多努力些！感谢您的指点与建议，谢谢！
7,公司在实施发展开拓市场的过程中碰到的困难主要是什么？,您好！感谢您的提问，公司遇到的主要困难还是国际市场需求的改变，当然还有其他因素如价格下降，汇率变动等影响。谢谢您的关注与支持！
8,表面贴装式(SMD)石英晶体谐振器的市场占有率是多少？,您好！您的问题非常专业，因为我们无法统计行业数据，所以非常抱歉无法给您确切数据，请见谅！再次感谢您对行业及公司的关注！
9,公司上市时就以很高的毛利率让市场质疑，如今几年过去了毛利率也逐步走低，请问为什么毛利率每年都在下降？,您好！公司毛利率下降的主要原因是市场价格下降较快。公司上市之初，智能手机市场刚刚起步，大多数产品均是新产品，故毛利率较高；随着智能手机市场日渐成熟，竞争加剧，智能手机价格下降较快，由于价格传导影响公司产品价格也随之下降，但原材料人工等下降有限，导致毛利率下降。感谢您对公司的关注！
10,人工智能业务的投入占比多少？,尊敬的投资人您好！我公司业务暂时未涉及人工智能，我们从事的是基础电子元器件。谢谢您！感谢关注！
11,公司目前的股价与市值是否被低估？,您好！公司的股价和市值是由二级市场决定的，这个我们还真不好判断，还得依赖您对市场及公司的理解。谢谢您的支持与关心！
12,公司在核心技术领域获得哪些专利权？有无过硬资质？,您好！公司的专利详情请您参阅公司招股说明书及披露的相关信息，至于过硬资质不知您想了解什么。感谢您的关注与支持！
13,2015年公司的募投项目已经建成，2017年这些项目产生了多少收益为何没有在年报里体现？能否披露一下，这些项目的收益情况。,您好！有关内容请您参阅公司已披露信息，公司已按照规定和要求进行了披露。感谢您的理解与关注！
14,关于关联交易，在上市之初就承诺过要减少关联交易，但是一直到2017年，公司的关联交易金额仍然不小，而且公司此前还曾将预计2017年与台湾晶技的全年关联交易金额由2000万调为3500万，关联采购金额由1000万调为1200万元。对于关联交易，公司未来是否有一些减少的手段？,您好！关联交易的产生是因为台湾晶技是公司的关联法人，相关内容已经通过正常合法程序进行披露，因内容较多不在此一一赘述，请您详阅公司年报及公告。随着台湾晶技持股比例下降已不再是关联法人，因此今后不存在关联交易，感谢您！
15,2018年员工持股计划是否提上日程？,您好！具体请参见公司相关信息披露。谢谢！
16,公司的研发费用资本化的有多少？,"您好！2017年度公司的研发费用资本化金额为6,511,390.33，详情请参阅公司年报相关章节。谢谢！"
17,汇金在公司前十大股东之列，对于提振公司股价有影响吗？,您好！感谢您的关注和支持，我们也注意到汇金公司在公司流通股前10大，但是对提振公司股价的影响需要您来判断。谢谢您！
18,2015年上市以来，公司从来没有过机构的调研，说明从来没有过机构投资者关注公司，对此公司会不会觉得汗颜。,您好！这个我也确实感觉汗颜，也感觉自己这方面的工作做得不够，谢谢您的提醒，今后我们注意加强机构调研的工作，谢谢您！
19,SMD产品在15年后就停产了是吗？,您好！公司主营产品是SMD石英晶体元器件，不存在15年后就停产的说法，感谢您的关注！
20,公司大部分产品都是出口的，请问中美贸易战，对公司的影响有哪些？,由于公司直接来源于美国市场的收入较少，中美贸易战对公司直接影响很小。但中美贸易战会对下游消费电子市场造成一定的影响，公司未来业绩会有一定的不确定性。公司已在年度报告中提示相关风险，敬请阅读公司年报告相关内容。谢谢！
21,王总，你好。2015年上市后公司业绩持续下滑。特别是今年，如果不是依靠公司收购的创想科技贡献的1300多万的净利，公司的业绩可能下滑的幅度更大。对于业绩持续下滑，公司有什么好的对策吗？比如转型，或者产业链的并购之类？,尊敬的投资人您好！给股东创造利益最大化是每个企业的目标，我们并不希望自身的业绩出现下滑，但市场竞争是残酷和激烈的，应对业绩下滑也是我们经营管理层应有的责任；为了公司在未来安防领域布局所以2017年我们并购了创想。您提到的转型和产业链并购，我们也一直都在关注及探索，实体制造不是一蹴而就的，这希望您理解。谢谢您的关注与支持！
