,Question,Answer
0,公司生鲜猪肉中的冷鲜肉占比有多少？也有热鲜肉的销售吗？,您好！公司冷鲜肉占比很低，主要是以热鲜肉销售。谢谢！
1,公司火腿业务的成长性如何？这块的消费市场有没有什么新的变化趋势？从另一家上市公司金字火腿的情况来看，金华火腿的销售是在不断收缩的。,您好，公司火腿业务基本保持稳定，火腿业务占比较低。谢谢！
2,根据公司年报介绍的生鲜肉品经销模式，经销商更像是个信息收集者，其收益如何保障？会否挫伤他们的积极性？,您好，公司根据不同区域经销商按销量给予一定的收益，不会挫伤他们的积极性。
3,公司目前屠宰产能已经达到多少？离成为全国性农业产业化龙头企业的目标还有多远？,您好，公司是全国农业产业化国家重点龙头企业，公司屠宰产能请查看公司在巨潮网上公告的《2017年度报告》。谢谢！
4,公司和金华火腿属于竞争者吗？相比金华火腿公司的华统火腿有何特点？,您好，公司产品华统火腿，具有独特的地理优势。金华火腿作为我国最负盛名的火腿品牌，名列世界三大火腿之一。金华火腿是以原产地命名的地方特色传统食品，这一极具竞争力地域品牌的形成与当地独特的资源禀赋、地理条件、人文环境密切相关，历经千年的传承发展，积淀了深厚的文化内涵。原产地保护的限制为华统火腿的发展创造了得天独厚的地理优势。谢谢！
5,对美国大豆的限制是否增加公司饲料成本？,您好，目前尚未产生影响。谢谢！
6,预计今年猪肉价格走势如何？,您好，猪肉价格变动是多方面的影响，跟往年相比目前仍处于较低价格水平。谢谢！
7,请问朱俭勇董事长，你兼任义乌农商银行董事、龙泉驿村镇银行董事、安宁村镇银行董事、稠州商业银行监事、龙游义商银行监事，这么多银行，有无考虑过购买银行股份注入上市公司？,您好，目前尚无此计划。谢谢！
8,公司位于义乌这座电商之城，公司在网络销售渠道方面是否占得先机？,您好，公司在网络销售渠道的销售占比较小。谢谢！
9,华统围绕畜牧屠宰为核心主业，全力打造产业链一体化经营模式，请问如何去执行这一目标？,您好，2017年公司主要通过收购衢州民心、建德政新、广信食品、收购及增资正康猪业、设立控股子公司苍南华统等公司，以及通过投资建设“兴化生猪全产业链一体化建设项目”、“仙居华统农业综合体建设项目”等举措来不断完善产业链一体化经营模式。谢谢！
10,请问对于公司的屠宰业务来说，是否猪肉价格下降会带来利润的上升，也就是说屠宰行业是逆猪周期的？,您好，生猪价格与猪肉价格变动方向是一致的，当猪肉价格下降时，生猪价格也会下降，对公司营业收入和营业成本都有影响。谢谢！
11,对目前二级市场股价如何看待？能否反映贵公司的现有价值？,您好，股价的波动受多方面因素影响，其核心是围绕公司价值变动。谢谢！
12,公司是否开发了高端的绿色猪肉产品？,您好，公司为客户提供安全、放心的猪肉产品。谢谢！
13,今年猪肉价格比较低，公司这块业务的盈利情况如何？,您好，请关注公司在巨潮资讯网上披露的定期报告。谢谢！
14,与哪些知名的餐饮企业有供货关系？,您好，公司主要客户群体包括家庭消费者、餐饮企业、超市、食品加工企业、企事业单位。谢谢！
15,农业农村部说，农产品价格总体稳定，但猪肉价格跌幅较大，请问对公司经营是否造成影响？,您好，猪肉价格下降会对公司的营业收入造成一定影响。但公司会根据畜禽采购价格及时调整产品销售价格，以减少不利影响。谢谢！
16,"董秘好，公司一季度盈利非常好，而且在最近几周中股价连续上涨, 请问现在能不能入手你们的股票？",您好，股市投资需根据您个人风险承受能力判断。
17,中美贸易摩擦对公司经营是否有影响？,您好，公司产品主要内销，中美贸易战对公司经营没有影响。谢谢！
18,作为散户，我可以参加股东大会吗？如果可以，需要按什么程序去参加？直接去就可以吗？,您好，在公司股东大会通知的股权登记日持有公司股票都可以参加股东大会，参加的程序见公司股东大会通知公告。
19,公司产品是否有出口?公司海外市场开拓情况如何？,您好，我公司境外业务主要以火腿为主，但占比较小。谢谢！
20,请问公司在天猫旗舰店的营销情况如何？线上收入占比多少？未来是否加大线上销售的投入？,您好，我公司销售目前以线下为主，线上销售占比较小。谢谢！
21,最近国家储备肉好像开始收购了，贵公司是否对接国家储备肉?,您好!公司会对接。谢谢！
22,如何在生产操作过程中保证食品安全？,您好，公司坚决贯彻“食品安全是企业生存和发展之生命线”的经营理念，始终将产品质量和食品安全放在企业发展的首要位置，严格执行食品安全管理体系、环境管理体系等各项内部管理体系。谢谢！
23,请问公司2017上半年成立注册了无数个子公司，是不是在利用消息面来提振股价？请说明公司真实意图？,您好，公司2017年上半年成立子公司及目的均已经在证监会指定的法定媒体上进行了及时披露。谢谢！
