,Question,Answer
0,请问公司合并财务报表的编制方法是什么？,"答：本公司以自身和子公司的财务报表为基础，根据其他有关资料，编制合并财务报表。
本公司编制合并财务报表，将整个企业集团视为一个会计主体，依据相关企业会计准则的确认、计量和列报要求，按照统一的会计政策，反映企业集团整体财务状况、经营成果和现金流量。
①合并母公司与子公司的资产、负债、所有者权益、收入、费用和现金流等项目。
②抵销母公司对子公司的长期股权投资与母公司在子公司所有者权益中所享有的份额。
③抵销母公司与子公司、子公司相互之间发生的内部交易的影响。内部交易表明相关资产发生减值损失的，全额确认该部分损失。
④站在企业集团角度对特殊交易事项予以调整。 "
1,请问公司现金及现金等价物的确定标准是什么？,答：现金指企业库存现金及可以随时用于支付的存款。现金等价物指持有的期限短（一般是指从购买日起三个月内到期）、流动性强、易于转换为已知金额现金、价值变动风险很小的投资。
2,请问董事长目前市场上公司主要的竞争对手都有哪些公司？在细分行业公司处于行业处于什么排名？谢谢,您好，目前公司业务范围主要集中在安徽省省内，市场占有率位于省内第一，谢谢！
3,请分析下行业竞争风险是什么？,"答：1、行业竞争加剧风险：近年来行业竞争不断加剧，全行业价格下降的趋势明显，行业利润率随之下降。随着生活方式的多样化，汽车消费逐渐成熟，消费者对于汽车的需要也日益个性化和多元化。消费者更加注重汽车的质量和售后服务，单纯的价格竞争对消费者的吸引力正在不断弱化，因此，汽车厂家和经销商将面临行业竞争的考验。
2、转型风险：汽车销售行业增速已经放缓，汽车电商和互联网+的迅速发展促使各种新业态、新商业模式不断涌现，企业在适应市场逐步转型的过程中，面临市场接受度、众多竞争新对手及进入新产业领域本身存在的风险。 
3、管理风险：报告期内，公司通过不断完善对子公司的人员、资金、财务和业务的管理模式，建立了标准、规范、可复制的连锁业务模式，满足了统一、有序管理的发展要求，合理配置了公司的各项资源。但随着公司未来的不断发展，公司的资产规模将有较大幅度的增长，这些变化对公司的管理将提出新的要求。"
4,请问公司目前有在享受税收优惠吗？,您好，公司目前不享受税收优惠，谢谢！
5,请问公司同一控制下企业合并的会计处理方法？,答：本公司在企业合并中取得的资产和负债，在合并日按取得被合并方在最终控制方合并财务报表中的账面价值计量。其中，对于被合并方与本公司在企业合并前采用的会计政策不同的，基于重要性原则统一会计政策，即按照本公司的会计政策对被合并方资产、负债的账面价值进行调整。本公司在企业合并中取得的净资产账面价值与所支付对价的账面价值之间存在差额的，首先调整资本公积（股本溢价），资本公积（股本溢价）的余额不足冲减的，依次冲减盈余公积和未分配利润。
6,请问公司投资计划是什么？,答：2017年度计划投资总额不超过2.5亿元（不含募集资金投资项目的投资），其中股权投资不超过1亿元，固定资产投资不超过1.5亿元。
7,请问公司未来的一个发展战略或者说规划是怎么样的，有没有收购兼并的计划,答：公司在年度报告中提到，公司发展战略是围绕“一个中心，七大战略”开展2017年度工作，具体详见董事会报告。当有适合的并购标的时，公司会实施并购重组计划。
8,请问公司预计2017年的业绩怎么样,"答：公司在董事会报告中提到，公司全年的利润目标：预计实现利润总额12,500万元，较上年同期8,559.10万元，增长约46%左右；实现归属于母公司股东的净利润突破10,000万元，较上年同期6,587.41万元，增长超过50%。但经营目标不代表盈利预测，该目标的实现将取决于市场环境的变化以及公司管理团队的共同努力。"
9,请问贵公司对于未来汽车行业的发展是怎么看待的,您好，未来汽车行业仍然是朝阳行业，将逐步呈现电动化和智能化的趋势，汽车共享将成为人们用车生活的主要形态。公司未来投资计划将在汽车智能互联、共享出行、新能源车以及充电桩相关行业进行投资或布局。谢谢！
