,Question,Answer
0,证监会近两年对上市公司精准扶贫提出了要求，请问贵公司在这方面做了哪些工作？,公司对口扶贫五峰县湾潭镇红旗坪村和长阳县资丘镇。2016年度，公司为红旗坪村帮扶资金15万元，用于公路建设与产业发展；为资丘镇帮扶资金10万元，用于拓展旅游资源；为13户困难村民实施结对帮扶；为1户大病村民实施捐款帮扶；同时，还委派专人常年驻村开展精准扶贫工作。谢谢！
1,请问公司在旅游方面有何发展思路？,公司将按照既定的发展战略，依托区域旅游资源优势，以及公司港站车船交通资源布局和综合营运优势，以旅游交通服务为基础，按照市场化方式开展旅游项目投资和旅游产品运营，构建完善的三峡旅游服务体系，形成公司旅游产业的品牌影响力和核心竞争力。谢谢！
2,近期股市波动幅度较大，公司股价一度低于20元，请问股价波动对公司定增价格是否会产生影响？,本次非公开发行股票的发行价格不低于定价基准日（2016年8月18日）前20个交易日公司股票交易均价的90%，即19.52元/股。最终发行价格将在公司取得中国证监会关于本次发行的核准批文后，按照相关法律、法规和其他规范性文件的规定，由公司股东大会授权董事会根据发行对象申购报价情况及竞价结果，与保荐机构（主承销商）协商确定。谢谢！
3,请问在道路客运产业整体利润下滑的形势下，公司是如何做到道路客运净利润上升的？,您好，公司以宜昌区域内客运资源并购重组和公司化改造为手段，构建了以城际公交为骨架、以城乡公交为协同的覆盖大宜昌城乡区域的客运网络，并以此为基础探索实践出站商融合的新型发展模式，重构了道路客运的核心竞争力。近两年，公司一直在积极谋求道路客运的跨区域并购整合，进一步提升客运产业的规模和效益。谢谢！
4,公司对汽车营销产业有什么发展思路？,公司将更多的以审慎投资和稳定发展为主，尚不作为未来转型发展的战略方向。如果有投资金额不大、风险可控、市场认可度较高的汽车品牌，公司也会考虑争取经营权。谢谢！
5,2016年你公司对天元物流已经是100%控股，但据年报显示该公司盈利能力表现平平，请您解释一下其中原因，以及当时收购少数股权时是否存在不合规现象？,"作为开发建设宜昌东站物流中心的项目公司，天元物流必然会经历项目研究期、项目前期工作期、规划报建期、建设施工期、项目竣工验收期等项目开发前期阶段，这几个阶段由于只有投入、没有产出，项目公司都不会产生盈利。项目一期已于2015年8月建成投产，公铁联运、供应链管理、仓储租赁等业务年盈利保持在200万元以上。项目二期竣工前，天元物流每年支付的财务费用（获取二期土地的融资）、土地摊销和税金，导致项目公司合并报表亏损。截止目前，项目二期用地已完成产权登记，《规划建筑设计》已审批，项目立项审批、规划审批、土地审批等项目前期要件全部齐备。现正进行土地平整、招商中心施工和主体工程施工设计等工作。
宜昌交运收购天元物流少数股东股权方案，经过宜昌市国资委审核同意，并由市国资委选择中介机构对项目公司进行了资产审计评估，经过了公司董事会审议、宜昌市产权交易中心公开交易等程序，并已在深交所指定信批媒体上公开披露，属于价格公允、程序合规的国有资产交易，不存在违规行为。谢谢！
"
6,公司在旅游客运船舶通过三峡大坝方面是否具有专营垄断地位？如果没有，请问还有什么竞争对手？,您好，三峡升船机是开放的公共通道，任何企业或个人都不可能进行垄断。为提高三峡大坝的通行效率，鼓励旅游船通过三峡升船机，尽量减少旅游船通过五级船闸，相关部门规定，2018年起每天只安排一艘旅游船通过五级船闸（旅游旺季每日只安排三艘过闸旅游船）。为保证安全性和通行效率，三峡海事局规定通过升船机的船舶必须满足相应的检验规范的标准，同时船舶通过升船机须提前申报和进行安检，符合要求的旅游船方能安排闸次。截止目前，仅有很少的船舶满足三峡升船机的通行要求，这其中包含我公司的旅游船。谢谢！
7,贵公司旅游产品体验后感觉不错，有没有通过广告宣传来提高产品的知名度？,您好，我们建立了以“诚信、资源、实力”为标准的优质渠道供应网络，2016年通过走进县乡、深入社区、亲近村民等县域活动扩大市场影响力，让华中华北华东7个省29个市县6600多名群众来到宜昌，体验“交运*旅游”产品；开展主题活动，推动线上线下整合营销，2016年我们冠名承办了“国际旅游小姐大赛”、“‘交运*两坝一峡’之夜群星演唱会”等具有一定影响力的事件营销活动；通过线上造势、线下地推、渠道联合开展了“夏不为利”“好事橙双”等主题营销活动。多层次、全方位、大力度的市场营销使“交运*旅游”的品牌知名度日益扩大、市场影响力逐步彰显。谢谢！
8,苏董事长同时作为控股股东宜昌交旅集团的董事长，能否简单介绍一下交旅集团的基本情况及其在旅游方面的发展规划？,"交旅集团拥有宜昌交运、宜昌公交、三峡旅游度假区、龙行文旅、交旅租车、交旅行胜、交旅行营、交旅行运、交旅行远9家子公司，其中宜昌交运为上市公司。交旅集团主要致力于三峡旅游新区基础设施建设与经营、旅游资源开发与经营以及国有资本运营等，着力打造游轮游艇、精品景区、房车营地、主题乐园、主题酒店、主题演艺、旅游产地、特色街区、美丽乡村等九大旅游产品。
交旅集团在旅游方面的投资主要围绕宜昌周边及两坝一峡区域，在建的重要旅游项目包括三峡国际房车露营地、“万里长江第一溪”下牢溪的旅游服务配套设施建设和南津关度假小镇建设、临江坝民宿度假产品建设、高山度假产品建设等。谢谢！
"
9,公司频繁变动董事长会不会对影响公司战略的持续性？是否有计划对董事长进行股权方面的激励，以保证公司业绩增长,您好，近两年来，因到龄退休和市委政府人事安排决策等原因，公司董事长进行了正常的更替。企业发展战略具有相对稳定性，是公司长期发展历程的经验总结，以及结合公司发展优劣势条件进行的科学谋划和选择，我们认为公司董事长的变更，不会对公司既定发展战略产生大的影响。谢谢！
