,Question,Answer
0,今年公司人力成本的大幅度上升？对公司产品价格影响有多大？,2016年年报中，对庆汇租赁的合并期间不同。2016年合并了庆汇租赁2016年报表，上年同期仅合并了2015年6-12月的报表，致使2016年销售和管理费用中人力成本较去年同期略有上升。公司人力成本未有大幅度上升，对公司产品价格不会产生影响！
1,能介绍一下公司现在各大区域的销售和占有率等基本情况吗?,您好！请参考2016年年度报告第四节经营情况讨论与分析中的“二、主营业务分析”中的“分地区的营业收入构成”，谢谢！
2,请预估一下未来十年公司的市场规模多大？谢谢！,"随着中国制造2025等产业政策的实施，智能制造在海工装备、汽车、航空航天、电力装备等领域均体现出广阔的市场发展空间。据市场研究机构初步预测，包括自动化、智能装备、工程服务、软件及其他配套等各项子市场在内，智能制造将有总计万亿级别的市场规模。自动化技术作为一级学科，可以与任何传统行业相嫁接，智能制造市场广阔的发展前景，为公司未来发展带来了一定的机遇及挑战。
2016年政府工作报告提出“把节能环保产业培育成我国发展的一大支柱产业”，表明了国家大力发展节能环保产业的决心，水处理领域是节能环保中投资和发展的重点领域，根据国家环保总局环境规划院、国家信息中心的分析预测，“十三五”期间我国废水治理投入（含治理投资和运行费用）合计将达到13,922亿元，其中用于工业和城镇生活污水的治理投资将达到4,590亿元。环保政策从总量控制转向质量提升，提标改造和零排放是未来行业的发展方向，PPP模式、第三方治理模式受到政府大力推广，催生了新的市场空间。未来配套支持措施将驱动污水处理商业模式从轻资产向重资产转变，随着商业模式转变、资本门槛提高，同时市政和工业污水领域通过技术溢出互相渗透，污水处理行业将被一体化巨头垄断。因此，公司面临着广阔的市场空间及日趋激烈的竞争环境。
融资租赁作为现代服务业中的重要行业，是国家重点发展和扶持的对象，是国家产业结构转型升级的重要推动力。根据中国融资租赁企业协会预测，至2020年，中国融资租赁行业将保持约30%的年增速。随着融资租赁行业的快速发展，大量资本不断涌入，行业竞争日益激烈。目前融资租赁行业同质化竞争严重，业务模式、盈利结构及融资渠道都较为单一，未来产业结构变化将带来多元化的融资租赁需求，融资租赁公司的服务领域将进一步细分，专业程度将进一步提升，经营性租赁将是未来发展方向之一。
谢谢！"
3,请介绍一下公司的行业地位？,公司在自动化业务方面具有较强的技术优势，尤其是在石油钻机和采油机的电控方面，公司致力于将此方面的优质拓展至其他行业。污水处理方面，华陆环保一是具有较强的设计能力，二是在“重污水”的处理方面优势比较突出，但是就整个污水处理市场而言，华陆环保的规模尚比较小。融资租赁方面，庆辉租赁的规模在行业中处于中等规模。谢谢！
4,请问公司里是否有专人负责回答全景网投资者关系互动平台里股民的问题？股民的问题是否会传到公司的高层？,您好，公司设有专人对投资者关系互动平台里的股民问题进行解答，同时会将股民的意见和建议转达给公司管理层，谢谢！
5,我是公司的一名小股东，请问我想现场参加股东大会，不知道应该怎么做？需要什么样的程序？,您好，公司在股东大会通知中注明了参会方式，您可按照通知中“三、会议登记手续”参会，谢谢！
6,请问大股东有没有关注过二级市场的股价表现，对于现有市值是否满意？,公司一直密切关注股价在二级市场的表现，公司将努力夯实经营业绩，提高公司的市值。谢谢！
7,行业有没有周期性？,您好，公司三块业务中，石油钻采自动化业务与污水处理业务不存在季节性周期，融资租赁业务一般年初为淡季，年末为旺季，谢谢！
8,公司生产经营的季节性如何?哪个季节是旺季?,您好，公司三块业务中，石油钻采自动化业务与污水处理业务不存在季节性周期，融资租赁业务一般年初为淡季，年末为旺季，谢谢！
9,宝德在自动化领域有丰富的经验和技术。现在国家大力支持机器人行业，同时国家也正在发展新兴产业工业4.0计划，请问在这千载难逢的历史机遇中，宝德在这两方面有何规划？公司有这两方面的发展纲要吗,您好，公司目前尚无智能机器人相关产品，公司会持续关注以上行业的发展情况，并做相应的技术储备，未来根据市场需求及公司发展规划，会考虑相关产品的研发及推广，或通过外延式并购进入相关行业。谢谢！
10,请问公司现在人力资源是否充足？是否储备充足人才？现在公司包括子公司共有多少员工？其中管理人员是多少？技术人员是多少？普通工人是多少？谢谢！,您好，截止2016年12月31日，公司（含子公司）在职员工为254人，其中行政及职能管理人员55人，技术人员86人，生产人员64人，随着公司业务规模的不断扩张，对公司人力资源水平提出了更高的要求，公司已建立有计划有步骤的人才培养计划，通过外部吸纳和自我培养相结合，为公司未来持续发展提供人力资源保障。谢谢！ 
11,请介绍一下公司所处行业和主要产品？,"您好，2016年凝聚心力、砥砺进取，在产业经营方面取得了一定的成绩：公司紧密把握行业发展趋势，夯实巩固已经形成的业务发展格局，培育新型的规模化业务增长点，结合自身技术及资源优势，推进公司产业链条的延伸与拓展，充分发挥自动化、环保、融资租赁三大业务板块的业务协同效应。2016年度，公司实现营业收入67,706.98万元，较上年同期增长103.46%；营业利润10,063.75万元，较上年同期增长23.45%；归属于上市股东的净利润6,285.02万元，较上年同期增长17.25%。谢谢！

"
12,"公司目前的机构数是多少,最近是否有机构投资者去公司调研？",您好，截止2017年3月15日，共有381家机构持有公司股票，公司会提高投资者管理水平，搭建多样化的沟通平台，促进投资者对公司的了解与认同，树立良好的资本市场形象，同时寻找合适的机会积极与行业专家进行交流探讨，谢谢。
13,公司今年有没有新产品和新业务拓展？,您好，公司将继续发挥技术研发优势，紧密结合市场需求，围绕“同一技术、不同产品；同样产品、不同应用”设计理念，推动产品升级换代，拓宽行业应用领域，同时积极推进研发计划，通过产品研发、技术设计、质量管理、生产流程等标准化体系，提高研发效率，加快研发产品商品化的转化速度，满足公司未来的持续发展。谢谢！ 
14,能简单的介绍下新项目的情况吗？,您好，公司在手订单均按计划正常执行，同时公司大力开拓市场，积极参与项目投标，以提高公司产品市场占有率，保证公司业绩稳定增长，谢谢！
15,公司终止了非公开发行股票计划，能否具体说明一下是出于什么考虑？公司近期在资本运作方面有无什么设想、计划？,您好，公司披露非公开发行股票方案以来，为推进本次发行做了大量工作，但由于公司经营情况、市场环境等因素发生了诸多变化，综合考虑公司经营情况和未来业务发展规划、资本市场环境、融资时机等因素，经审慎研究，公司终止了本次非公开发行股票事项。未来，公司将充分利用资本市场的融资平台，结合自身专业优势，积极探索行业内外可持续发展的新机会，通过投资与创业孵化、合资与收购、兼并等多种方式，实现外延式扩展和多元化发展战略，提升企业的规模和竞争实力，推进企业集团化、资本化运作，满足公司未来的持续发展。谢谢！ 
16,公司既然今年有一定业绩，为什么不分红扩股？这让市场的投资者一点也想不通！会觉得该公司属于“铁公鸡”类。如果公司高管真想让公司增大市值，就应该给投资者以信心，要拿出实际的行动和决心来改变宝德的走势面貌！,公司2016年虽然业绩保持增长，但由于庆汇租赁处于项目投放期，因此经营活动的现金流出很大，暂不支持公司进行分红。公司将积极考虑投资者的意见和建议，待现金流量好转后，回馈投资者的厚爱。谢谢！
17,17年将致力于哪部分业务或者会拓展新的业务？,您好，公司将紧密把握行业发展趋势，关注市场需求，依托核心技术，夯实巩固已经形成的业务发展格局，积极拓展新的行业用户，打造一体化、综合性竞争优势。具体计划请参见2016年年度报告中“2017年度经营计划”相关内容，谢谢。
18,公司目前有正在研发的新产品吗？,您好，公司在确定研发策略时，始终强调技术上的针对性及前瞻性，有计划地研发储备行业内关键的核心技术，使企业在激烈的市场竞争中始终保持核心竞争力。目前，公司研发项目五个，储能式电驱动修井机电控系统、一体化无线载荷位移传感器、旋转检测传感器、数字化变频抽油机控制系统、草酸再生工艺研究。其中：储能式电驱动修井机电控系统已进入市场推广阶段；一体化无线载荷位移传感器、旋转检测传感器、数字化变频抽油机为新立项项目；草酸再生工艺研究为控股子公司华陆环保研发项目，目前研发进展顺利。谢谢！
