,Question,Answer
0,贺宪宁董事长，公司是否有响应党中央号召，积极布点参与雄安新区建设的计划？,公司是国内机动车检测领域整体解决方案的主要提供商，是国内少数能同时提供机动车检测系统和行业联网监管系统的供应商，能全面满足机动车检测行业的检测和监管等各类需求。公司可以为雄安新区的建设提供机动车检测系统和行业联网监管系统。
1,贺总，公司是否有响应党中央号召进军雄安新区的计划？,公司是国内机动车检测领域整体解决方案的主要提供商，是国内少数能同时提供机动车检测系统和行业联网监管系统的供应商，能全面满足机动车检测行业的检测和监管等各类需求。公司可以为雄安新区的建设提供机动车检测系统和行业联网监管系统。
2,请问公司拟进入的什么新的细分领域吗？这一领域与公司现有业务的相关性？,公司将加强对新领域的关注，密切跟踪机动车检测保养一站式服务模式推广的进程及带来的市场机遇，并且逐步将公司产品拓展并应用于机动车维修等领域。谢谢您对公司的关注
3,要实现公司的发展目标，请问信心来自哪里。,"1、公司的发展战略
本公司立足于汽车后市场行业，多年来致力于为机动车检测行业提供贴近客户需求的检测系统以及信息化应用整体解决方案。未来公司将坚持提供高品质的产品与服务，提升方案设计能力，从多方面着手持续提高检测系统的技术先进性，完善营销和服务网络，加强新产品、新技术的研发，拓展检测系统的应用领域，保持在国内行业的领先地位，并积极探索海外市场；同时积极推动并参与检测行业联网监管系统的建设，为机动车检测行业乃至汽车后市场的发展贡献力量。
2、公司的总体发展目标
随着国内机动车保有量不断上升，未来机动车检测对于保障道路交通安全、改善空气质量的重要性将不断提高。公司的总体发展目标包含两个方面，一是从产品质量、服务能力、技术水平、企业管理等方面不断提升公司的核心竞争力，逐步发展成为世界知名的机动车检测业务解决方案提供商，提升中国企业在机动车检测系统制造领域的行业地位，实现打造世界级品牌的愿景；二是以机动车检测行业为核心，积极推动中国汽车后市场的信息化建设，使得汽车后市场健康、有序的发展，为安全、绿色的智能交通环境创造有利条件。
基于上述公司发展战略，公司未来的经营目标是：加强产品研发和技术升级，丰富公司产品线，巩固行业领先地位；根据行业特点，强调以服务为核心竞争力，拓展及完善服务网络，提高服务效率，建立良好的口碑和客户忠诚度；以联网监管系统的实施布点为依托，加大市场营销力度，深入开拓重点区域和市场力量较薄弱的地区，稳步提升市场占有率；通过国际合作，积极学习并吸取先进技术与管理经验，积极探索海外市场，不断扩展新的发展空间；此外，随着经营规模的扩大，公司将更关注管理的精细化，提高工作效率，从而提升公司整体效益。
"
4,请问2017年全年预计销售目标是多少亿元？实现净利润的目标是多少亿元？,"2016年度公司营业收入为31,818.12万元，较2015年度同比增长12.96%，公司经营业绩持续增长。公司自成立以来，已累计销售服务数千家机动车检验机构，公司在该领域已占据了较大的市场份额。我们对公司的持续、稳定发展充满信心。具体公司业绩情况请关注公司的定期报告，谢谢关注。"
5,公司是否会计划多元化发展？,公司未来的经营目标是：加强产品研发和技术升级，丰富公司产品线，巩固行业领先地位；根据行业特点，强调以服务为核心竞争力，拓展及完善服务网络，提高服务效率，建立良好的口碑和客户忠诚度；以联网监管系统的实施布点为依托，加大市场营销力度，深入开拓重点区域和市场力量较薄弱的地区，稳步提升市场占有率；通过国际合作，积极学习并吸取先进技术与管理经验，积极探索海外市场，不断扩展新的发展空间；此外，随着经营规模的扩大，公司将更关注管理的精细化，提高工作效率，从而提升公司整体效益
6,请问公司的分配预案达到承诺的分红比例吗？,"公司上市后三年，规划每年度进行一次现金分红，且分配的利润不少于当年实现的可供分配利润的10%。同时，在保证足额现金股利分配的前提下，公司可以另行采取股票股利或公积金转增股份等方式分配股利。
公司2016年度利润分配预案为以上市后的总股本6,667万股为基数，每10股派发现金红利5元（含税），合计分配现金股利3,333.50万元（含税）此预案尚需经股东大会审议通过后实施。
2016年度公司实现净利润：4,903.38万元。
已达到承诺分红。谢谢关注。
"
7,公司募投项目，预期如何？是否谨慎？,本募投项目将购置先进的研发设备、实验设备和检测设备，配备优秀的研发人员，不仅为研发人员提供了高层次的研发平台，为研发人员进行技术攻关提供了可靠的硬件保障，公司的科研实力将进一步提升，将大大提高产品开发的效率，提高产品质量的检测水平，更多的新产品和新技术将得到开发和推广，有利于强化公司的核心竞争力，不断满足公司快速发展需要。谢谢！
8,安车公司是个全国布点的公司，是否会积极响应党中央的号召主动服务雄安新区的建设，投身环保雄安、绿色雄安发展事业中？,"公司是国内机动车检测领域整体解决方案的主要提供商，是国内少数能同时提供机动车检测系统和行业联网监管系统的供应商，能全面满足机动车检测行业的检测和监管等各类需求。公司可以为雄安新区的建设提供机动车检测系统和行业联网监管系统。
"
9,公司截至目前为止都有哪些子公司和参股公司？,感谢您对公司的关注。截止目前为止子公司有杭州安车汽车检测设备有限公司和山东安车检测技术有限公司。
10,公司去年主打产品的销量是多少？,公司2016年度机动车检测系统销量：1373套。谢谢关注。
11,公司未来五年的目标是多少？能够实现吗？,公司未来五年的经营目标是：加强产品研发和技术升级，丰富公司产品线，巩固行业领先地位；根据行业特点，强调以服务为核心竞争力，拓展及完善服务网络，提高服务效率，建立良好的口碑和客户忠诚度；以联网监管系统的实施布点为依托，加大市场营销力度，深入开拓重点区域和市场力量较薄弱的地区，稳步提升市场占有率；通过国际合作，积极学习并吸取先进技术与管理经验，积极探索海外市场，不断扩展新的发展空间；此外，随着经营规模的扩大，公司将更关注管理的精细化，提高工作效率，从而提升公司整体效益。
12,能简单的介绍下新项目的情况吗？,"募投项目情况如下：
1.机动车检测系统产能扩大项目：本项目是在公司现有生产的基础上进行的扩产项目，拟通过更新和引进先进的生产设备来达到提高生产线自动化水平、提高产品质量和产量的目的。建成后将新增年产机动车检测系统730套，其中包括280套安检系统、400套环检系统、20套特种车辆检测系统以及30套综检系统。
本项目的主要建设内容包括：（1）新建两栋生产车间，建筑面积共16,000m2，主要进行机械设备、控制系统的生产，以增强机动车检测系统的供应能力并提高配件的自制比例；新建一栋原材料仓库和一栋成品仓库，建筑面积各3,000m2；新建一栋生产配套用的员工生活综合楼，建筑面积为4,000m2；（2）新增生产设备50台/套。
2.研发中心建设项目：为了进一步提高公司研发技术水平，完善研发体系，加快新产品的开发，巩固公司在行业内的技术领先地位，公司拟投资3,930.95万元在山东泰安建立研发中心。
     本项目的主要建设内容包括：（1）新建一栋建筑面积6,000m2的研发大楼；（2）新增研发设备80台/套，新增应用软件12套；（3）人才引进：在保持原有研发队伍的基础上，在相关紧缺技术和重点领域上引进一批专业工程师及各类高水平研发人才，扩充研发团队的整体规模。"
13,请问公司目前的研发机构有哪些？公司未来产品的研发与创新将如何进行？,公司研发机构的主体是研发中心，由公司内外部专家组成的技术管理委员会负责产品技术方向的确定，重要技术问题的解决，重大项目技术方案路线的评审，是公司技术创新体系的核心。研发中心全面负责公司核心技术的跟踪、研究与开发。公司未来具体研发项目有：轮胎花纹深度激光检测仪、牵引车综合台、机动车驾驶人考试系统、云检测。
14,请问老总， 2016年存货是多少，存货增加的内容是哪些？,"截至2016年末，公司存货账面金额为15,528.53万元，占流动资产比例为19.47%。公司存货主要由原材料、半成品、在产品构成。"
15,新投资的项目今年能否为公司贡献利润？如有利润贡献，公司预计能实现多少利润？,由于募集资金投资项目需要一定的建设期，在项目未达产的短期内净资产收益率会因为财务摊薄而有一定程度的降低。从中长期来看，本次募集资金项目均具有较高的投资回报率，各项目将陆续产生效益，公司销售收入和利润水平将大幅提高，增强公司盈利能力。具体请关注公司信息披露内容，谢谢关注。
16,未来几年， 公司如何定位， 哪些市场更适合公司产品的长远发展？,您好！感谢您对公司的关注。本公司立足于汽车后市场行业，多年来致力于为机动车检测行业提供贴近客户需求的检测系统以及信息化应用整体解决方案。未来公司将坚持提供高品质的产品与服务，提升方案设计能力，从多方面着手持续提高检测系统的技术先进性，完善营销和服务网络，加强新产品、新技术的研发，拓展检测系统的应用领域，保持在国内行业的领先地位，并积极探索海外市场；同时积极推动并参与检测行业联网监管系统的建设，为机动车检测行业乃至汽车后市场的发展贡献力量。谢谢！
17,公司2016年管理费用较上年同期相比如何，原因是什么？2017年会下降吗？,2016年管理费用较上年度增加1153.52万元，增长23.93%，主要是由于经营规模的扩大，导致各项管理成本有所增加。2017年管理费用情况请关于公司定期报告。谢谢关注。
18,请问老总公司今年净利润同比增长多少？而管理费用去用比去年同期的增长了多少呢？,"公司2016年度净利润4,903.38万元，与2015年度相比增长率16.14%。2016年管理费用较上年度增加1153.52万元，增长23.93%，主要是由于经营规模的扩大，导致各项管理成本有所增加。2017年净利润和管理费用情况请关于公司定期报告。谢谢关注。"
19,公司的发展战略是什么， 是否公司未来发展的主打方向？  以前没怎么听到这方面的动向， 能否详细讲解一下主要是面对哪些品种和市场？ 谢谢！,公司是国内机动车检测领域整体解决方案的主要提供商，是国内少数能同时提供机动车检测系统和行业联网监管系统的供应商，能全面满足机动车检测行业的检测和监管等各类需求。公司客户主要包括全国各地的机动车安全技术检验机构、机动车环保检验机构、机动车综合性能检验机构、汽车制造厂、科研机构、维修企业以及交通、环保和公安等行业管理部门。
20,小彬叔叔好，介绍一下公司的主营业务和上市时间,公司主营业务收入主要来源于机动车检测系统及检测行业联网监管系统的销售。公司上市时间是2016年12月6日。谢谢关注。
21,公司截止至今的产品有多少个种类？,您好！感谢您对公司的关注。公司主要产品有机动车检测系统、检测行业联网监管系统及驾考系统。谢谢！
22,公司的前5大客户是哪些？,公司的前五名客户具体在2016年报中有详细说明，谢谢关注。
23,请问今年预计主要产品的销售目标是多少？净利润是多少？,"2016年度公司营业收入为31,818.12万元，较2015年度同比增长12.96%，公司经营业绩持续增长。公司自成立以来，已累计销售服务数千家机动车检验机构，公司在该领域已占据了较大的市场份额。我们对公司的持续、稳定发展充满信心。具体公司业绩情况请关注公司的定期报告，谢谢关注。"
24,公司的前5名供应商是什么，与公司存不存在关联关系？,公司的前五名供应商在2016年报中有详细说明，与公司不存在关联关系。谢谢关注。
25,公司目前主要的研发方面是什么？,您好！感谢您对公司的关注。公司持续加大研发投入力度，增强自主创新能力，.公司时刻关注行业发展动向，积极做好新产品的研发和技术储备工作，为产品的不断升级和创新提供强有力支撑。 具体研发项目在2016年年报中有详细说明。谢谢！
26,公司截止目前的股东总人数是多少？,您好，感谢您对公司的关注，有关股东人数，公司将在定期报告中对外披露。
27,请问开完股东会后，如果送股通过几日内会送股？,"公司2016年度利润分配预案为现金分红，以上市后的总股本66,670,000股为基数，每10股派发现金红利5元（含税），合计分配现金股利33,335,000元（含税）此预案尚需经股东大会审议通过后实施。谢谢关注。"
28,公司高级管理人员的考评及激励情况怎样，有没有股权激励制度？,公司重视对员工的激励，并不排除会对中高层管理人员及技术骨干进行股权激励计划。谢谢您的关注
29,2017年公司是否考虑对高管实行股权激励，如果有的话大概什么时候实行？,答：公司重视对员工的激励，并不排除未来会对中高层管理人员及技术骨干进行股权激励计划。谢谢您的关注
30,请问：公司已经投产的募投项目及超募项目，2017年是否可以完全投产并且贡献效益？这部分的折旧和费用对利润影响大吗？谢谢,"通过募投项目实施，建设生产场地、引进先进的生产工艺和设备，加大研发力度，扩大生产规模，提高了生产效率，能有效的解决现有产能不足问题，突破制约公司高速发展的瓶颈。同时本次募投项目建成后，公司将新增年折旧、摊销费用约642.54万元。报告期，公司机动车检测系统业务的毛利率均在45.68%以上，假设按45.68%的毛利率测算，项目建成后，只要公司实现的营业收入较项目建成前增加1,406.61万元，即可消化掉因募集资金项目建设而导致的折旧、摊销费用增加，确保公司营业利润不会因此而下降。本次募投项目预测经济效益良好，在经营环境不发生重大变化的情况下，募投项目新增折旧、摊销不会对公司未来经营业绩产生重大不利影响。谢谢关注。"
31,公司在税收方面有没有相关的优惠政策？具体税率是多少？,"您好，感谢您对公司的关注。增值税方面：根据财政部、国家税务总局、海关总署联合下发的《关于〈鼓励软件产业和集成电路产业发展有关税收政策问题〉的通知》（财税[2000]25号），对增值税一般纳税人销售其自行开发生产的软件产品，按17%的法定税率征收增值税后，对实际税负超过3%的部分即征即退。公司取得了深圳市经济贸易和信息化委员会颁发的软件产品登记证书，从2007年起开始享受增值税即征即退的优惠政策。
营业税方面：根据《财政部国家税务总局关于贯彻落实中共中央国务院关于加强技术创新，发展高科技，实现产业化的决定有关税收问题的通知》（财税字[1999]273号）、《深圳市技术转让技术开发及相关服务性收入免征营业税审批管理办法》（深地税[2003]348号），对单位和个人从事技术转让、技术开发业务和与之相关的技术咨询、技术服务业务取得的收入，免征营业税。另根据《关于在上海市开展交通运输业和部分现代服务业营业税改征增值税试点的通知》（财税[2011]111号）、《关于在北京等8省市开展交通运输业和部分现代服务业营业税改征增值税试点的通知》（财税[2012]71号）的规定，营业税改征增值税后，本公司技术转让、技术开发和与相关的技术咨询、技术服务所得收入继续享受免征增值税的优惠。公司已就该类收入向深圳市南山区国家税务局进行税收优惠备案登记，并取得深圳市南山区国家税务局深国税南减免备[2012]1100号税收优惠备案通知书。根据上述优惠政策，报告期内公司受托项目开发收入享受营业税/增值税的免税政策。
企业所得税方面：公司于2009年6月27日获得深圳市科技和信息局、深圳市财政局、深圳市国家税务局和深圳市地方税务局联合颁发的《高新技术企业证书》。2015年经高新技术重新认定后，本公司被认定为高新技术企业，证书编号为GR201544200167，有效期为三年，本公司2015年至2017年减按15%的税率征收企业所得税。"
32,公司预计2017年业绩较去年同期是上升还是下降？若上升，则增幅是多少？,"2016年度公司营业收入为31,818.12万元，较2015年度同比增长12.96%，公司经营业绩持续增长。预计公司2017年1-3月净利润为650.00万元～700.00万元，同比增长7.63%～15.91%。以上预计是基于2017年第一季度公司业务持续稳步增长。具体请关注公司的定期报告，谢谢关注。"
33,公司今年的财务费用会有多少？,答：截止2016年底，财务费用收入102.02万元，由银行存款利息收入增加所致，利息收入为120.26万元。谢谢您对公司的关注。
