,Question,Answer
0,贵公司今年以来共获得7项石墨烯发明专利授权，包括一种石墨烯及其制备方法、四氧化三钴?石墨烯复合材料的制备方法、石墨烯衍生物锂盐复合材料及其制备方法和锂离子电池等，为何都没有公告？我看有的公司才获得2项就赶紧公告。,石墨烯方面的研发属于基础性的研究，基础性研究涉及的内容较为广泛，不仅包括材料、设计、结构等，是一个综合的系统工程；同时，基础性的研究开发需要步步推进，并不能一步到位，而专利的取得仅仅是解决系统问题中的局部问题，产品化尚需石墨烯配套产业、工艺、设备的成熟。
1,请问贵公司的2016年报，为何对石墨烯只字不提，至少去年也获得了很多石墨烯发明专利。,石墨烯方面的研发属于基础性的研究，基础性研究涉及的内容较为广泛，不仅包括材料、设计、结构等，是一个综合的系统工程；同时，基础性的研究开发需要步步推进，并不能一步到位，而专利的取得仅仅是解决系统问题中的局部问题，产品化尚需石墨烯配套产业、工艺、设备的成熟。
2,你们在石墨烯产业耕耘了6年，获得的石墨烯发明专利数量排名全世界第二位，如此让国人扬眉吐气的动作，为何现在仍没有对石墨烯产业进行布局？董秘在互动易的回答都是前端性研究！可是你们作为企业，总是开展前端性研究，那如何对得起股东？,石墨烯方面的研发属于基础性的研究，基础性研究涉及的内容较为广泛，不仅包括材料、设计、结构等，是一个综合的系统工程；同时，基础性的研究开发需要步步推进，并不能一步到位，而专利的取得仅仅是解决系统问题中的局部问题，产品化尚需石墨烯配套产业、工艺、设备的成熟。
3,贵公司目前拥有292项PCT国外发明专利、2674项国内发明专利，你们又不是科研院所，为何申请那么多发明专利？对公司的生产经营没看到有多大帮助。,石墨烯方面的研发属于基础性的研究，基础性研究涉及的内容较为广泛，不仅包括材料、设计、结构等，是一个综合的系统工程；同时，基础性的研究开发需要步步推进，并不能一步到位，而专利的取得仅仅是解决系统问题中的局部问题，产品化尚需石墨烯配套产业、工艺、设备的成熟。
4,石墨烯产业已受到国家和各省市的大力扶持，贵公司拥有460多项石墨烯发明专利，却号称仅是前端性研究，请问：有这么多好专利，既不寻求产业化，也不对外专利输出，原因是什么？,石墨烯方面的研发属于基础性的研究，基础性研究涉及的内容较为广泛，不仅包括材料、设计、结构等，是一个综合的系统工程；同时，基础性的研究开发需要步步推进，并不能一步到位，而专利的取得仅仅是解决系统问题中的局部问题，产品化尚需石墨烯配套产业、工艺、设备的成熟。
5,贵公司2011年就开始大力研发石墨烯技术，今年4月12日获得的一项发明专利授权是在2012年就申请的，至今已累计获得454项石墨烯发明专利授权。由于石墨烯完全和公司主业照明产品不相关，请贵公司介绍研发这么多石墨烯技术是基于什么目的？在石墨烯研发上共投入多少经费？,石墨烯方面的研发属于基础性的研究，基础性研究涉及的内容较为广泛，不仅包括材料、设计、结构等，是一个综合的系统工程；同时，基础性的研究开发需要步步推进，并不能一步到位，而专利的取得仅仅是解决系统问题中的局部问题，产品化尚需石墨烯配套产业、工艺、设备的成熟。
6,请问董事长平时与公司前十大流通股东有交流吗？,"公司严格按照相关法律法规的要求进行信息披露，并制定了《信息披露事务管理制度》。公司的股东大会的通知、召集和召开均按照相关法律法规进行，公司股东均有权利参加公司的股东大会并与董事长进行交流。公司也会在互动易平台对于股东提出的问题进行交流。
公司董事长在平时并未单独与公司前十大流通股东进行交流。"
7,你们手握292项PCT国外发明专利、2674项国内发明专利，请问最近三年，发现了多少家公司有侵害贵司专利权行为，已起诉了几家公司？ 如果都没有起诉，那申请专利，又有何意义？,公司近三年无专利侵权的诉讼案件，公司注重知识产权的保护。谢谢您的关注！
8,公司目前的股东结构是怎样的？是否有利于优化公司治理结构和企业长远发展？,公司的实际控制人周明杰、徐素夫妇持有公司73.77%的股权，处于绝对控股地位。公司的股权结构稳定，已按照相关法律法规和公司实际情况制定了公司治理的相关规则和规章制度，并按照制度和规章进行管理，有利于企业长远的发展。
9,请问公司会进入新的细分领域吗？这一领域与公司现有业务的相关性？,公司自成立以来一直专业从事特殊环境照明设备的研发、生产、销售和服务，公司未来将续深化自主经营和TQM，基于客户需求，逐步建立更多照明领域的综合优势，结合物联网、照明领域的新技术，为客户提供针对性的功能产品和解决方案，提高客户业务收益。
