,Question,Answer
0,公司的人脸识别技术在业界处于什么水平？云从科技的在线人脸识别API是不是具有更广阔的市场，就像科大讯飞语音平台一样。公司如果人脸识别技术很厉害，为何不走这样的模式呢？,"汉王科技十几年始终坚持人脸识别及生物特征识别领域的研究，公司2008年推出全球第一款嵌入式红外识别终端； 2011年推出全球第一款人脸锁； 2014年在国内首家将可见光深度学习算法人证比对技术做到ARM平台，使公司成功取代国外技术产品进入公安领域； 2016年首家将深度学习模型移植到低端MIPS平台，开发出业界第一个嵌入式红外万人识别产品。
公司在智能社区、安防、医疗、银行、汽车等领域有很广阔的应用，公司走的是“技术+行业（赛道）”的路线，专注人工智能领域。"
1,公司智能终端产品都有哪些？目前贵公司有何计划？,2017年公司根据发展环境和客户需求趋势变化的深入研究，以核心技术为基奠拓展外延智能终端领域，公司自主研制的智能终端产品包括始终在国内占据龙头地位的手写笔；嵌入手写输入技术的电纸书；引领中国智能门锁行业的人脸锁；集国内领先OCR技术及图像拼接技术的e典笔；业界领先地位的霾表、空气净化器；以及新近研发推出的智能学习灯等。后期公司将继续充分利用汉王在智能交互领域的创新力，深度调研、精准把握消费痛点，研制出智能性更强、联动性更广的智能终端产品。
2,目前主要贡献利润的产品是什么？,人脸及生物特征识别业务、笔触控及轨迹业务、大数据业务、智能终端产品等都是公司的主营业务产品线，具体情况请参考公司发布的2017年度报告。
3,公司最近公告说2018年要实现营收7.5亿，净利润5650万元，主要靠什么实现？公司能否做到这个业绩指标？,"预计收入增长的原因是预计2018年度触控及笔迹业务、大数据业务、人脸及生物特征识别业务相较2017年会有较大增长；预计净利润增长主要由于收入、毛利的增长幅度高于费用的增长幅度，管理及规模效益显现。
本预算为公司2018年度经营计划的内部管理控制指标，不代表公司盈利预测，能否实现取决于市场状况变化、经营团队的努力程度等多种因素，存在很大的不确定性，请投资者注意投资风险。"
4,今年鹏泰业务重点在哪个方向上？有什么经营计划？,"中国政府近几年大力推行无纸化办公，作为无纸化办公基本工具的触控笔，市场潜力再次被激发。汉王科技作为全球笔触控技术领域的引领者，有着近二十年的技术积淀，拥有专利140项，推出面向行业应用的电磁笔触控解决方案及产品。
2018年，公司将坚持技术上创新突破、行业中深耕细作、战略上拓展外延的三大基本策略，继续在运营商、金融、教育、政务、文创等领域扩大应用市场；目前，公司在国内行业市场已经占据主导地位。同时公司通过成立深圳汉王鹏泰、深圳汉王友基，以进一步延展市场、开拓行业、提升整体竞争力及影响力。同时公司将坚持以核心技术与产品为主线的发展模式，持续扩大应用广度与深度。"
5,您好，汉王有文字，指纹，人脸，人像等多种识别，是否可以组建一个机器视觉识别与理解研究中心，争取和讯飞的听觉识别一样，成为国家级研究中心。科技发展日新月异，唯有只争朝夕的奋进，才不会被后来者超越或淘汰。视觉识别行业市场关阔，竞争激烈，商汤云从face+相当可畏啊。本田与商汤科技联合宣布，双方将基于本田的车辆控制技术系统，融合商汤科技的视觉算法和开发平台，共同发力适合乘用车场景的L4级自动驾驶方案。,谢谢您的建议。人工智能目前已上升至国家战略层面，汉王作为国内人工智能产业的先行者，在这方面有较强的技术实力。目前汉王人工智能业务运行正常，希望您继续关注我们。
6,影研科技2017年对公司业绩有所贡献，今年有何发展计划？,"2018年，影研公司将继续以面向行业的文档信息化及衍生服务为核心，以司法、社保、医疗等行业为重点，积极开拓市场广度，不断加强服务深度，实现收入规模和盈利水平的同步增长。
在政策上，紧密围绕国家“小政府，大社会”改革发展宗旨，以政府购买服务工作的不断深化推进为契机；在途径上，以“因文档，熟业务”为基础，依托汉王集团在模式识别、文本处理、人机交互设备等领域的技术积累，加强挖掘行业客户经办业务过程中的IT应用升级、第三方服务等衍生需求，推进“IT应用+外包服务”业务模式的落地运行，提高业务价值和服务粘性；在具体项目抓手上，以全国法院诉讼档案随案同步生成及深度应用、社保经办业务档案深度应用、医疗机构电子病历无纸化应用等为重点。"
7,2018年员工持股计划的进展情况是怎样的?,"感谢您对汉王的关注。
截至 2018年2月 14 日，已通过二级市场累计购入本公司股票 2,253,348股，约占公司总股本的 1.04%，成交均价约为 19.88元/股，成交金额合计为 44,799,553.29元。 公司员工持股计划已完成股票购买，该计划所购买的股票锁定期自2018年12月22日起 12 个月。
 详见公司 2018年 2月 22日刊登在指定信息披露媒体《证券时报》和巨潮资讯网（www.cninfo.com.cn）的《关于2018年员工持股计划进展暨完成股票购买的公告》。
"
8,汉王科技定位“智能汽车集成技术供应商”非常好，能简单介绍一下相关技术及公司在该领域的计划吗？,"谢谢您的关注。
近几年 “车联网”、“无人驾驶”正拓宽大众对车的想象边界，智能汽车成为当下最火爆的AI概念。公司很早就将手写和键盘输入法导入汽车导航，该技术即可增强车载智能终端识别的智能性、预判性和精准性，还提升了汽车驾驶者在旅途中输入文本时舒适感和安全性，目前已服务了包括奥迪、大众、丰田、本田、通用系列、长城、吉利、红旗（tier1供应厂商）在内的多家汽车厂商，为后期相关业务的开展奠定了良好的基础；公司的人脸识别技术、空气检测和净化技术如导入汽车领域，可开启身份认证解锁、驾乘环境智能适配、疲劳提醒、自动净化车内空气等智能模式，可为打造汽车的智能驾乘空间填油助力。
公司基于上述三大技术的智能驾乘解决方案将提升车辆的安全性、舒适性以及优良的人车智能信息交互环境；目前，该计划尚在初期推广阶段，在相关技术及应用逐步成熟后，公司将致力成为智能汽车集成技术供应商。
"
9,汉王的数据加工主要是指什么？,感谢您对汉王科技的关注。传统纸质媒体向数字化平台的转移是大的发展趋势，大量的纸质文档需要数字化并进入云端，汉王数据加工业务应运而生，具有很大的市场潜力。汉王数据加工业务是基于OCR识别技术挖掘的数据服务业务，将表单、图书、档案、古籍等纸质文档经过前期的图像采集、处理，后期的存储、压缩、检索等流程转化为电子化资料。这项技术服务主要应用与国内外各大图书馆及档案馆的录入环节，已服务客户包括文化部、国土资源部、新闻出版总署、人民社、国图、一史馆等，大客户的培育和项目经验逐渐增多，提升了公司在业界影响力。未来数据技术服务将向数据挖掘和数据发布方向延伸，帮助客户实现数据信息管理与发布及商业化，满足客户在数据价值挖掘与管理的需求，符合互联信息时代向大数据价值倾斜的发展趋势。
