,Question,Answer
0,曹叔叔好，公司的名字是怎么来的？,公司取“众”人拾柴火焰高的寓意，并秉承诚“信”经营的理念
1,王叔叔好，公司的主营业务介绍一下。我喜欢你,你好！主要经营出境游批发、出境游零售、整合营销服务三大业务，并在此基础上向游学、移民置业、旅游金融、健康医疗等一系列出境综合服务延伸。
2,公司目前有哪些在建项目？建设进度如何？还需要多少资金？,详见公司披露的2016年募集资金使用报告。
3,截至4月30日，国家队即中金、汇金、证金合计持有贵司多少股份呢？,您好！上述公司未进入公司前十大股东，我们无法向您透露。
4,虽然说公司的股价由二级市场决定，但股价是公司经营的一个表象，请问管理层对回报投资者持有怎样的态度？,您好！感谢您的关注。公司会抓住行业发展的机遇，努力做大做强，力争给投资者带来良好的投资回报。
5,您好！2017年以来，已经有多少家机构到贵司进行调研了呢？,您好！调研信息，公司已及时在巨潮资讯网上披露，您可直接上网查询。
6,公司的前三大客户是哪些公司？,详见公司披露的2016年度报告。
7,如果公司进行定增，那大股东及高管们会考虑参与、进行增持吗？,公司在2016年至2017年初，大股东及高管均进行了增持。
8,公司如何进行投资者关系管理，如何规划进行投资者回报的？,您好！公司会努力做大做强，以优异业绩回报股东。未来将采用现金分红、送转股等多种适当方式回馈投资者。 
9,请问公司以后每年会用什么形式回馈股东？,您好！公司会努力做大做强，以优异业绩回报股东。未来将采用现金分红、送转股等多种适当方式回馈投资者。
10,公司在2017年有哪些经营目标？,详见公司披露的2016年度报告。
11,能介绍一下公司现在各大区域的销售和占有率等基本情况吗?,详见公司披露的2016年度报告。
12,贵公司是否会考虑实施股票期权等规范股权激励方式，惠及更多员工？,您好！上市公司公司已经实施了2次限制性股票激励计划（涉及近500名员工），以由主要管理层股东保本的员工持股计划，今后仍会考虑更多的激励方式，调动员工的积极性和潜能。
13,公司2016年度的业务经营情况符合公司预期吗？,符合预期，但是我们希望做的更好。
14,目前公司享有的国家优惠政策有哪些？,公司目前出境旅游服务免征增值税。
15,公司领导怎么看现在公司的股价，对我们小散有什么忠告？谢谢,您好！感谢您的关注，公司注重自身的成长和业绩，希望以优秀业绩回报投资者。
16,公司是否在考虑开拓新的领域？取得初步进展没有？,您好！感谢您的关注，公司坚持从旅游到旅行的发展路径，业务由出境游拓展至“旅游+”出境服务。目前游学、移民置业、旅游金融等方面均已逐步建设。
17,你好，请问贵司目前产品的销售趋势如何？今年的销售目标是多少？,您好，公司目前产品销售情况良好。
18,公司在经营活动中主要对哪些环节进行质量控制？,您好！感谢您的关注，公司作为产品的制造者和服务的提供者，在产品研发、销售、组团、出团、客户回访等产品和服务的各环节均遵守相应的质量控制标准。
19,公司所处行业有没有周期性？,任何行业都有自身的周期性，目前旅游行业处于一个快速上升的发展周期，公司有良好的发展机遇。
20,近几年的固定资产，技术改造的投资效果如何，是否达到了预期的目标，不考虑市场因素，简单考虑毛利情况是否合理？,公司属于轻资产公司，固定资产投入不大。主要投入为运营系统的技术开发，主要目的是提升公司运作效率和管理水平。
21,贵司目前有哪些销售渠道？是否存在大客户依赖？,公司旅游服务的销售渠道为向代理商批发和向个人消费者零售，不存在大客户依赖。
22,公司有没有哪些项目创新模式？,有，请仔细阅读公司年报
23,您好！路过提个问题，公司销售毛利率10%多，净利率2.5%左右，为何这么低？行业整体是个什么水平？,公司销售毛利率、净利率均属于行业正常水平，符合行业现状。
24,公司每次投资项目的可行性报告是否有详细说明公告？,您好！公司严格遵守相关信息披露准则要求，涉及重大投资的均已发布专门公告。
25,公司现在负债总额是多少？每年负债的利息是多少？谢谢。,请查看公司于巨潮资讯网披露的2016年度报告。
26,雄安新区的设立，对公司存在哪些机遇？,您好！公司尚未进行此方面探讨。
27,今年以来，原材料都迎来涨价潮，对公司会有什么影响？,公司成本构成主要是机票及海外地接，目前看，影响不大
28,公司2017年一季度经营业绩如何？,请查看公司于巨潮资讯网披露的2017年一季报。
29,现在行业间的并购都比较频繁，你们今年有没有兼并收购计划？,感谢您的关注，涉及公司重大事项的，我们会及时履行信息披露义务。请关注公司后续公告。
30,请问公司如何看待上市公司的并购和市值管理？,上市公司并购是公司快速做大做强的一种手段，我们的并购主要为围绕主业及公司上下游展开。公司通过不断提升业绩和快速发展达到市值管理的目的。
31,贵公司在3月份和丹麦旅游局达成了战略合作协议，请贵公司公布一下五一期间带团去丹麦旅游的情况，丹麦生蚝充满海滩，有没有给贵公司的丹麦旅游带来更多的客户？希望贵公司在生蚝方面做做文章，打出美食旅游的口号，互联网旅游美食。,您好，感谢您的建议，随着欧洲旅游的不断转好，公司会积极研发适合市场的产品。
