,Question,Answer
0,1、贵公司对美国的销售额比重大约是多少？一旦出现不利状况，对贵公司的应收款项、未来的营业收入影响程度、范围有多大？是否有预防措施？其次，国内受到美国单边贸易保护的冲击后，众多知名企业深受其害（如，中兴），加之贵公司年报提及国内智能手机出货率逐年降低的影响上，对于贵公司是否会雪上加霜？2、国内市场如自动驾驶、智能医疗装备、智能家居等行业是未来发展的大趋势，且都需要贵公司产品。是否已经有相应的规划？,您好。美国单边贸易保护暂未对公司业务造成直接冲击。公司看好自动驾驶、智能家居、医疗设备等行业发展，2018年，在继续巩固和加强现有产品与服务的同时，将对汽车、智能家居、医疗设备等新领域开展前瞻性的技术研发和布局，积极开拓新领域、新客户，推广公司的产品与服务，为抢占蓝海市场先机打下客户和技术基础。谢谢您的关注！
1,公司股价一路下跌，40元跌到现在的20多，跌幅这么大，到底是什么原因？,行业周期的影响。
2,股价一直下跌不止，是公司在走下坡路吗？,投资者您好！公司董事会制定的2018年度经营目标为营业收入较上年增长30%，净利润较上年增长35%。谢谢您的关注！ 
3,公司承诺增持可转债的进展如何？,大股东已有过增持。
4,公司现在股价低迷，有没有股票回购的计划以提振市场信心。,投资者您好！谢谢您的建议！ 
5,彭总 您好 请问 印度的苹果工厂  玻璃盖片是蓝思提供的吗？,应该是。
6,请问飞哥，上周苹果公司刚公布了季报业绩依然优秀，但作为苹果产业链的主要公司，一季度的业绩同比下降较多，并没有受益于苹果的成长，请问是什么原因。,公司产品一般会有一定的提前期。
7,公司传感器业务发展情况和前景？,项目正在推进当中。
8,四月份OPPO、VIVO、华为P20等新上市的手机采用了蓝思的玻璃背板，对于四月份的月绩有怎样的影响，同比去年四月份的业绩能否正增长。,有较大增长。
9,周总，您好！我问下公司是不是最近在做设备升级以应对A客户对产品的要求？新款手机需要设备更新升级？,每一代新产品都有不同的升级要求，公司在技改方面的投资也都在不断的进行当中。
10,请问明天是涨还是跌,您好。股价除受公司自身经营情况影响外，还受到经济、政治、行业、市场等多种外部因素影响。股市有风险，入市需谨慎。
11,您好，根据公司披露，公司对于国产手机厂商的市场份额不大，请问国产厂商的供应商主要是哪家？,投资者您好！公司对各大国产品牌客户的销量近年来持续快速增长，是各大国产品牌中高端智能手机的主要供应商。
12,苹果和三星一直是公司重要客户，国际局势变动会不会对公司产生影响？另外，竞争对手扩产会不会导致整个行业产能过剩？,现在对某些需求，我们还处在产能不足的状况。
13,iPhone8/8plus/x这几款产品中，伯恩光学是否也是主力供应商，伯恩光学上市会否对蓝恩构成威胁，导致蓝思丟掉苹果这个大客户？,我们不这么认为。
