,Question,Answer
0,请问公司是否会在国际市场上寻求突破，是否有相关的意向性下游客户？,您好！亚太科技在国际市场的开拓一直在路上。2016年度，公司完成了全资子公司亚太香港的注册登记手续，注册资本500万港元，亚太香港的设立，是基于战略发展和海外业务拓展需要，是公司在境外进行国际市场开拓和投资的重要部署，对于公司实现国际化愿景有着重要意义。
1,请问今年无锡新区项目可否实现盈亏平衡？今年上半年业绩指引的10-30%的是否主要来自于原有产品的结构调整？,"您好！
         根据2017年预算，无锡新区项目争取盈亏平衡，上半年业绩预计增长10-35%
主要是公司销售订单稳定，开发供应汽车动力系统及车身用铝，同时开发非汽车行业市场，产能稳定增长。
特别提示：公司上述经营目标不代表公司对2017年上半年的业绩预计，不构成公司对投资者的业绩承诺，请投资者对此保持充分的风险意识，注意投资风险。

谢谢您的提问和关注！
"
2,在亚太科技亏损的投资者一数一大把，我身边不少人投资你们都赔了不少钱，我依然在坚守，但是看看其他股票真心觉得你们公司坑害的我们不浅，希望你们真如描述的那样不断提升亚太科技的综合实力，让我们这些持有和亏损的投资者看到希望。,"您好！
您的坚守也是对我们工作的鞭策！
谢谢！"
3,近几年的固定资产，技术改造的投资效果如何，是否达到了预期的目标，不考虑市场因素，简单考虑毛利情况是否合理呀。,"您好！
前期固定资产投资的项目主要有：
1、	亚太轻合金（南通）科技有限公司汽车用轻量化高性能铝合金一期项目，2016年度净利润为17,107.54万元，达到预期；
2、	高性能无缝铝合金复合管研究及其产业化扩建项目，2016年度净利润为1,616.54万元，该效益项目未达到预计收益，原因主要是部分客户出于成本压力等原因未采用该工艺的产品，目前该生产线主要生产满足高端汽车品牌用挤压材，剩余部分产能生产其他铝挤压产品。
3、	年产4,900吨热交换平行流铝合金管生产线技术改造项目，2016年度净利润为-925.10万元。该效益项目未达到预计收益，原因是主要系公司出于战略考虑，调整了生产基地的布局，即在无锡新区D24地块投资新扩建年产8万吨轻量化高性能铝挤压材项目。该项目建成后，公司位于无锡新区坊兴路8号的生产基地将逐步关闭。鉴于该项目产能足以覆盖公司在无锡生产基地的现有产能，为避免重复投资，公司不再继续投资并实施“年产9,900吨热交换平行流铝合金管生产线技术改造项目”建设内容之一即“新建产能5000吨/年”，剩余资金并入“新扩建年产8万吨轻量化高性能铝挤压材项目”中。

2016年公司产品毛利率为23.82%，同比增加0.59%。

谢谢您的提问和关注
"
4,公司对同行竞争对手有怎样的考量？你们的成本、管理、市场等优势体现在哪些方面？,"目前，国内汽车铝挤压材行业内企业的市场竞争较为充分。但随着市场优胜劣汰机制发挥作用以及下游零部件厂商产业集中带来的产业影响，行业中的优秀厂商会进一步提高产能以满足客户的市场需求，产业集中度正在提高。优秀企业将成为行业领头羊，综合竞争能力逐渐成为竞争主流，多途径提高研发能力以期超过同行平均水平。罗兰贝格咨询机构2015年12月发布的《全球汽车零部件供应商研究》也指出：长期来看，汽车零部件的产业结构将发生根本性改变，专注于产品、客户和区域结构的供应商可能获得极大的收益。
关于竞争优势：
公司在继续保持在国内汽车热交换系统、底盘系统、悬挂系统和制动系统铝挤压材市场上的优势地位的同时，加大力度拓展精密工业铝挤压材在其他工业领域的市场份额和在新行业的拓展。作为铝挤压材行业重要的研发、生产和销售企业，公司主要具有研发设计能力较强，技术、工艺优势明显，客户、质量、发展、管理、区位等经营优势，如：1）质量优势：公司拥有行业内先进的制造设备和精密检测仪器，确保公司具备规模化生产能力和产品质量符合特定标准。基于强大的研发能力、先进的工艺技术、完善的生产检测设备和严格的质量控制标准，公司的产品质量较高，公司及国内各子公司均通过了ISO/TS16949:2002质量管理体系认证。正是由于公司对产品质量的保证，使得跟公司合作过的客户多与公司建立长期合作关系，也使得公司能够参与高科技项目的开发，为公司发展提供技术储备，如参与神舟六号载人航天飞船和运载火箭以及神舟五号飞船新材料的研发等。2）客户优势：公司客户涵盖国内外知名汽车零部件供应商，根据美国《财富》杂志对全球汽车零部件企业2014年销售收入排名，公司客户中德国博世、日本电装、美国德尔福、德国大陆集团位于前十行列。公司始终致力于产品质量的保证和通过“客户认证”。“客户认证”不仅反映了客户对公司产品质量的认可，还反映了公司产品的市场份额。报告期末，公司已通过国内外汽车行业相关企业的“客户认证”多家，全球多家顶级汽车零配件客户将公司评为优秀供应商或长期战略合作供应商。公司拥有与不同需求客户配套的丰富经验，凭借在全球范围汽车铝挤压材行业享有高性价比的声誉，已经成为亚太地区汽车轻量化材料重要供应商。3）管理优势：公司建立了系统、完善的管理制度和有效的内部控制系统，从供应商开发、原材料采购、产品研发设计、产品生产、质量检测到产品交付全过程都有严格的管理程序，公司运营过程中的每一个模块和每一个细节都实行精细化管理。公司实行每日的生产班前会、产品评审会、生产协调会到每周的管理层会议和月度总经理会议，跟踪各部门、各车间、各班组的业绩指标和公司的各项经营指标，总结每天、每周、每月工作情况，共同商讨改进计划，来完善公司模块管理，保证各项运营流程顺畅。公司拥有稳定的职业化的管理团队，其中80%的管理团队成员拥有十年铝挤压材的行业经验，积累了丰富的管理经验，对行业状况、技术工艺和设备装置非常熟悉，并且对公司有很高的忠诚度，是公司发展建设的重要力量。
"
5,能简单的介绍下新项目的情况吗？,"您好！
公司目前在重点推进“新扩建年产8万吨轻量化高性能铝挤压材项目”、“年产6.5万吨新能源汽车铝材项目”、“年产4万吨轻量化环保型铝合金材项目”等项目的建设，后两个项目为本次非公开发行股票募投项目。
1、8万吨项目：
公司新扩建年产8万吨轻量化高性能铝挤压材项目于2013年3月8日签署《投资协议书》、2013年8月签署了《国有建设用地使用权出让合同》、2013年12月取得国有土地使用证和建设工程规划许可证、2014年4月取得《建筑工程施工许可证》。2015年度，公司积极推进项目基建和生产线建设工作：基建方面，截至2015年度末厂房工程已完成，通过了监理单位、施工单位、设计单位及公司四方的联合验收；生产线建设方面，截至报告期末，公司已完成4台套熔炼铸造设备及5条挤压生产线主体设备的安装工作。2016年1月，公司完成该项目建设工程竣工验收消防备案手续。截至本报告披露日，项目房屋产权证明的相关文件抓紧办理中。
2016年度，项目各条生产线的安装、调试、试生产工作进一步推进。截至报告期末，该项目已初步建立TS16949质量管理体系并开始试运行；项目计划新增的熔铸系统及相关设备均已进入调试阶段，其中6台熔炼炉及部分配套设备已完成调试并进入可使用状态；项目计划新增的9条挤压生产线中，8条产线的主要设备已安装就位，其中3条产线已进入可使用状态。报告期，项目产能达0.3万吨，产量约0.3万吨。
2017年一季度，公司继续按照TS16949质量管理等体系的要求，进一步推进项目建设工作。
2、2016年度非公开发行股票募投项目之年产6.5万吨新能源汽车铝材项目：
2016年6月22日、7月11日，公司分别召开第三届董事会第二十七次会议、2016年第二次临时股东大会审议通过了《2016年度非公开发行股票募集资金使用可行性分析报告》等议案，同意公司建设年产6.5万吨新能源汽车铝材项目。
2017年1月17日，无锡国土资源局与公司就编号为“锡国土（工）2016-104号”地块（即本项目建设用地）签署《国有建设用地使用权出让合同》。
2017年2月，公司完成项目建设用地的登记手续并取得无锡市国土资源局颁发的《不动产权证书》。
2017年4月6日，中国证券监督管理委员会以下简称“中国证监会”发行审核委员会对江苏亚太轻合金科技股份有限公司以下简称“公司”非公开发行股票申请进行了审核。根据审核结果，公司非公开发行股票申请获得审核通过。
截至目前，该项目建设工程施工许可登记的前期工作抓紧开展中。
3、4万吨轻量化环保型铝合金材项目：
2016年8月，亚通科技取得了海安县行政审批局核发的《建筑工程施工许可证》（编号：320621201608120101）。截至本报告披露日，该项目的基建工作按计划积极推进中，部分生产车间的框架主体已基本完成。
谢谢您的关注。
"
6,你们如何实现亚太科技市值提升？,"您好！
公司的稳健增长是市值提升的有力支撑因素之一。基于公司2016年度的经营情况，综合考虑公司募投项目和新项目建设情况、市场情况与经营能力等因素，公司预计2017年度实现营业收入同比增长15%-40%，利润总额及归属于母公司所有者的净利润均比上年同期增长10%-35%。特别提示：公司上述经营目标不代表公司对2017年度的业绩预计，不构成公司对投资者的业绩承诺，请投资者对此保持充分的风险意识，注意投资风险。
2017年度公司管理层将积极适应宏观环境变化，围绕发展战略、经营目标积极开展经营管理工作，促进公司快速、稳健、可持续发展。
谢谢您的关注。"
7,公司是否在考虑开拓新的领域？取得初步进展没有？,"您好！
公司继续巩固在国内汽车热交换系统、底盘系统、悬挂系统和制动系统铝挤压材市场上优势地位的同时，加大力度拓展精密工业铝挤压材在其他工业领域（如电力行业、海水淡化、商用空调、通讯设备、轨道交通、海上石油平台、航空航天、家电行业等）的市场份额；作为公司重要的业务发展方向，公司将大力加强3D金属打印、智能制造等新业务的拓展。与此同时，公司要抓住我国产业结构调整与升级的战略性机遇，利用好外部资源，提升产业运作效率，促进公司快速、稳健、可持续发展。
相关的进展情况，公司会根据监管要求履行信息披露义务。
谢谢您的关注。"
8,既然公司证券投资随便都可以投资5亿元，而非公开发行也仅仅才16亿左右，同时股价一直跌跌不休，很难不让投资者觉得你们公司是在为少数人的利益服务。,"您好！
我们在证券投资上的初始投资为2亿元，后续未增加。
谢谢您的关注。"
9,公司未来五年的目标是多少？能够实现吗？,"您好！
公司未来发展战略：公司将借力资本市场及外部资源，持续推动科技创新和新品研发，不断优化产品结构和业务布局；继续以募投项目为平台持续提升公司产能，在2020年至2025年期间实现约25~30万吨的铝挤压材产能；继续加强企业内部控制、规范公司治理，进一步优化公司管理模式和资源配置，全面提升公司的综合竞争能力。公司继续巩固在国内汽车热交换系统、底盘系统、悬挂系统和制动系统铝挤压材市场上优势地位的同时，加大力度拓展精密工业铝挤压材在其他工业领域（如电力行业、海水淡化、商用空调、通讯设备、轨道交通、海上石油平台、航空航天、家电行业等）的市场份额；作为公司重要的业务发展方向，公司将大力加强3D金属打印、智能制造等新业务的拓展。与此同时，公司要抓住我国产业结构调整与升级的战略性机遇，利用好外部资源，提升产业运作效率，促进公司快速、稳健、可持续发展。
为实现未来五年的产能目标，我们抓紧建设好现有项目和非公开发行股票募投项目的建设；同时，一步一个脚印，落实好每年的经营计划的实现。
公司2017年度经营目标：2017年度，公司预计铝挤压材产能达到16万吨，产销量同比增长25%左右；公司预计实现业务收入同比增长15%-40%；利润总额及归属于母公司所有者的净利润均比上年同期增长10%-35%。特别提示：公司上述经营目标不代表公司对2017年度的业绩预计，不构成公司对投资者的业绩承诺，请投资者对此保持充分的风险意识，注意投资风险。为实现上述经营目标，公司制定了了管理运营、市场拓展、产能管理、研发创新、资本运作等方面的经营策略，实现公司快速、稳健、可持续发展。
谢谢您的关注！
"
