,Question,Answer
0,公司在行业中有何优势？简单介绍一下吧，谢谢,"您好！公司具备的优势主要有：
1、较为全面的建筑设计能力及客户服务能力
2、兼具国际视野及丰富本土实践经验的设计师队伍
3、BIM综合设计能力行业领先
4、从区域向全国布局的品牌效应"
1,公司在绿色建筑新技术上的研究有什么进展和成效吗？,公司持续推动绿色低碳建筑的研究及实践，目前已具备全面响应和实现政府对绿色建筑的评星要求能力。
2,请问下，公司是如何应对成本的上升的？,您好！公司结合实际经营情况，进一步简化和优化组织管理架构，建立可控的合理的人力资源体系，建设高质量、年轻化的人才队伍，充分发挥人才的作用。 
3,请问公司目前股价能反应公司真实价值吗？管理层是怎么看的,"投资者，您好！
公司股价受宏观经济、市场行情、行业状况等多种因素影响，山鼎设计将继续为客户做好产品和服务，努力为股东创造更好的投资回报， 感谢您关注！"
4,公司在内部管理上今年如何做提升？,"投资者您好！公司管理层根据项目开发进度，及时调整并采取应对措施，加强内部管理，人员结构持续优化。一方面努力拓展优质客户，重点服务具备持续开发能力的客户。另一方面采取多种措施加大应收账款清收力度。继续采取诉讼、仲裁、财产保全等多种手段清收。
公司严格按照上市公司规范，在董事会战略指导下持续完善内部治理体系，探索有效经营管理模式。
"
5,公司股价持续走低，怎么回事？,投资者，您好，股价受宏观经济、市场行情等多种因素影响，山鼎设计将继续做好产品和服务，努力为公司股东创造更大的投资回报， 感谢您关注！
6,请问公司重组事项的进展如何？,公司及相关各方正积极推进本次重大资产重组的尽职调查、审计、评估和方案论证等各项工作，相关审计、评估工作完成后尚需公司董事会审议、公司股东大会审议通过并经中国证监会批准。公司将尽全力推进重组工作，具体进展还请关注公司进展公告，谢谢您的关注。 
7,请问公司2018年预计投入的研发费用预算多少？,"公司持续对设计产品进行研究，为客户提供优质设计服务，投入研发费用未单独预算。
谢谢！"
8,请介绍一下贵公司的重组计划。,公司及相关各方正积极推进本次重大资产重组的尽职调查、审计、评估和方案论证等各项工作，相关审计、评估工作完成后尚需公司董事会审议、公司股东大会审议通过并经中国证监会批准。公司将尽全力推进重组工作，具体进展还请关注公司进展公告，谢谢您的关注。
9,公司业务会不会铺的太散了？是何考虑？,"公司多年来专注于城市建筑设计，为城市的发展增砖添瓦。
目前公司为进一步拓展业务战略版图，探索从城市建筑设计逐步发展至城市生活运营的业务通路，拟通过并购重组推进公司在跨境电子商务领域的布局，致力于创建更优质的城市泛生活服务体系，拓宽未来长远发展空间，提升公司的资产质量，增强持续经营能力，为公司及全体股东创造良好的价值。谢谢您对公司业务的关注。"
10,想问下公司负债比率低于平均水平，是否资金投入不足呢？,"投资者，您好！
公司属于建筑设计行业，人才是公司的核心竞争力，人力资本是公司的重要资产；上市融资后，自有资金充裕，不需要大额负债。
谢谢！"
11,请问高管，公司今年有什么新的发展规划吗？,"公司在2017年年度报告中披露了2018年经营计划。具体如下：
1、客户拓展策略方面，继续加强维护优质老客户，并共同探索开展深入合作的模式和业务机会；公司将重点拓展产业发展类客户，依靠综合的项目管理能力、设计创新能力、资源整合能力，与客户共同发展，提升客户质量和产业价值，从而提升设计附加值和公司实力。
2、基于近年来中国出口跨境电商行业持续向好的政策环境和高速增发的发展态势，公司拟布局跨境电商新业态；2018年积极推动重大资产重组事项工作进程，组织相关各方加快对深圳市萨拉摩尔电子商务有限公司的法律、审计、评估、核查等各项工作；并购完成后公司拟加大跨境电商的资源投入。
3、结合实际经营情况，进一步简化和优化组织管理架构，建立可控的合理的人力资源体系，建设高质量、年轻化的人才队伍，发挥各职能部门作用，增强企业凝聚力和工作积极性，提升团队战斗力和企业核心竞争力。 
4、持续对建筑信息建模BIM产研一体化及绿色建筑等新技术进行深度研究、实践、应用和推广，结合行业趋势进一步提升公司设计和技术创新能力，提升核心竞争力和行业影响力。
5、积极响应政府部门关于装配式建筑的发展策略，加大技术支持力度，培养和锻炼技术队伍。
6、进一步规范上市公司的运作，做好风险控制和信息披露，加强投资者关系的建设。
"
12,请问公司目前具有持续开发能力的优质客户占比多少？,目前，公司服务的企业主要有国有企业，品牌开发商，政府平台公司，跨国公司等，公司与以上客户合作良好。谢谢！
13,请问最新的股东人数是多少？,"投资者你好！2018年3月31日普通股股东总数8,860。谢谢！"
14,公司有没有发展海外业务？,公司曾承接安哥拉、缅甸、老挝的设计项目，目前继续在提供服务，同时我们也响应“一带一路”的政策，并积极拓展海外业务的机会。
15,楼市的调控政策对贵公司有何影响？,公司所服务的客户主要是房地产开发企业，受国家宏观政策调控影响较大。同时，客户在资金获得方面也受到国家金融政策的剧烈影响。因此，行业政策给公司带来的影响是持续的。 
16,能否详解一下“山鼎聚合”平台创新服务项目？,山鼎设计不断尝试和探索，以“山鼎聚合”为平台创新服务项目，为传统设计业务延伸提供充分的边际效益、实现项目综合价值最大化，创建“设计+”、“资本+”、“管理+”专业管理平台，全流程进行泛文旅康养医疗、特色小镇、智慧旅游、城市消费升级、城市有机更新等趋势性产业的项目管理和投融资开发，在2017年度取得一定成效。
17,请问公司在跨境电商领域发展的情况？,公司正在筹划重大资产重组事项，拟通过并购重组推进上市公司在跨境电子商务领域布局。本次重大资产重组预案已经公司第二届董事会第三十二次会议审议通过，各方正在积极推进。进展情况请关注公司公告。谢谢！
18,现在公司的核心业务是什么？,公司的主营业务是提供建筑工程设计及相关咨询服务，提供包括项目前期咨询、概念设计、方案设计、初步设计、施工图设计及施工配合等服务，涵盖各类住宅、城市综合体、公共建筑（包括商业中心、独立商业街区、写字楼、酒店及非商业公共建筑等）、规划、景观、室内设计等业务设计类别。
