,Question,Answer
0,公司在新风系统、空气净化领域拓展的情况预期是怎样的？有没有达到预期？感觉市场对你们产品的认可度不是很高,随着人们对生活质量的要求提高，对新风系统、空气净化产品的需求也会不断上升。我们要做的就是不断提高产品质量、降低生产成本，提升市场竞争力，扩大销售。
1,大宗商品涨价对公司造成较大影响，想问公司有做套期保值吗？,有。
2,公司能否受益于国家人工智能相关政策？,国家人工智能相关政策对公司发展有利。
3,公司有无新项目扩建或投产？,公司现在在建设的项目主要是募投项目及年产30万台伺服电机项目。
4,公司投资年产30万台伺服电机项目，伺服电机及其伺服系统是自动化和机器人驱动控制的重要部分，有什么进展吗？取得什么订单了吗？,项目进展符合预期，现已开发42ST、60ST、80ST、90ST、110ST、130ST 等系列产品，现已开始小批量销售，将成为公司业绩新的增长点。
5,目前公司的ECM电机预期销售及毛利率情况是？,"2017年ECM电机实现收入6,676.99万元，比2016年同期增长203.14%。公司将把ECM电机作为未来重要的增长点。"
6,公司对外出口占比比较多，对美出口商品占比多少？中美贸易战对公司有何影响？,公司2017年出口美国的营业收入占比出口营业总收入0.66%，中美贸易战对公司直接影响较小。公司关注中美贸易战的后续发展，正在采取应对措施，将风险降到最低程度。
7,公司近期有无增减持、股权质押或发行公司债的计划？,公司近期没有这方面的计划。
8,公司收购杭州祥和实业有限公司53.50%股权，此事项进展如何了？,您好，就公司收购杭州祥和实业有限公司53.50%股权的事项，公司已与相关当事人签署了《股权收购暨增资意向书》，相关工作正持续推进，请关注公司后续信息披露。
9,原材料价格上涨对公司有哪些影响？,原材料价格上涨将增加营业成本，影响毛利率，对公司盈利有不利影响。
10,公司去年全年净利1.08亿 同比增长8%，今年如何保持或提升？,2018年公司经营计划：营业收入7.245亿元，归属于上市公司股东净利润1.4亿元（上述经营目标并不代表公司对2018年度的盈利预测，能否实现取决于市场环境的变化、公司自身的努力等多种因素，存在很大的不确定性，提请投资者特别注意）。公司将采取多种措施克难攻坚，争取目标实现。详见2017年年度报告。
11,"面对2017年大宗商品价格大幅上涨,人民币升值,市场竞争加剧等多重困难，公司作出了哪些努力？",公司通过降成本、抢订单、快研发、提质量、提效率、促发展来应对困难和挑战。
12,公司每年投入在新产品或新技术上的研发费用占营业收入的比重是多少？,公司2016年、2017年研发投入占营业收入比例分别为4.04%、4.17%。
13,公司每年投入在新产品或新技术上的研发费用占营业收入的比重是多少？,公司2016年、2017年研发投入占营业收入比例分别为4.04%、4.17%。
14,贸易战对公司有无影响？,公司2017年出口美国的营业收入占比出口营业总收入0.66%，中美贸易战对公司直接影响较小。公司关注中美贸易战的后续发展，正在采取应对措施，将风险降到最低程度。
15,公司目前股东人数多少？,您好！2018年3月15日止，股东总户数为1.31万户。
16,由于原材料价格上涨及人民币升值，公司2017年虽然销售收入达到目标，但利润未达预期。2018年公司有何措施增加利润？,2018年公司将通过套期保值，竞价采购降低原材料采购成本，优化设计降低材料消耗，机器换人、提高劳动生产率降低用人成本等措施实现提质增效。
17,公司近期有无利润分配计划？,您好，关于2017年度利润分配的情况，详请见公司《2017年度股东大会决议公告》（2018--032）。
18,伺服电机事业部目前发展状况是？投资的项目有哪些？,公司2017年10月27日发布公告，成立伺服电机事业部，投资年产30万台伺服电机项目，项目进展符合预期，现已开发42ST、60ST、80ST、90ST、110ST、130ST 等系列产品，现已开始小批量销售，将成为公司业绩新的增长点。
19,公司有无海外业务？,公司有较大比例的产品出口，2017年度产品出口占比营业总收入59.50%。
20,公司有哪些同业竞争对手？相比公司有何优势？,公司在招股说明书中详细披露了在行业中的主要竞争情况，请详见招股说明书。公司具有技术创新、产品品质、较强的市场适应能力、良好的成本管控、优质的客户资源等优势，详见公司2017年年度报告。
21,公司在新能源汽车领域的打算有哪些？,公司拟出资6000万元收购杭州祥和实业有限公司53.5%股权，在延伸产业链的同时，介入新能源汽车领域，同时，公司将积极创造条件，争取将电机、风机应用到新能源汽车。
