,Question,Answer
0,公司对新疆、内蒙、宁夏等西部同行竞争对手怎样的考量？你们的成本、管理、市场等优势体现在哪些方面？,您好，在西部地区，公司是以合作为主。谢谢！
1,工控安全的市场需求有没有逐步释放？军工方面，军改的影响是否已消除？这两个行业的订单有无好转？谢谢！,您好，工控安全市场公司在保持密切跟进，相信随着工控等保落地会得到逐步释放。一季开始，军队市场正在复苏当中，相应订单已有好转。谢谢！
2,截至目前公司的同比销售额有增长吗？,您好，有的。谢谢！
3,您认为目前公司面临的最大问题是什么？,您好，此问之前已经回答，供参考。谢谢！
4,公司目前面临的最大问题是什么？,您好，面临新一代技术和应用的发展，公司能否做到及时有效的卡位？这是公司最关切的事情。谢谢！
5,公司领导怎么看现在公司的股价，对我们这些看好公司的小散有什么忠告。谢谢,您好，目前公司股价已经低于员工持股价格，进入较好的可投资区间。谢谢！
6,请问截至到目前公司的营销有没有什么新进展，有看点吗？,公司在军队、公安、政府、能源、电信、海外等领域保持较好发展，同时我们在区域市场也保持着持续增长。谢谢！
7,对公司未来有前景吗？,您好，公司的愿景是早日成为营收达50亿规模的网络安全企业。谢谢！
8,祝愿王总带领下的启明星辰2017年风调雨顺吧，别再出现过去一年的跌跌跌。股民经不起折腾，能收货点最好啦。,您好，非常感谢您的良好祝愿！公司今后一定会狠抓经营，控制风险，力争以优良的业绩回报投资者。谢谢！
9,公司去年财务费用和管理费用怎样？同财务费用相比呢？今年有没有折旧？请问管理费用今年会能稳定吗？,公司2016年财务费用-730万元，管理费用为5.5亿；按照会计准则每年均对固定资产计提折旧。管理费用主要是研发费用，公司为了保持企业持续竞争力，加大在新领域的研发投入，每年研发费用均将保持一定增长。
10,请问公司股票上市时期价格多少，现在多少，还具有投资价值吗？,您好，公司上市时发行价格25元/股，今日收盘价16.85元/股。公司是网络安全的龙头企业，也是一家优质的上市公司，具有长期投资价值。谢谢
11,请问董事长这两年的收购效果不佳，2017年如何降低公司业绩不达预期的影响？另外，今年的军改还在继续，是否继续会对公司的订单有不利影响？谢谢！,您好，应该说安方高科是个案，其他的并购公司还是很好的，而且会有很好的发展动力，与公司形成良好的协同，协同效应也正在逐渐发挥出来。从一季度开始，公司的军队业务已开始复苏，相比去年有了很大起色。谢谢！
12,投资者担心的心情更多，请问贵公司对此怎样给予更好的鼓励，加油,您好，谢谢您的鼓励。
13,请问公司今年营收的增长能超过行业增速20%吗？,2017年公司收入增长预计为25%左右。谢谢！
14,请问具体联系证券代表的电话是多少？,公司对外公布的投资者咨询热线是010-82779006，谢谢。
15,"请问董事长,关于公司最新项目今年或以后有什么战略规划吗,如果有今年能进展到什么程度?",您好，只要符合公司的发展战略，各方面的条件均已成熟、俱足，就会有实施的可能。谢谢！
16,我对贵公司是长期投资的，请问预计今年上半年会盈利多少？,今年上半年的净利润预计是-1000万元—0元。谢谢您投资启明星辰集团。
17,请问公司明年净利润能做到多少？,上市公司近几年净利润保持在30-40%的增长水平。未来我们在大数据、云计算、智慧城市、物联网等领域进一步布局发展，上市公司未来将继续保持平稳快速增长。
18,公司有没有股权激励计划？,您好，公司已实施了两期员工持股计划。谢谢！
19,公司近几年收购的公司中，有的业绩不错，有的业绩不行，像安方这种的，后面是不是还会出现？公司后面还会继续收购其它公司吗？,您好，应该说安方高科是个案，其他公司与公司不同程度还是形成了较好的协同。经过此次事件，公司会认真总结经验教训，避免在今后的投资项目中再出现同样的问题。谢谢！
20,对于业绩不达预期的子公司，是否有业绩补偿条款？,上市公司在进行并购时均设计了业绩补偿条款。子公司原股东会根据业绩补偿条款进行相应补偿。谢谢！
21,董事长，您好！作为股民，我支持公司尽量在不扩大股本的情况下做大做强！,谢谢您的建议，我们会继续努力！
