,Question,Answer
0,公司的利润大部分被财务费用吃掉了 公司有降低负债比例 降低融资成本和再融资补充资本金的计划么,"公司2017年的财务费用为 165,024,021.04元，比上年的 16,089,937.16 元，增加了 148,934,083.88元 ，这是导致2017年利润下降的主要原因。2018年公司根据公司的财务结构、医院的投入产出比和资本市场的情况来决定是否减少金融负债或再融资补充资本金。"
1,公司吸引人才和激励员工的政策有哪些？,公司改革薪酬制度，强化以收入分配为主导的激励约束机制，突显医护人员的发展主体地位，完善培训学习晋升体系，同时充分发挥上市公司其他有效的激励方式，积聚优质医生人才资源，使医护人员切身感受到获得感和成就感。
2,公司拟9亿收购马鞍山市中心医院股权，是否构成借壳上市？,本次收购为现金收购，不构成借壳上市。
3,大股东股权被冻结的情况能否说明下最新进展,如有最新的进展公司会及时履行信息披露义务，谢谢。
4,公司还会对外收购医院么,收购是交易双方达成一致的结果，未来是否收购，请关注公司届时的公告。
5,公司的业绩大幅下降 能介绍下具体情况么？,"2017年公司合并层面归属于母公司的净利润为 202,809,263.86 元，比上年的 403,631,489.47 元减少了 200,822,225.61元，减少比例为49.75%。2017年业绩下降的主要原因一是由于公司金融借款大幅增加，由年初的 887,900,000.00 元，增加至 年末的4,359,634,002.10元，增加了  3,471,734,002.10 元，由此导致融资费用大幅增加。二是由于公司新建的赣西肿瘤医院和绵阳爱贝尔医院2017年刚刚投入运营，正处于孵化之中，新建医院的亏损对2017年的净利润产生了负面影响。

"
6,谈一谈公司市值管理？2018年客户的拓展有什么规划？,"1、医疗服务业务：加强医疗板块之间的资源整合及学术交流并通过对现有旗下医院的精准评估，强化学科建设，打造具有核心竞争力的区域性品牌医院，进而推动各机构业绩增长。
2、药品板块业务：加强市场开拓，同时引入经验丰富的专业销售人才，在夯实现有市场的基础上，加大空白市场的开拓力度同时加强公司的OTC市场渠道建设及人才招募。
3、日化、保健品业务：加强现有品种的衍生产品开发力度，同时积极寻找具有市场竞争优势的产品，进一步丰富产品结构，同时大力开拓全渠道营销模式。
"
7,外汇的汇兑损溢是怎么回事  公司参与的并购基金医院  下一步如何打算,外汇的汇兑损益系2017年公司为收购澳大利亚PRP医院借入等值于人民币10亿元的港币借款，截止报告日港币汇率变动较大，导致公司需要偿还的负债减少，汇兑收益增加。另并购基金收购的泗阳医院、兰考医院目前正常经营，随着公司整合的逐步开展和深入，预期2018年经营效益有会所提高。
8,谈一谈公司的研发投入占营收比是多少？,2017年的研发投入及其占营业收入的比例公司已于2017年年度报告第四节经营情况讨论与分析中批露，请您查阅年报，谢谢！
9,请公司具体讲一下“恒康医院管理模式”是怎么样的？,“恒康医院管理模式”是公司近几年的根据医院实际不断丰富和完善的医院管理方式的总结。未来亦将根据实际情况继续完善和丰富。主要包括为：公司医疗服务业务坚持以肿瘤诊疗、高端妇产为重点的“大专科、强综合”的发展理念，通过发挥公司支持平台功能和协同效应，建立专业化、精细化、集团化的 “恒康医院管理模式”，对医院“人”、“财”、“物”、“事”进行统一规划管理。公司负责医院人力资源的规划，改革薪酬制度，强化以收入分配为主导的激励约束机制，突显医护人员的发展主体地位，完善培训学习晋升体系，积聚优质医生人才资源；财务上加强医院预决算、成本核算、运行分析和监测、资产管理，参与医院规划发展、风险防范、薪酬绩效以及内部控制等管理，提升医院效益；对医疗设备、药品、耗材、非医疗物资等的采购进行集中管理和采购优化，发挥集团规模采购协同优势，保证下属医院采购物资质量最优、价格合理，降低公司采购成本。公司设立医院管理中心，依托专业医院管理专家和下属医院院长，组建了一支专业医院管理团队，统筹下属医院的运营管理、质量管理、学科建设、预算规划和医院考核，遵循医院运营与医学发展规律，全面整合集团内部医疗资源，完善管控体系，优化服务管理流程，保证质量安全，改善患者体验，提升医疗服务品牌，进一步提升医院管理效率，形成所在地区的差异化竞争力等。
