,Question,Answer
0,QPi可以问问现在属于什么阶段？是研究阶段？还是属于小试阶段？,碳化膜都是在研究阶段啊，目前都是在试样开发阶段，只有试样。
1,请问tpi膜的应用场景主要是哪些？目前公司pi膜和tpi膜的产能有国内大型企业预定吗？商业微电子级pi膜产能是否为国内唯一？,TPI主要应用于二层型无胶基材2L-FCCL的制造。
2,PI膜化学单体是不是一定需要进口？会不会被卡脖子,不一定要进口，国内也有，为保证品质稳定，公司优先考虑进口。
3,从刘董事长介绍看，公司产品有很多应用场景，但大都在研究阶段。目前最能产业化，最能投产形成收入的产品是什么？,目前是PI膜。
4,选择丹邦的投资者都比较看好公司未来的前景，希望公司也要拿出漂亮的成绩回馈投资者，真正成为一个国内知名的大公司！,感谢你们的支持，一定能实现！
5,公司未来有扩大pi膜产能的计划吗？目前pi膜年产能全开的话能达到多少吨？谢谢,公司有未来扩大PI膜产能的计划，目前根据产品规格的不同在15~25吨/月之间。
6,贵公司上市近7年来一直发展技术，业务拓展方面不管是从投入还是人员来看都较少，未来有扩大业务拓展的计划吗？还有这么多年来一直是内生增长连停牌加起来不超过一个月，贵公司没有外延并购或资产运作计划吗？,公司有扩大业务拓展的计划。公司将努力开拓国内外市场，深入研究分析国内外市场需求变化，准确地把握市场行情走势，根据不同的市场销售变化情况，适时调整销售策略。建立诚信的客户网络，通过多种渠道开发新客户，不断提高产品在国内外市场上的占有率。
7,中兴通讯因“芯”受制于美制裁，此事对公司有何影响？,公司不是芯片设计或制造业，影响不大。
8,TPI膜什么时间可以量产？产能？预计毛利率能达到多少？,TPI项目设备在陆续到位之中，预计大部分设备在下半年投入使用。全部设备到位后预计产能200~300吨。
9,请问贵司 据公开消息贵司TPI碳化膜未来预计会产生30亿利润 请问何时能实现？,PI膜深加工产品方面是丹邦公司未来发展战略的一个重点方向，公司将为之奋斗。
10,丹邦的TPI导热系数能达到1800W/m吗？否则投资者可能会担心市场无法打开？,公司将对产品进一步的完善，会进一步提高产品的导热系数。
11,请问公司开拓国内市场有无压力，竞争力大吗？国际国内目前客户有哪些？,FPC、COF等产品国内市场存在竞争压力，主要客户为黑田电子、饭田通商、太洋工业等。
12,公司有哪些同业竞争对手？相比有何优势？,公司FPC、COF产品竞争对手主要珠海紫翔、臻鼎科技等，PI膜主要竞争对手为SKC、中渊化学等。公司具有产业链的优势。 公司专注于微电子柔性互连与封装业务，形成了从FCCL→FPC、FCCL→COF柔性封装基板→COF产品的较为完整产业链，是全球极少数产业链涵盖从基材、基板到芯片封装的企业之一。公司非公开发行募投项目“微电子级高性能聚酰亚胺研发与产业化”主要用于研发与生产微电子级高性能聚酰亚胺薄膜（PI膜），而PI膜是生产FCCL的重要原材料之一。本项目顺利实施后，公司的产业链将进一步向上游延伸，最终形成“PI膜→FCCL→FPC”、“PI膜→FCCL→COF柔性封装基板→COF产品”的全产业链结构。
13,苹果大举投资MicroLED，公司对此有何布局？,在公司传统核心技术的基础上进行升级换代，对FCCL、FPC、COF基板及COF产品的新工艺、新技术、新产品进一步深入研究，不断提升主营业务技术水平，保持传统核心技术竞争优势。
14,丹邦的超级电容，能做到多少能量密度、功率密度？预计什么时候量产？还是只是在实验室阶段？,目前在研究阶段。
15,公司目前有无股权激励计划？,现在暂无。
16,全面屏手机封装从COG升级到COF/COP封装，预计对公司今年业务量是否有提升？,COF基板的主要市场在中小型LCD显示驱动IC的封装载板上，所以会借助这一机遇，进一步的提升业务量。
17,去年政府补贴有多少？,2700万。
18,未来一年公司还有减持计划吗？,公司股东将严格遵守相关规定，规范增、减持公司股票的行为。
19,目前TPI产品性能如何？预计什么时间量产？,TPI项目设备在陆续到位之中，预计大部分设备在下半年投入使用。
20,公司有无海外业务？贸易战对公司有无影响？,公司主要市场在日本、东南亚等，贸易战暂无影响。
21,丹邦的QPI型碳基薄膜，预计什么时间量产？是不是和TPI量产时间大约一致？,QPI碳基薄膜是PI膜经烧结后的深加工产品，目前我们先做好PI及PI碳化膜。
22,目前PI的产能利用率达到60%了吗？,基本达到。
23,请问刘董，QPI型碳基薄膜如果用于柔性太阳能电池基板材料预测光电转化料率可达26%，现在晶硅太阳能电池转换效率极限是25%左右，这样是不是会带来一场技术革命，谢谢。,理论上是可以达到26% 的光电转化率，但是还是需要经过一系列从实验室、小试、中试直至工业化的验证。
