,Question,Answer
0,请问公司的分配预案达到承诺的分红比例吗？,是的，谢谢！
1,公司的发展战略是什么， 是否公司未来发展的主打方向？  以前没怎么听到这方面的动向， 能否详细讲解一下主要是面对哪些品种和市场？ 谢谢！,公司的愿景目标是：全球非线性光学晶体和激光晶体的领导者，以及光工业的推动者。谢谢
2,请问老总公司今年净利润同比增长多少？而管理费用去用比去年同期的增长了多少呢？,2016年度净利润相比上年增长97.71%，管理费用比上年增加24.53%，具体详见2016年度报告，谢谢！
3,请问开完股东会后，如果送股通过几日内会送股？,公司每年的分配方案都是按相关文件规定的时间周期内实施的。谢谢
4,公司去年主打产品的销量是多少？,请参考公司年报，非线性晶体约1.37亿，激光晶体6800万，激光光学8369万，谢谢！
5,公司募投项目，预期如何？是否谨慎？,公司IPO募投项目前期已实施完毕，对公司的发展和业绩起到了积极的促进作用，谢谢！
6,公司的前5名供应商是什么，与公司存不存在关联关系？,具体名单涉及商业信息不变透露，均与公司不存在关联关系，谢谢！
7,公司下游固态激光器产品目前的功率分布，比如1000W以下，1000-6000W之间，6000W以上？使用晶体量的差异？,不同功率晶体用量是一样的，一根激光晶体产生基频光，一根非线性晶体倍频，另一根非线性晶体三倍频最后产生紫外光。不同的是晶体的规格，这个没有统一的标准，谢谢！
8,公司是否会计划多元化发展？,现在证监会不鼓励多元化发展，我们暂时也没有计划。谢谢
9,公司目前主要的研发方面是什么？,详见前面回复。谢谢
10,请问今年预计主要产品的销售目标是多少？净利润是多少？,公司在一季报中对1-6月份的业绩进行了预测，详见一季报，谢谢！
11,请问老总， 2016年存货是多少，存货增加的内容是哪些？,存货详见公司年报三表。谢谢
12,公司的前5大客户是哪些？,公司前5大客户均国际上知名的激光器公司，谢谢！
13,请问绿光光纤激光器能够替代相当一部分紫外激光器的加工领域吗？,这个做激光系统的比我专业。我认为不同波长加工的质量是不一样的，看应用能否接受。谢谢
14,公司高级管理人员的考评及激励情况怎样，有没有股权激励制度？,公司高管人员根据公司业绩考评发放绩效工资，目前无股权激励计划，谢谢！
15,请问一下万邦事情的进展以及收尾情况？,万邦的情况我们已经在年报中通报过了。我们还在密切跟踪万邦公司的实际运营情况，有进一步的消息会及时披露的。谢谢
16,要实现公司的发展目标，请问信心来自哪里。,一是对市场的预期，二是对我们产品的信心，三是对我们团队的信心。谢谢
17,公司的非线性光学晶体产品可以用在光纤激光器上吗？公司有做这方面的研发吗？,非线性晶体可用于光纤激光器的二倍频，制造绿光光纤激光器。
18,固态紫外激光器现在下游最大行业是哪个？哪一块下游需求增长比较快？,我们主要提供元器件和激光器件，全球最重要的激光器及激光系统制造商都是我们的客户。固态紫外激光器最主要的应用领域应该还是高端消费电子行业。谢谢
19,能否给一个我们下游客户所属行业的分布情况，比如消费类电子，工业，生物医疗等等的占比情况，就是指固态激光器而言。,下游固体激光器市场大概分布是工业加工占60%，医疗和科学研究各占20%左右
20,请问公司目前的研发机构有哪些？公司未来产品的研发与创新将如何进行？,公司有一支很强大的研发队伍，我们有省级研发中心，还有中科院海西研究院的技术支持。我们有从新材料、新器件到新工艺的开发及产品改良等的研发。我们有独立开发和联合海西研究院等的联合开发模式。谢谢
21,请问固态紫外激光器占目前固态激光器的比例，是不是光纤激光器也能做到紫外波长的激光器吗,固体激光器中紫外的比例没有确切的数据，但趋势是毫无疑问越来越大，光纤激光器要做紫外目前看是比较难的，市场上尚未有成熟的产品，谢谢。
22,2017年公司是否考虑对高管实行股权激励，如果有的话大概什么时候实行？,公司暂无股权激励计划，谢谢！
23,能简单的介绍下新项目的情况吗？,前面讲了，公司沿着功能晶体元器件、激光光学元器件、和激光应用器件三个方向发展。因此我们的开发项目重点就是这三个方向，包括新晶体材料如TSAG、新器件如声光器件等。谢谢
24,下游需求增长的主要来源是国内还是国外？公司是否涉足光纤激光器领域，对光纤激光器有哪些发展方向？,下游需求国内国外都有较大增长，主要是纳秒紫外固体激光器取代了一些传统的加工方式，需求量增大。光纤激光器领域我们主要提供光隔离器，光学和晶体元器件以及声光器件，今年也有较好的发展，谢谢！
25,公司产能能跟上下游的需求吗？,公司去年4季度开始已陆续提前扩产，目前可以跟上客户的需求，谢谢！
26,请问2017年全年预计销售目标是多少亿元？实现净利润的目标是多少亿元？,2017年一季报已出，并且对公司的上半年有个预测。我们预计今年上半年还是不错的，我们也希望下半年能够延续上半年的状况，我们也希望通过我们公司全体员工的共同努力，今年能取得比去年更好的成绩。谢谢
