,Question,Answer
0,公司目前面临的风险有哪些？,您好！公司目前经营一切正常，保持良好健康的发展态势，不存在影响公司正常经营的重大风险。日常经营中可能面临的风险因素已在年报中进行披露，主要包括客户行业集中的风险、宏观经济波动的风险、行业竞争风险、客户集中度相对较高的风险、人才流失的风险、应收账款较大的风险以及规模扩大带来的管理风险。公司将积极应对，采取有效措施防范上述风险。
1,请问公司近期是否有签订重大项目？,您好！关于重大项目的签订，公司会严格按照相关要求及时履行信披义务，请以公司公告为准。
2,王总好，请问公司2017年度利润分配方案是否合理？,您好！公司2017年度利润分配及资本公积金转增股本预案符合《公司法》、《企业会计准则》、证监会《关于进一步落实上市公司现金分红有关事项的通知》、证监会《上市公司监管指引第3号——上市公司现金分红》及《公司章程》等规定，具备合法性、合规性及合理性。
3,请问：2017年公司前五大客户的收入占公司当年营业收入的比重45.96%，请问公司采取何种措施降低客户集中度相对较高的风险？,您好！公司将通过整合不同的服务机构、整合媒介资源、整合营销技术和手段，增强核心竞争力，积极广泛地参与招投标活动，拓展新客户。同时，加强为现有客户提供以“营销策略+创意内容”为核心，以“传统、数字、娱乐及体育营销”为渠道的全传播服务，拓宽合作领域。
4,请问传媒业人才流动较快，贵公司是如何留住人才的呢？,您好！谢谢您对公司的关注！经过多年的发展和积累，公司已经形成了“橙色新兵营、菁英训练营、总裁精英奖”三驾马车协同驱动的人才培养激励体系。公司会持续不断的夯实人才培养激励体系，引进行业内的优秀人才，以梯队式架构搭建人才储备体系。
5,董秘你好，收购映客失败以后，今年是否还有重大资产重组？,您好！虽然去年针对映客的重组失败，未来，公司仍然会结合数字营销领域飞速发展的态势，围绕公司主营业务发展需要，适时选取在不同板块上具有独特竞争优势且具备一定业务基础的行业潜力企业，进行多种形式的并购和整合，实现在行业资源、经营效率和服务能力上的持续优化。公司也会积极拓展在创新领域的投资，并加强合作，强化公司在全面服务和整合营销各个环节上的独特优势和竞争力。
6,A股直播第一股落空，宣亚国际并购映客为何失败？是不是面临的监管压力太大,"公司于2017年4月11日因映客的重大资产重组停牌，随着重组工作的逐步展开，公司与交易对方依次签署了《宣亚国际品牌管理(北京)股份有限公司现金 购买资产协议》(以下简称“《现金购买资产协议》”)、《关于<宣亚国际品牌管理 (北京)股份有限公司现金购买资产协议>之补充协议》(以下简称“《现金购买 资产协议之补充协议》”)、《关于<宣亚国际品牌管理(北京)股份有限公司现金 购买资产协议>之补充协议(二)》(以下简称“《现金购买资产协议之补充协议 (二)》”,《现金购买资产协议》、《现金购买资产协议之补充协议》及《现金购买 资产协议之补充协议(二)》以下合称“《现金购买资产协议》及其补充协议”) 的约定,除非经各方协商一致继续履行本协议,若截至 2017 年 12 月 15 日,公 司尚未发出召开审议本次交易相关议案的股东大会的通知,《现金购买资产协议》 自动终止,各方均不因协议终止对任何其他方承担任何形式的违约责任。截至 2017 年 12 月 15 日,公司尚未发出召开审议本次交易相关议案的股东大会 通知。各方就继续履行《现金购买资产协议》事宜进行沟通和协商,综合考虑本 次重组交易方案的推进实施情况,经各方协商一致同意签署《<宣亚国际品牌管 理(北京)股份有限公司现金购买资产协议>之终止协议》,终止了针对映客的重大资产重组。 "
7,公司的业绩是否具有季节性，具体如何？,您好！公司主营业务收入不具有显著的季节性特征。感谢您对我们的关注！
8,请问，预计2018年度公司经营业绩情况如何？,    投资者您好！公司会依照相关规则及时发布业绩预告，请您持续关注。
9,请问公司目前有哪些对外担保？担保资金是否安全,    投资者您好！截至目前，公司无对外担保项目。
