日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-04-13,'002728,特一药业,18.59,18.92,18.5,18.84,18.7,-0.11,-0.5882,0.9736,1947100,36477444.0,3718000000.0,3718000000.0
2018-04-12,'002728,特一药业,18.7,18.81,18.53,18.53,18.65,0.05,0.2681,0.9522,1904418,35592446.68,3740000000.0,3740000000.0
2018-04-11,'002728,特一药业,18.65,18.98,18.62,18.88,19.02,-0.37,-1.9453,1.433,2865920,53699121.96,3730000000.0,3730000000.0
2018-04-10,'002728,特一药业,19.02,19.4,18.51,19.4,19.58,-0.56,-2.8601,3.212,6423919,121320910.13,3804000000.0,3804000000.0
2018-04-09,'002728,特一药业,19.58,20.27,17.95,18.35,18.43,1.15,6.2398,4.7645,9528963,187894155.41,3916000000.0,3916000000.0
2018-04-04,'002728,特一药业,18.43,18.84,18.05,18.05,17.98,0.45,2.5028,1.0455,2091041,38785019.45,3686000000.0,3686000000.0
2018-04-03,'002728,特一药业,17.98,18.1,17.83,17.83,18.22,-0.24,-1.3172,0.3325,665056,11929664.78,3596000000.0,3596000000.0
2018-04-02,'002728,特一药业,18.22,18.45,18.17,18.38,18.2,0.02,0.1099,0.5927,1185341,21668742.02,3644000000.0,3644000000.0
2018-03-30,'002728,特一药业,18.2,18.28,18.02,18.02,18.0,0.2,1.1111,0.4424,884800,16067725.0,3640000000.0,3640000000.0
2018-03-29,'002728,特一药业,18.0,18.11,17.88,17.88,17.94,0.06,0.3344,0.4276,855241,15381396.13,3600000000.0,3600000000.0
2018-03-28,'002728,特一药业,17.94,18.2,17.72,17.76,17.89,0.05,0.2795,0.536,1072041,19279738.46,3588000000.0,3588000000.0
2018-03-27,'002728,特一药业,17.89,18.36,17.55,17.55,17.56,0.33,1.8793,0.5902,1180400,21152044.0,3578000000.0,3578000000.0
2018-03-26,'002728,特一药业,17.56,17.65,16.73,17.24,17.25,0.31,1.7971,0.5455,1090900,18871511.0,3512000000.0,3512000000.0
2018-03-23,'002728,特一药业,17.25,18.1,17.01,17.97,18.42,-1.17,-6.3518,0.8439,1687885,29716742.35,3450000000.0,3450000000.0
2018-03-22,'002728,特一药业,18.42,18.84,18.25,18.8,18.7,-0.28,-1.4973,0.8803,1760691,32425744.52,3684000000.0,3684000000.0
2018-03-21,'002728,特一药业,18.7,19.6,18.58,19.33,19.08,-0.38,-1.9916,1.7875,3575031,68287436.6,3740000000.0,3740000000.0
2018-03-20,'002728,特一药业,19.08,19.14,18.26,18.56,18.78,0.3,1.5974,1.2486,2497141,47166857.91,3816000000.0,3816000000.0
2018-03-19,'002728,特一药业,18.78,18.98,18.4,18.6,18.67,0.11,0.5892,0.6074,1214700,22652892.0,3756000000.0,3756000000.0
2018-03-16,'002728,特一药业,18.67,20.08,18.45,18.45,18.25,0.42,2.3014,1.3862,2772490,53195114.62,3734000000.0,3734000000.0
2018-03-15,'002728,特一药业,18.25,18.37,18.02,18.32,18.32,-0.07,-0.3821,0.2573,514585,9356177.15,3650000000.0,3650000000.0
2018-03-14,'002728,特一药业,18.32,18.89,18.32,18.89,18.61,-0.29,-1.5583,0.3896,779200,14379570.0,3664000000.0,3664000000.0
2018-03-13,'002728,特一药业,18.61,18.89,18.31,18.7,18.72,-0.11,-0.5876,0.8269,1653700,30805908.0,3722000000.0,3722000000.0
2018-03-12,'002728,特一药业,18.72,19.21,17.77,18.0,17.86,0.86,4.8152,1.2823,2564531,47811491.46,3744000000.0,3744000000.0
2018-03-09,'002728,特一药业,17.86,17.94,17.63,17.89,17.88,-0.02,-0.1119,0.4366,873207,15520324.23,3572000000.0,3572000000.0
2018-03-08,'002728,特一药业,17.88,17.98,17.24,17.4,17.38,0.5,2.8769,0.6919,1383731,24501307.15,3576000000.0,3576000000.0
2018-03-07,'002728,特一药业,17.38,17.69,17.32,17.5,17.5,-0.12,-0.6857,0.3876,775129,13590228.57,3476000000.0,3476000000.0
2018-03-06,'002728,特一药业,17.5,17.71,17.45,17.46,17.45,0.05,0.2865,0.4065,812929,14270542.92,3500000000.0,3500000000.0
2018-03-05,'002728,特一药业,17.45,17.82,17.45,17.67,17.68,-0.23,-1.3009,0.2554,510800,8988181.0,3490000000.0,3490000000.0
2018-03-02,'002728,特一药业,17.68,17.74,17.38,17.4,17.48,0.2,1.1442,0.2979,595800,10441295.0,3536000000.0,3536000000.0
2018-03-01,'002728,特一药业,17.48,17.48,17.11,17.33,17.33,0.15,0.8656,0.2166,433126,7534261.96,3496000000.0,3496000000.0
2018-02-28,'002728,特一药业,17.33,17.34,17.17,17.34,17.34,-0.01,-0.0577,0.1368,273607,4718713.19,3466000000.0,3466000000.0
2018-02-27,'002728,特一药业,17.34,17.39,17.15,17.32,17.31,0.03,0.1733,0.2207,441400,7623514.0,3468000000.0,3468000000.0
2018-02-26,'002728,特一药业,17.31,17.39,17.05,17.05,17.05,0.26,1.5249,0.1982,396390,6848188.6,3462000000.0,3462000000.0
2018-02-23,'002728,特一药业,17.05,17.1,16.72,16.9,16.94,0.11,0.6494,0.1469,293700,4988930.99,3410000000.0,3410000000.0
2018-02-22,'002728,特一药业,16.94,16.97,16.73,16.8,16.72,0.22,1.3158,0.1519,303700,5127259.0,3388000000.0,3388000000.0
2018-02-14,'002728,特一药业,16.72,17.18,16.6,17.18,17.01,-0.29,-1.7049,0.1835,367000,6175066.0,3344000000.0,3344000000.0
2018-02-13,'002728,特一药业,17.01,17.18,16.98,17.02,17.0,0.01,0.0588,0.1083,216500,3699027.0,3402000000.0,3402000000.0
2018-02-12,'002728,特一药业,17.0,17.08,16.61,16.97,16.7,0.3,1.7964,0.139,277920,4692005.2,3400000000.0,3400000000.0
2018-02-09,'002728,特一药业,16.7,17.08,16.58,17.0,17.21,-0.51,-2.9634,0.2076,415200,6999924.0,3340000000.0,3340000000.0
2018-02-08,'002728,特一药业,17.21,17.28,17.0,17.0,17.06,0.15,0.8792,0.1369,273887,4697063.69,3442000000.0,3442000000.0
2018-02-07,'002728,特一药业,17.06,17.59,16.9,17.08,17.01,0.05,0.2939,0.2179,435700,7462665.0,3412000000.0,3412000000.0
2018-02-06,'002728,特一药业,17.01,17.17,16.88,17.0,17.28,-0.27,-1.5625,0.406,812026,13812253.04,3402000000.0,3402000000.0
2018-02-05,'002728,特一药业,17.28,17.4,16.8,17.0,17.5,-0.22,-1.2571,0.3997,799400,13739210.0,3456000000.0,3456000000.0
2018-02-02,'002728,特一药业,17.5,17.82,16.5,17.6,17.66,-0.16,-0.906,0.3865,773020,13207333.2,3500000000.0,3500000000.0
2018-02-01,'002728,特一药业,17.66,18.08,17.5,17.99,17.99,-0.33,-1.8344,0.437,873900,15454506.0,3532000000.0,3532000000.0
2018-01-31,'002728,特一药业,17.99,18.25,17.92,18.25,18.26,-0.27,-1.4786,0.275,549920,9918672.0,3598000000.0,3598000000.0
2018-01-30,'002728,特一药业,18.26,18.63,18.1,18.38,18.36,-0.1,-0.5447,0.2388,477600,8726502.0,3652000000.0,3652000000.0
