日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-04-13,'002060,粤 水 电,3.41,3.43,3.4,3.42,3.41,0.0,0.0,0.2965,3564540,12174723.96,4099713617.78,4099713617.78
2018-04-12,'002060,粤 水 电,3.41,3.44,3.4,3.42,3.44,-0.03,-0.8721,0.3528,4241202,14506375.82,4099713617.78,4099713617.78
2018-04-11,'002060,粤 水 电,3.44,3.46,3.42,3.46,3.43,0.01,0.2915,0.3488,4193500,14431037.0,4135781479.52,4135781479.52
2018-04-10,'002060,粤 水 电,3.43,3.44,3.4,3.43,3.44,-0.01,-0.2907,0.4192,5039400,17225219.36,4123758858.94,4123758858.94
2018-04-09,'002060,粤 水 电,3.44,3.54,3.32,3.34,3.37,0.07,2.0772,0.7523,9044234,30975471.74,4135781479.52,4135781479.52
2018-04-04,'002060,粤 水 电,3.37,3.42,3.36,3.4,3.38,-0.01,-0.2959,0.285,3426100,11585028.0,4051623135.46,4051623135.46
2018-04-03,'002060,粤 水 电,3.38,3.4,3.35,3.4,3.43,-0.05,-1.4577,0.3252,3909204,13196114.82,4063645756.04,4063645756.04
2018-04-02,'002060,粤 水 电,3.43,3.46,3.42,3.44,3.44,-0.01,-0.2907,0.3588,4314060,14837462.2,4123758858.94,4123758858.94
2018-03-30,'002060,粤 水 电,3.44,3.46,3.42,3.42,3.42,0.02,0.5848,0.366,4400270,15152405.8,4135781479.52,4135781479.52
2018-03-29,'002060,粤 水 电,3.42,3.44,3.39,3.41,3.4,0.02,0.5882,0.3284,3947830,13477557.6,4111736238.36,4111736238.36
2018-03-28,'002060,粤 水 电,3.4,3.42,3.39,3.42,3.43,-0.03,-0.8746,0.3717,4468799,15193360.59,4087690997.2,4087690997.2
2018-03-27,'002060,粤 水 电,3.43,3.46,3.39,3.4,3.37,0.06,1.7804,0.5071,6096402,20928351.86,4123758858.94,4123758858.94
2018-03-26,'002060,粤 水 电,3.37,3.37,3.27,3.3,3.35,0.02,0.597,0.47,5650552,18746664.64,4051623135.46,4051623135.46
2018-03-23,'002060,粤 水 电,3.35,3.5,3.33,3.5,3.55,-0.2,-5.6338,0.8167,9819280,33534562.0,4027577894.3,4027577894.3
2018-03-22,'002060,粤 水 电,3.55,3.55,3.48,3.49,3.49,0.06,1.7192,0.5998,7211274,25477755.18,4268030305.9,4268030305.9
2018-03-21,'002060,粤 水 电,3.49,3.54,3.48,3.5,3.5,-0.01,-0.2857,0.4441,5339588,18770730.88,4195894582.42,4195894582.42
2018-03-20,'002060,粤 水 电,3.5,3.5,3.46,3.48,3.5,0.0,0.0,0.3518,4229633,14703861.01,4207917203.0,4207917203.0
