日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-04-13,'300526,中潜股份,16.8,17.15,16.6,16.93,16.97,-0.17,-1.0018,4.5051,2694744,45388647.38,2880608908.8,1004888908.8
2018-04-12,'300526,中潜股份,16.97,17.17,16.7,16.77,16.8,0.17,1.0119,5.9222,3542347,59748923.72,2909757927.52,1015057427.52
2018-04-11,'300526,中潜股份,16.8,17.38,16.73,17.0,17.08,-0.28,-1.6393,7.1848,4297561,73285272.23,2880608908.8,1004888908.8
2018-04-10,'300526,中潜股份,17.08,17.77,16.73,17.62,17.98,-0.9,-5.0056,10.9443,6546327,112656380.23,2928619057.28,1021637057.28
2018-04-09,'300526,中潜股份,17.98,18.88,16.6,17.3,17.2,0.78,4.5349,21.9022,13100786,230202818.07,3082937391.68,1075470391.68
2018-04-04,'300526,中潜股份,17.2,17.2,15.62,15.62,15.64,1.56,9.9744,13.4776,8061604,134411212.58,2949194835.2,1028814835.2
2018-04-03,'300526,中潜股份,15.64,15.8,15.2,15.78,15.96,-0.32,-2.005,4.913,2938731,45472995.1,2681709722.24,935503722.24
2018-04-02,'300526,中潜股份,15.96,16.88,15.92,16.3,16.21,-0.25,-1.5423,7.347,4394608,71767955.91,2736578463.36,954644463.36
2018-03-30,'300526,中潜股份,16.21,16.25,15.61,15.69,15.66,0.55,3.5121,6.6849,3998587,64013917.45,2779444667.36,969598167.36
2018-03-29,'300526,中潜股份,15.66,16.28,15.35,15.35,15.3,0.36,2.3529,6.7803,4055632,64258664.82,2685139018.56,936700018.56
2018-03-28,'300526,中潜股份,15.3,15.47,14.86,15.0,15.23,0.07,0.4596,4.6607,2787772,42534659.56,2623411684.8,915166684.8
2018-03-27,'300526,中潜股份,15.23,15.49,14.96,15.12,14.87,0.36,2.421,5.5294,3307430,50373984.3,2611409147.68,910979647.68
2018-03-26,'300526,中潜股份,14.87,15.05,13.9,13.9,14.81,0.06,0.4051,5.4611,3266558,47506200.2,2549681813.92,889446313.92
2018-03-23,'300526,中潜股份,14.81,15.71,14.81,15.7,16.45,-1.64,-9.9696,8.8852,5314650,80531030.92,2539393924.96,885857424.96
2018-03-22,'300526,中潜股份,16.45,16.85,16.28,16.6,16.7,-0.25,-1.497,9.1678,5483688,90594618.1,2820596223.2,983953723.2
2018-03-21,'300526,中潜股份,16.7,18.5,16.6,18.0,17.28,-0.58,-3.3565,19.8076,11847864,208235130.56,2863462427.2,998907427.2
2018-03-20,'300526,中潜股份,17.28,17.28,15.95,16.0,15.71,1.57,9.9936,10.9943,6576216,108934522.74,2962912020.48,1033600020.48
2018-03-19,'300526,中潜股份,15.71,15.88,15.35,15.53,15.53,0.18,1.159,3.4423,2059000,32291113.0,2693712259.36,939690759.36
2018-03-16,'300526,中潜股份,15.53,16.12,15.53,15.82,16.04,-0.51,-3.1796,4.9124,2938342,46594261.72,2662848592.48,928924092.48
2018-03-15,'300526,中潜股份,16.04,16.5,15.23,16.2,16.33,-0.29,-1.7759,7.2605,4342862,68533187.72,2750295648.64,959429648.64
2018-03-14,'300526,中潜股份,16.33,16.5,15.62,15.8,15.92,0.41,2.5754,9.4449,5649466,91482722.24,2800020445.28,976775945.28
2018-03-13,'300526,中潜股份,15.92,16.33,15.88,16.27,16.25,-0.33,-2.0308,6.5311,3906562,62743975.63,2729719870.72,952251870.72
2018-03-12,'300526,中潜股份,16.25,16.28,15.7,15.82,15.96,0.29,1.817,10.311,6167511,98890748.35,2786303260.0,971990760.0
2018-03-09,'300526,中潜股份,15.96,16.13,15.18,15.38,15.5,0.46,2.9677,12.2011,7298039,115370238.54,2736578463.36,954644463.36
2018-03-08,'300526,中潜股份,15.5,15.71,15.18,15.42,15.61,-0.11,-0.7047,7.8261,4681180,72397733.2,2657704648.0,927129648.0
2018-03-07,'300526,中潜股份,15.61,16.08,15.49,16.08,15.99,-0.38,-2.3765,9.6036,5744351,90409116.89,2676565777.76,933709277.76
2018-03-06,'300526,中潜股份,15.99,16.87,15.66,15.8,15.39,0.6,3.8986,19.5674,11704193,188915037.95,2741722407.84,956438907.84
2018-03-05,'300526,中潜股份,15.39,15.39,14.06,14.1,13.99,1.4,10.0071,11.1069,6643592,100056431.31,2638843518.24,920550018.24
2018-03-02,'300526,中潜股份,13.99,14.38,13.85,14.19,14.43,-0.44,-3.0492,5.241,3134900,44254383.8,2398792775.84,836809275.84
2018-03-01,'300526,中潜股份,14.43,14.79,13.98,14.2,14.28,0.15,1.0504,6.3586,3803400,54875483.46,2474237294.88,863127794.88
2018-02-28,'300526,中潜股份,14.28,14.28,13.83,14.1,14.38,-0.1,-0.6954,5.5439,3316055,46735814.1,2448517572.48,854155572.48
2018-02-27,'300526,中潜股份,14.38,14.68,13.82,13.82,14.0,0.38,2.7143,7.0369,4209128,59805068.6,2465664054.08,860137054.08
2018-02-26,'300526,中潜股份,14.0,14.18,13.33,13.39,13.19,0.81,6.141,7.8705,4707705,64964358.8,2400507424.0,837407424.0
