日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-04-13,'300548,博创科技,45.31,45.7,44.77,45.0,44.9,0.41,0.9131,4.3726,1491490,67500637.6,3745777700.0,1545524100.0
2018-04-12,'300548,博创科技,44.9,46.37,44.58,45.93,46.81,-1.91,-4.0803,7.5679,2581411,117317154.66,3711883000.0,1531539000.0
2018-04-11,'300548,博创科技,46.81,47.39,46.19,46.19,45.58,1.23,2.6986,11.1548,3804907,178101147.62,3869782700.0,1596689100.0
2018-04-10,'300548,博创科技,45.58,46.85,44.5,45.57,46.0,-0.42,-0.913,10.3504,3530523,161127820.64,3768098600.0,1554733800.0
2018-04-09,'300548,博创科技,46.0,46.97,44.8,46.13,46.11,-0.11,-0.2386,9.9699,3400731,156926942.16,3802820000.0,1569060000.0
2018-04-04,'300548,博创科技,46.11,48.89,45.88,48.66,48.1,-1.99,-4.1372,16.391,5590977,265551850.76,3811913700.0,1572812100.0
2018-04-03,'300548,博创科技,48.1,51.8,47.47,50.0,49.61,-1.51,-3.0437,24.6927,8422664,418201392.87,3976427000.0,1640691000.0
2018-04-02,'300548,博创科技,49.61,49.61,47.55,48.0,45.1,4.51,10.0,22.1915,7569504,370890673.39,4101258700.0,1692197100.0
2018-03-30,'300548,博创科技,45.1,45.1,40.68,40.93,41.0,4.1,10.0,12.0212,4100422,176681473.26,3728417000.0,1538361000.0
2018-03-29,'300548,博创科技,41.0,42.2,39.88,41.53,44.26,-3.26,-7.3656,11.6611,3977594,163134425.26,3389470000.0,1398510000.0
2018-03-28,'300548,博创科技,44.26,44.9,43.53,43.8,44.48,-0.22,-0.4946,6.61,2254682,99664869.36,3658974200.0,1509708600.0
2018-03-27,'300548,博创科技,44.48,44.97,41.42,41.5,40.88,3.6,8.8063,7.3961,2522806,109929940.38,3677161600.0,1517212800.0
2018-03-26,'300548,博创科技,40.88,40.88,37.53,38.0,39.27,1.61,4.0998,2.7799,948218,37481349.96,3379549600.0,1394416800.0
2018-03-23,'300548,博创科技,39.27,42.81,39.27,41.7,43.63,-4.36,-9.9931,5.3171,1813662,74002851.48,3246450900.0,1339499700.0
2018-03-22,'300548,博创科技,43.63,43.93,42.6,42.6,42.65,0.98,2.2978,3.4817,1187603,51595408.23,3606892100.0,1488219300.0
2018-03-21,'300548,博创科技,42.65,44.14,41.8,42.1,42.22,0.43,1.0185,4.1697,1422297,61666952.63,3525875500.0,1454791500.0
2018-03-20,'300548,博创科技,42.22,42.38,40.91,41.05,41.5,0.72,1.7349,2.2147,755444,31575217.56,3490327400.0,1440124200.0
2018-03-19,'300548,博创科技,41.5,42.0,40.3,40.66,40.66,0.84,2.0659,2.0938,714200,29669566.0,3430805000.0,1415565000.0
2018-03-16,'300548,博创科技,40.66,41.35,40.21,40.61,40.64,0.02,0.0492,1.9316,658854,26957284.44,3361362200.0,1386912600.0
2018-03-15,'300548,博创科技,40.64,42.42,39.52,41.5,43.06,-2.42,-5.6201,4.7415,1617314,66315380.84,3359708800.0,1386230400.0
2018-03-14,'300548,博创科技,43.06,43.98,43.02,43.2,43.5,-0.44,-1.0115,2.0779,708788,30810410.52,3559770200.0,1468776600.0
2018-03-13,'300548,博创科技,43.5,43.96,42.81,43.41,43.91,-0.41,-0.9337,2.763,942450,40918486.5,3596145000.0,1483785000.0
2018-03-12,'300548,博创科技,43.91,44.45,43.18,43.27,43.15,0.76,1.7613,4.8075,1639844,71878918.58,3630039700.0,1497770100.0
2018-03-09,'300548,博创科技,43.15,43.32,41.51,41.97,41.68,1.47,3.5269,4.1436,1413366,60095361.2,3567210500.0,1471846500.0
2018-03-08,'300548,博创科技,41.68,41.9,40.93,41.08,41.1,0.58,1.4112,2.1265,725361,30150848.72,3445685600.0,1421704800.0
2018-03-07,'300548,博创科技,41.1,41.7,41.02,41.03,41.35,-0.25,-0.6046,2.0252,690800,28493903.0,3397737000.0,1401921000.0
2018-03-06,'300548,博创科技,41.35,41.96,40.71,41.18,41.0,0.35,0.8537,3.2378,1104400,45767635.63,3418404500.0,1410448500.0
2018-03-05,'300548,博创科技,41.0,41.3,39.77,40.1,40.1,0.9,2.2444,2.5526,870700,35229244.0,3389470000.0,1398510000.0
2018-03-02,'300548,博创科技,40.1,41.6,39.65,39.65,39.95,0.15,0.3755,3.6609,1248744,50749484.4,3315067000.0,1367811000.0
2018-03-01,'300548,博创科技,39.95,40.16,38.5,38.71,38.85,1.1,2.8314,2.7768,947168,37456978.16,3302666500.0,1362694500.0
2018-02-28,'300548,博创科技,38.85,39.78,38.55,39.2,39.38,-0.53,-1.3459,2.6375,899641,35209485.58,3211729500.0,1325173500.0
2018-02-27,'300548,博创科技,39.38,40.19,38.99,39.08,39.08,0.3,0.7677,2.9283,998829,39507238.87,3255544600.0,1343251800.0
2018-02-26,'300548,博创科技,39.08,39.48,37.46,37.7,37.17,1.91,5.1386,3.252,1109248,42803822.62,3230743600.0,1333018800.0
2018-02-23,'300548,博创科技,37.17,37.28,36.65,37.01,37.01,0.16,0.4323,1.3201,450300,16649901.0,3072843900.0,1267868700.0
2018-02-22,'300548,博创科技,37.01,37.32,36.5,36.88,36.38,0.63,1.7317,1.3952,475900,17624503.0,3059616700.0,1262411100.0
2018-02-14,'300548,博创科技,36.38,37.2,36.34,36.81,37.02,-0.64,-1.7288,1.1466,391100,14335905.0,3007534600.0,1240921800.0
