日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-04-13,'300292,吴通控股,5.08,5.23,5.07,5.21,5.17,-0.09,-1.7408,0.9589,10263736,52728597.4,6476240418.08,5437202699.36
2018-04-12,'300292,吴通控股,5.17,5.17,5.03,5.06,5.07,0.1,1.9724,0.9929,10627521,54121543.57,6590976960.92,5533531093.64
2018-04-11,'300292,吴通控股,5.07,5.12,4.92,5.02,4.98,0.09,1.8072,0.7656,8194256,41310583.89,6463491913.32,5426499544.44
2018-04-10,'300292,吴通控股,4.98,5.03,4.91,5.03,4.99,-0.01,-0.2004,0.6534,6993668,34742427.87,6348755370.48,5330171150.16
2018-04-09,'300292,吴通控股,4.99,5.06,4.89,4.97,5.01,-0.02,-0.3992,0.7139,7640575,38025286.31,6361503875.24,5340874305.08
2018-04-04,'300292,吴通控股,5.01,5.17,5.01,5.15,5.11,-0.1,-1.9569,0.665,7118095,36255342.96,6387000884.76,5362280614.92
2018-04-03,'300292,吴通控股,5.11,5.2,5.05,5.17,5.24,-0.13,-2.4809,0.8868,9491260,48581972.95,6514485932.36,5469312164.12
2018-04-02,'300292,吴通控股,5.24,5.36,5.18,5.2,5.21,0.03,0.5758,1.1802,12631800,66381917.0,6680216494.24,5608453178.08
2018-03-30,'300292,吴通控股,5.21,5.22,5.09,5.1,5.09,0.12,2.3576,1.1509,12317805,63628532.44,6641970979.96,5576343713.32
2018-03-29,'300292,吴通控股,5.09,5.12,5.05,5.07,5.06,0.03,0.5929,0.7716,8258279,42000117.19,6488988922.84,5447905854.28
2018-03-28,'300292,吴通控股,5.06,5.13,4.96,5.0,5.06,0.0,0.0,1.008,10788616,54613201.48,6450743408.56,5415796389.52
2018-03-27,'300292,吴通控股,5.06,5.14,4.93,4.97,4.88,0.18,3.6885,1.2524,13404924,67623964.16,6450743408.56,5415796389.52
2018-03-26,'300292,吴通控股,4.88,4.94,4.7,4.89,4.94,-0.06,-1.2146,1.0539,11280067,54629791.5,6221270322.88,5223139600.96
2018-03-23,'300292,吴通控股,4.94,5.36,4.94,5.3,5.49,-0.55,-10.0182,1.7347,18567144,94936425.51,6297761351.44,5287358530.48
2018-03-22,'300292,吴通控股,5.49,5.57,5.45,5.51,5.51,-0.02,-0.363,0.6719,7191900,39638855.42,6998929113.24,5876032051.08
2018-03-21,'300292,吴通控股,5.51,5.68,5.51,5.61,5.63,-0.12,-2.1314,0.868,9290200,52136665.0,7024426122.76,5897438360.92
2018-03-20,'300292,吴通控股,5.63,5.7,5.52,5.67,5.74,-0.11,-1.9164,1.0165,10880055,60921686.65,7177408179.88,6025876219.96
2018-03-19,'300292,吴通控股,5.74,5.79,5.6,5.69,5.66,0.08,1.4134,0.9111,9751314,55767769.64,7317641732.24,6143610924.08
2018-03-16,'300292,吴通控股,5.66,5.76,5.65,5.72,5.74,-0.08,-1.3937,0.6543,7003100,40021151.0,7215653694.16,6057985684.72
2018-03-15,'300292,吴通控股,5.74,5.8,5.6,5.78,5.81,-0.07,-1.2048,1.2709,13602243,77523566.82,7317641732.24,6143610924.08
2018-03-14,'300292,吴通控股,5.81,6.01,5.8,5.9,5.94,-0.13,-2.1886,1.5159,16224501,95528264.26,7406881265.56,6218533008.52
2018-03-13,'300292,吴通控股,5.94,5.98,5.72,5.83,5.84,0.1,1.7123,2.3477,25127658,147292183.73,7572611827.44,6357674022.48
2018-03-12,'300292,吴通控股,5.84,5.94,5.75,5.83,5.74,0.1,1.7422,2.1357,22858473,133423517.84,7445126779.84,6250642473.28
2018-03-09,'300292,吴通控股,5.74,5.75,5.43,5.46,5.48,0.26,4.7445,1.9391,20754977,116695202.66,7317641732.24,6143610924.08
2018-03-08,'300292,吴通控股,5.48,5.52,5.33,5.46,5.46,0.02,0.3663,1.1065,11843230,64272397.7,6986180608.48,5865328896.16
2018-03-07,'300292,吴通控股,5.46,5.79,5.43,5.73,5.72,-0.26,-4.5455,1.6119,17252240,96777883.36,6960683598.96,5843922586.32
2018-03-06,'300292,吴通控股,5.72,5.88,5.65,5.75,5.76,-0.04,-0.6944,1.7389,18611437,106928321.57,7292144722.72,6122204614.24
2018-03-05,'300292,吴通控股,5.76,6.12,5.68,5.72,5.67,0.09,1.5873,2.9611,31692932,184928124.62,7343138741.76,6165017233.92
2018-03-02,'300292,吴通控股,0.0,0.0,0.0,0.0,5.67,None,None,0.0,0,0.0,7228402198.92,6068688839.64
2018-03-01,'300292,吴通控股,0.0,0.0,0.0,0.0,5.67,None,None,0.0,0,0.0,7228402198.92,6068688839.64
2018-02-28,'300292,吴通控股,0.0,0.0,0.0,0.0,5.67,None,None,0.0,0,0.0,7228402198.92,6068688839.64
2018-02-27,'300292,吴通控股,0.0,0.0,0.0,0.0,5.67,None,None,0.0,0,0.0,7228402198.92,6068688839.64
2018-02-26,'300292,吴通控股,0.0,0.0,0.0,0.0,5.67,None,None,0.0,0,0.0,7228402198.92,6068688839.64
2018-02-23,'300292,吴通控股,0.0,0.0,0.0,0.0,5.67,None,None,0.0,0,0.0,7228402198.92,6068688839.64
2018-02-22,'300292,吴通控股,0.0,0.0,0.0,0.0,5.67,None,None,0.0,0,0.0,7228402198.92,6068688839.64
2018-02-14,'300292,吴通控股,0.0,0.0,0.0,0.0,5.67,None,None,0.0,0,0.0,7228402198.92,6068688839.64
2018-02-13,'300292,吴通控股,0.0,0.0,0.0,0.0,5.67,None,None,0.0,0,0.0,7228402198.92,6068688839.64
2018-02-12,'300292,吴通控股,0.0,0.0,0.0,0.0,5.67,None,None,0.0,0,0.0,7228402198.92,6068688839.64
2018-02-09,'300292,吴通控股,0.0,0.0,0.0,0.0,5.67,None,None,0.0,0,0.0,7228402198.92,6068688839.64
2018-02-08,'300292,吴通控股,0.0,0.0,0.0,0.0,5.67,None,None,0.0,0,0.0,7228402198.92,6068688839.64
