日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-04-13,'300273,和佳股份,9.42,9.99,9.41,9.88,9.51,-0.09,-0.9464,3.1593,24784264,240111404.18,7421298085.92,7389872739.84
2018-04-12,'300273,和佳股份,9.51,9.86,9.47,9.55,9.63,-0.12,-1.2461,3.4805,27303944,264499315.59,7492202207.76,7460476619.52
2018-04-11,'300273,和佳股份,9.63,9.85,9.5,9.7,9.62,0.01,0.104,3.6199,28397763,274051934.17,7586741036.88,7554615125.76
2018-04-10,'300273,和佳股份,9.62,9.62,9.07,9.15,9.15,0.47,5.1366,4.0793,32001225,300337823.65,7578862801.12,7546770250.24
2018-04-09,'300273,和佳股份,9.15,9.24,8.86,8.91,8.98,0.17,1.8931,1.9616,15388890,140146334.65,7208585720.4,7178061100.8
2018-04-04,'300273,和佳股份,8.98,9.46,8.94,9.23,9.12,-0.14,-1.5351,2.3685,18580935,170746982.96,7074655712.48,7044698216.96
2018-04-03,'300273,和佳股份,9.12,9.23,9.03,9.07,9.37,-0.25,-2.6681,2.4558,19265252,176000003.43,7184951013.12,7154526474.24
2018-04-02,'300273,和佳股份,9.37,9.55,9.03,9.26,9.18,0.19,2.0697,4.0971,32141363,297120604.37,7381906907.12,7350648362.24
2018-03-30,'300273,和佳股份,9.18,9.24,8.97,9.05,8.84,0.34,3.8462,3.8017,29824216,271798021.73,7232220427.68,7201595727.36
2018-03-29,'300273,和佳股份,8.84,8.94,8.73,8.75,8.8,0.04,0.4545,1.6116,12643084,111250263.35,6964360411.84,6934869959.68
2018-03-28,'300273,和佳股份,8.8,8.98,8.36,8.4,8.54,0.26,3.0445,2.8776,22574150,198079286.15,6932847468.8,6903490457.6
2018-03-27,'300273,和佳股份,8.54,8.67,8.39,8.39,8.34,0.2,2.3981,1.6038,12581599,107215566.26,6728013339.04,6699523694.08
2018-03-26,'300273,和佳股份,8.34,8.38,7.93,8.0,8.2,0.14,1.7073,1.1241,8818796,72354781.8,6570448623.84,6542626183.68
2018-03-23,'300273,和佳股份,8.2,8.44,7.9,8.4,8.72,-0.52,-5.9633,2.3788,18661341,152996059.31,6460153323.2,6432797926.4
2018-03-22,'300273,和佳股份,8.72,8.82,8.61,8.79,8.7,0.02,0.2299,1.0219,8016731,70029755.28,6869821582.72,6840731453.44
2018-03-21,'300273,和佳股份,8.7,9.06,8.7,9.02,9.12,-0.42,-4.6053,2.258,17714120,158428274.7,6854065111.2,6825041702.4
2018-03-20,'300273,和佳股份,9.12,9.36,8.67,8.74,8.82,0.3,3.4014,2.8179,22106248,199417161.27,7184951013.12,7154526474.24
