日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-04-13,'300128,锦富技术,9.19,9.72,9.19,9.7,9.51,-0.32,-3.3649,0.8946,7529012,70510843.32,7734554335.6,7734554335.6
2018-04-12,'300128,锦富技术,9.51,9.85,9.42,9.44,9.54,-0.03,-0.3145,0.8539,7186696,69040907.19,8003875052.4,8003875052.4
2018-04-11,'300128,锦富技术,9.54,9.94,9.52,9.74,9.84,-0.3,-3.0488,1.467,12346579,120194042.6,8029123869.6,8029123869.6
2018-04-10,'300128,锦富技术,9.84,10.41,9.7,10.13,9.98,-0.14,-1.4028,2.7536,23175188,233229024.78,8281612041.6,8281612041.6
2018-04-09,'300128,锦富技术,9.98,9.98,9.55,9.9,9.07,0.91,10.0331,2.5223,21228093,210123878.12,8399439855.2,8399439855.2
2018-04-04,'300128,锦富技术,0.0,0.0,0.0,0.0,9.07,None,None,0.0,0,0.0,7633559066.8,7633559066.8
2018-04-03,'300128,锦富技术,0.0,0.0,0.0,0.0,9.07,None,None,0.0,0,0.0,7633559066.8,7633559066.8
2018-04-02,'300128,锦富技术,0.0,0.0,0.0,0.0,9.07,None,None,0.0,0,0.0,7633559066.8,7633559066.8
2018-03-30,'300128,锦富技术,0.0,0.0,0.0,0.0,9.07,None,None,0.0,0,0.0,7633559066.8,7633559066.8
2018-03-29,'300128,锦富技术,0.0,0.0,0.0,0.0,9.07,None,None,0.0,0,0.0,7633559066.8,7633559066.8
2018-03-28,'300128,锦富技术,0.0,0.0,0.0,0.0,9.07,None,None,0.0,0,0.0,7633559066.8,7633559066.8
2018-03-27,'300128,锦富技术,0.0,0.0,0.0,0.0,9.07,None,None,0.0,0,0.0,7633559066.8,7633559066.8
2018-03-26,'300128,锦富技术,0.0,0.0,0.0,0.0,9.07,None,None,0.0,0,0.0,7633559066.8,7633559066.8
2018-03-23,'300128,锦富技术,0.0,0.0,0.0,0.0,9.07,None,None,0.0,0,0.0,7633559066.8,7633559066.8
2018-03-22,'300128,锦富技术,0.0,0.0,0.0,0.0,9.07,None,None,0.0,0,0.0,7633559066.8,7633559066.8
2018-03-21,'300128,锦富技术,0.0,0.0,0.0,0.0,9.07,None,None,0.0,0,0.0,7633559066.8,7633559066.8
2018-03-20,'300128,锦富技术,0.0,0.0,0.0,0.0,9.07,None,None,0.0,0,0.0,7633559066.8,7633559066.8
2018-03-19,'300128,锦富技术,0.0,0.0,0.0,0.0,9.07,None,None,0.0,0,0.0,7633559066.8,7633559066.8
2018-03-16,'300128,锦富技术,0.0,0.0,0.0,0.0,9.07,None,None,0.0,0,0.0,7633559066.8,7633559066.8
2018-03-15,'300128,锦富技术,0.0,0.0,0.0,0.0,9.07,None,None,0.0,0,0.0,7633559066.8,7633559066.8
2018-03-14,'300128,锦富技术,0.0,0.0,0.0,0.0,9.07,None,None,0.0,0,0.0,7633559066.8,7633559066.8
2018-03-13,'300128,锦富技术,0.0,0.0,0.0,0.0,9.07,None,None,0.0,0,0.0,7633559066.8,7633559066.8
2018-03-12,'300128,锦富技术,0.0,0.0,0.0,0.0,9.07,None,None,0.0,0,0.0,7633559066.8,7633559066.8
2018-03-09,'300128,锦富技术,0.0,0.0,0.0,0.0,9.07,None,None,0.0,0,0.0,7633559066.8,7633559066.8
2018-03-08,'300128,锦富技术,0.0,0.0,0.0,0.0,9.07,None,None,0.0,0,0.0,7633559066.8,7633559066.8
2018-03-07,'300128,锦富技术,0.0,0.0,0.0,0.0,9.07,None,None,0.0,0,0.0,7633559066.8,7633559066.8
2018-03-06,'300128,锦富技术,0.0,0.0,0.0,0.0,9.07,None,None,0.0,0,0.0,7633559066.8,7633559066.8
2018-03-05,'300128,锦富技术,0.0,0.0,0.0,0.0,9.07,None,None,0.0,0,0.0,7633559066.8,7633559066.8
2018-03-02,'300128,锦富技术,0.0,0.0,0.0,0.0,9.07,None,None,0.0,0,0.0,7633559066.8,7633559066.8
2018-03-01,'300128,锦富技术,0.0,0.0,0.0,0.0,9.07,None,None,0.0,0,0.0,7633559066.8,7633559066.8
2018-02-28,'300128,锦富技术,0.0,0.0,0.0,0.0,9.07,None,None,0.0,0,0.0,7633559066.8,7633559066.8
2018-02-27,'300128,锦富技术,0.0,0.0,0.0,0.0,9.07,None,None,0.0,0,0.0,7633559066.8,7633559066.8
2018-02-26,'300128,锦富技术,0.0,0.0,0.0,0.0,9.07,None,None,0.0,0,0.0,7633559066.8,7633559066.8
2018-02-23,'300128,锦富技术,0.0,0.0,0.0,0.0,9.07,None,None,0.0,0,0.0,7633559066.8,7633559066.8
2018-02-22,'300128,锦富技术,0.0,0.0,0.0,0.0,9.07,None,None,0.0,0,0.0,7633559066.8,7633559066.8
2018-02-14,'300128,锦富技术,0.0,0.0,0.0,0.0,9.07,None,None,0.0,0,0.0,7633559066.8,7633559066.8
2018-02-13,'300128,锦富技术,0.0,0.0,0.0,0.0,9.07,None,None,0.0,0,0.0,7633559066.8,7633559066.8
2018-02-12,'300128,锦富技术,0.0,0.0,0.0,0.0,9.07,None,None,0.0,0,0.0,7633559066.8,7633559066.8
2018-02-09,'300128,锦富技术,0.0,0.0,0.0,0.0,9.07,None,None,0.0,0,0.0,7633559066.8,7633559066.8
2018-02-08,'300128,锦富技术,0.0,0.0,0.0,0.0,9.07,None,None,0.0,0,0.0,7633559066.8,7633559066.8
2018-02-07,'300128,锦富技术,0.0,0.0,0.0,0.0,9.07,None,None,0.0,0,0.0,7633559066.8,7633559066.8
2018-02-06,'300128,锦富技术,0.0,0.0,0.0,0.0,9.07,None,None,0.0,0,0.0,7633559066.8,7633559066.8
2018-02-05,'300128,锦富技术,0.0,0.0,0.0,0.0,9.07,None,None,0.0,0,0.0,7633559066.8,7633559066.8
2018-02-02,'300128,锦富技术,9.07,9.07,8.22,8.9,9.0,0.07,0.7778,1.4971,12599806,110387839.9,7633559066.8,7633559066.8
2018-02-01,'300128,锦富技术,9.0,10.14,8.99,10.0,9.99,-0.99,-9.9099,2.6934,22668232,213118379.55,7574645160.0,7574645160.0
2018-01-31,'300128,锦富技术,9.99,10.27,9.8,10.25,10.28,-0.29,-2.821,1.5933,13409988,134587724.03,8407856127.6,8407856127.6
2018-01-30,'300128,锦富技术,10.28,10.52,10.2,10.34,10.32,-0.04,-0.3876,1.2946,10896042,112655050.43,8651928027.2,8651928027.2
2018-01-29,'300128,锦富技术,10.32,10.47,10.31,10.35,10.39,-0.07,-0.6737,2.108,17741622,184169727.61,8685593116.8,8685593116.8
2018-01-26,'300128,锦富技术,10.39,10.52,10.28,10.49,10.39,0.0,0.0,2.8159,23699329,246589922.56,8744507023.6,8744507023.6
2018-01-25,'300128,锦富技术,10.39,10.51,10.12,10.2,10.17,0.22,2.1632,2.9953,25209565,261638190.54,8744507023.6,8744507023.6
2018-01-24,'300128,锦富技术,10.17,10.28,9.98,10.1,10.03,0.14,1.3958,1.4891,12532287,127161568.47,8559349030.8,8559349030.8
