日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-04-13,'002709,天赐材料,44.92,45.88,44.71,45.5,45.3,-0.38,-0.8389,1.437,2710477,122477888.76,15257865941.7,8472635885.8
2018-04-12,'002709,天赐材料,45.3,46.08,45.25,45.55,46.1,-0.8,-1.7354,1.2314,2322563,105855131.03,15386939607.3,8544310009.5
2018-04-11,'002709,天赐材料,46.1,46.98,45.25,45.58,45.67,0.43,0.9415,2.4737,4665882,215312884.1,15658673640.1,8695202901.5
2018-04-10,'002709,天赐材料,45.67,45.72,44.68,45.42,45.37,0.3,0.6612,1.6475,3107542,140606797.19,15512616597.5,8614097972.05
2018-04-09,'002709,天赐材料,45.37,46.59,45.07,46.09,46.34,-0.97,-2.0932,1.864,3515730,159908029.75,15410716335.2,8557513137.55
2018-04-04,'002709,天赐材料,46.34,47.23,46.07,46.41,46.02,0.32,0.6953,1.1618,2191252,102382619.91,15740193849.9,8740470769.1
2018-04-03,'002709,天赐材料,46.02,46.8,45.6,46.0,47.18,-1.16,-2.4587,1.4017,2643856,121848138.5,15631500236.8,8680113612.3
2018-04-02,'002709,天赐材料,47.18,47.8,47.02,47.02,46.76,0.42,0.8982,1.82,3432725,162398384.04,16025514584.4,8898908305.7
2018-03-30,'002709,天赐材料,46.76,47.2,46.34,46.56,46.34,0.42,0.9063,2.0034,3778798,176988930.19,15882854217.2,8819689537.4
2018-03-29,'002709,天赐材料,46.34,47.39,46.22,46.6,46.1,0.24,0.5206,1.5348,2894856,134939325.52,15740193849.9,8740470769.1
2018-03-28,'002709,天赐材料,46.1,47.19,46.02,46.8,47.53,-1.43,-3.0086,1.9719,3719255,173527392.9,15658673640.1,8695202901.5
2018-03-27,'002709,天赐材料,47.53,47.64,45.99,46.05,45.1,2.43,5.388,5.7238,10796006,508803544.84,16144398223.7,8964923945.95
2018-03-26,'002709,天赐材料,45.1,45.48,43.79,44.27,44.75,0.35,0.7821,3.4731,6550842,293317149.42,15319006099.1,8506586786.5
2018-03-23,'002709,天赐材料,44.75,46.37,44.2,45.3,47.1,-2.35,-4.9894,3.0804,5810053,262274855.6,15200122459.8,8440571146.25
2018-03-22,'002709,天赐材料,47.1,48.11,46.98,47.85,48.34,-1.24,-2.5652,3.3277,6276669,297897383.22,15998341181.1,8883819016.5
2018-03-21,'002709,天赐材料,48.34,49.0,47.35,49.0,49.77,-1.43,-2.8732,5.9975,11312205,545112161.98,16419528931.9,9117702999.1
2018-03-20,'002709,天赐材料,49.77,50.68,48.71,49.96,50.45,-0.68,-1.3479,2.5909,4886896,241515066.52,16905253515.6,9387424043.55
2018-03-19,'002709,天赐材料,50.45,51.27,49.6,50.28,50.89,-0.44,-0.8646,2.1997,4149074,210078656.44,17136227443.5,9515683001.75
2018-03-16,'002709,天赐材料,50.89,52.39,49.9,51.98,51.47,-0.58,-1.1269,3.0711,5792593,295985821.91,17285681161.5,9598674092.35
