日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-04-13,'002684,猛狮科技,13.6,13.79,13.22,13.32,13.27,0.33,2.4868,1.0486,3841223,52083132.4,7716291690.4,4981990936.8
2018-04-12,'002684,猛狮科技,13.27,13.4,13.2,13.38,13.38,-0.11,-0.8221,0.7211,2641500,35042839.8,7529058142.03,4861104392.01
2018-04-11,'002684,猛狮科技,13.38,13.47,13.23,13.32,13.33,0.05,0.3751,0.7068,2589056,34474617.15,7591469324.82,4901399906.94
2018-04-10,'002684,猛狮科技,13.33,13.37,13.06,13.3,13.25,0.08,0.6038,1.0152,3719054,49240250.34,7563100605.37,4883083763.79
2018-04-09,'002684,猛狮科技,13.25,13.26,12.6,12.79,13.0,0.25,1.9231,1.7853,6539806,85380718.84,7517710654.25,4853777934.75
2018-04-04,'002684,猛狮科技,13.0,13.21,12.77,13.15,13.16,-0.16,-1.2158,2.0743,7598650,98348759.53,7375867057.0,4762197219.0
2018-04-03,'002684,猛狮科技,13.16,13.29,12.91,13.2,13.45,-0.29,-2.1561,1.3738,5032367,65955087.32,7466646959.24,4820808877.08
2018-04-02,'002684,猛狮科技,13.45,13.83,13.12,13.12,14.07,-0.62,-4.4065,2.1227,7775875,104066773.48,7631185532.05,4927042507.35
2018-03-30,'002684,猛狮科技,14.07,14.19,14.01,14.11,14.11,-0.04,-0.2835,0.6453,2364012,33305405.98,7982957653.23,5154162682.41
2018-03-29,'002684,猛狮科技,14.11,14.28,14.01,14.17,14.1,0.01,0.0709,0.6028,2208278,31210991.94,8005652628.79,5168815596.93
2018-03-28,'002684,猛狮科技,14.1,14.2,13.61,13.8,13.94,0.16,1.1478,0.8798,3222995,45051620.65,7999978884.9,5165152368.3
2018-03-27,'002684,猛狮科技,13.94,14.18,13.78,13.83,13.63,0.31,2.2744,0.7663,2806959,39146622.77,7909198982.66,5106540710.22
2018-03-26,'002684,猛狮科技,13.63,13.75,13.14,13.4,13.49,0.14,1.0378,1.0298,3772253,51111596.69,7733312922.07,4992980622.69
2018-03-23,'002684,猛狮科技,13.49,14.15,13.33,14.15,14.6,-1.11,-7.6027,2.3668,8670284,118281694.44,7653880507.61,4941695421.87
