日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-04-13,'300216,千山药机,10.88,11.57,10.88,11.55,11.16,-0.28,-2.509,5.4329,19636477,219777681.08,3932411929.6,3932411929.6
2018-04-12,'300216,千山药机,11.16,11.57,11.14,11.22,11.39,-0.23,-2.0193,6.4395,23274496,263443454.18,4033613707.2,4033613707.2
2018-04-11,'300216,千山药机,11.39,11.71,10.95,11.18,11.17,0.22,1.9696,8.4252,30451537,343908129.02,4116743738.8,4116743738.8
2018-04-10,'300216,千山药机,11.17,11.26,10.7,10.93,10.98,0.19,1.7304,7.2901,26349089,291233615.18,4037228056.4,4037228056.4
2018-04-09,'300216,千山药机,10.98,11.23,10.45,11.0,11.28,-0.3,-2.6596,7.4804,27036828,293492330.2,3968555421.6,3968555421.6
2018-04-04,'300216,千山药机,11.28,11.78,11.08,11.13,11.13,0.15,1.3477,9.6148,34751358,397037177.7,4076985897.6,4076985897.6
2018-04-03,'300216,千山药机,11.13,11.8,11.12,11.8,12.35,-1.22,-9.8785,14.3897,52009370,587781109.77,4022770659.6,4022770659.6
2018-04-02,'300216,千山药机,12.35,13.33,12.15,13.16,13.5,-1.15,-8.5185,14.1738,51229113,644558764.45,4463721262.0,4463721262.0
2018-03-30,'300216,千山药机,13.5,13.65,13.1,13.53,13.29,0.21,1.5801,10.0996,36503513,488179348.24,4879371420.0,4879371420.0
2018-03-29,'300216,千山药机,13.29,13.96,13.05,13.6,13.6,-0.31,-2.2794,10.6464,38479764,515660857.91,4803470086.8,4803470086.8
2018-03-28,'300216,千山药机,13.6,14.12,12.88,12.93,13.2,0.4,3.0303,16.5177,59700626,815548546.55,4915514912.0,4915514912.0
2018-03-27,'300216,千山药机,13.2,13.35,12.6,12.7,12.8,0.4,3.125,13.2496,47888738,626663554.49,4770940944.0,4770940944.0
2018-03-26,'300216,千山药机,12.8,12.81,11.99,12.0,12.15,0.65,5.3498,10.4681,37835341,471807886.81,4626366976.0,4626366976.0
2018-03-23,'300216,千山药机,12.15,13.09,11.89,12.75,13.21,-1.06,-8.0242,13.143,47503392,588145539.34,4391434278.0,4391434278.0
2018-03-22,'300216,千山药机,13.21,13.65,12.15,12.15,12.65,0.56,4.4269,16.0089,57861708,761638028.84,4774555293.2,4774555293.2
2018-03-21,'300216,千山药机,12.65,13.68,12.65,13.63,13.42,-0.77,-5.7377,19.1508,69217799,919557500.26,4572151738.0,4572151738.0
2018-03-20,'300216,千山药机,13.42,13.42,12.01,12.02,12.2,1.22,10.0,18.6706,67482036,875604918.34,4850456626.4,4850456626.4
2018-03-19,'300216,千山药机,12.2,12.66,11.95,11.96,11.72,0.48,4.0956,14.241,51471944,630398243.22,4409506024.0,4409506024.0
2018-03-16,'300216,千山药机,11.72,12.35,11.68,11.85,12.05,-0.33,-2.7386,11.6851,42234105,505994918.39,4236017262.4,4236017262.4
2018-03-15,'300216,千山药机,12.05,12.53,11.77,12.1,13.08,-1.03,-7.8746,14.5989,52765548,639259118.88,4355290786.0,4355290786.0
2018-03-14,'300216,千山药机,13.08,13.76,12.81,13.76,13.9,-0.82,-5.8993,14.3359,51814788,686999533.45,4727568753.6,4727568753.6
2018-03-13,'300216,千山药机,13.9,14.17,13.45,13.84,14.32,-0.42,-2.933,15.1269,54673787,755232723.12,5023945388.0,5023945388.0
2018-03-12,'300216,千山药机,14.32,15.2,13.68,14.9,14.2,0.12,0.8451,24.5791,88837607,1269469294.75,5175748054.4,5175748054.4
2018-03-09,'300216,千山药机,14.2,14.2,12.71,12.79,12.91,1.29,9.9923,13.9777,50520439,692519403.98,5132375864.0,5132375864.0
2018-03-08,'300216,千山药机,12.91,12.91,11.08,11.49,11.74,1.17,9.9659,21.5886,78028870,938906424.22,4666124817.2,4666124817.2
2018-03-07,'300216,千山药机,11.74,11.74,10.58,10.69,10.67,1.07,10.0281,19.1491,69211362,783615751.84,4243245960.8,4243245960.8
2018-03-06,'300216,千山药机,10.67,11.19,10.3,10.39,10.41,0.26,2.4976,13.347,48240758,520159716.96,3856510596.4,3856510596.4
2018-03-05,'300216,千山药机,10.41,10.68,9.82,10.11,10.3,0.11,1.068,10.4289,37693759,387837665.74,3762537517.2,3762537517.2
2018-03-02,'300216,千山药机,10.3,10.84,10.3,10.4,10.67,-0.37,-3.4677,11.2287,40584333,426303622.75,3722779676.0,3722779676.0
2018-03-01,'300216,千山药机,10.67,11.08,10.3,10.45,10.7,-0.03,-0.2804,16.4661,59514224,638908920.03,3856510596.4,3856510596.4
2018-02-28,'300216,千山药机,10.7,11.0,9.09,9.09,10.09,0.61,6.0456,18.1329,65538583,651826902.9,3867353644.0,3867353644.0
2018-02-27,'300216,千山药机,10.09,10.54,9.9,9.99,9.8,0.29,2.9592,18.1213,65496698,666363437.79,3646878342.8,3646878342.8
2018-02-26,'300216,千山药机,9.8,9.8,8.92,9.06,8.91,0.89,9.9888,12.6941,45880792,430827980.67,3542062216.0,3542062216.0
2018-02-23,'300216,千山药机,8.91,9.07,8.63,8.8,8.9,0.01,0.1124,8.93,32276250,286935808.54,3220385137.2,3220385137.2
2018-02-22,'300216,千山药机,8.9,9.11,8.38,8.54,8.36,0.54,6.4593,9.2747,33521835,291611366.85,3216770788.0,3216770788.0
2018-02-14,'300216,千山药机,8.36,8.94,8.32,8.68,9.01,-0.65,-7.2142,9.3134,33661700,288324655.28,3021595931.2,3021595931.2
2018-02-13,'300216,千山药机,9.01,9.79,9.01,9.72,10.01,-1.0,-9.99,12.1199,43805669,407699510.05,3256528629.2,3256528629.2
2018-02-12,'300216,千山药机,10.01,10.21,9.61,9.9,9.94,0.07,0.7042,15.2843,55242970,545562862.02,3617963549.2,3617963549.2
2018-02-09,'300216,千山药机,9.94,10.27,8.95,9.25,9.76,0.18,1.8443,21.2366,76756546,740183078.51,3592663104.8,3592663104.8
2018-02-08,'300216,千山药机,9.76,9.76,9.27,9.56,8.87,0.89,10.0338,10.6961,38659377,372729345.42,3527604819.2,3527604819.2
2018-02-07,'300216,千山药机,8.87,8.87,7.95,8.05,8.06,0.81,10.0496,10.2722,37127432,312455478.85,3205927740.4,3205927740.4
2018-02-06,'300216,千山药机,8.06,8.94,7.82,8.8,8.68,-0.62,-7.1429,12.8875,46580094,391317888.55,2913165455.2,2913165455.2
2018-02-05,'300216,千山药机,8.68,8.68,7.55,7.7,7.89,0.79,10.0127,9.6788,34982554,293145796.57,3137255105.6,3137255105.6
2018-02-02,'300216,千山药机,7.89,8.43,7.84,7.99,8.49,-0.6,-7.0671,9.33,33721751,273040877.21,2851721518.8,2851721518.8
2018-02-01,'300216,千山药机,8.49,9.19,8.49,8.94,9.43,-0.94,-9.9682,10.356,37430372,329952393.98,3068582470.8,3068582470.8
2018-01-31,'300216,千山药机,9.43,9.56,8.42,8.8,9.36,0.07,0.7479,17.1218,61884233,536094642.68,3408331295.6,3408331295.6
2018-01-30,'300216,千山药机,9.36,9.96,9.36,9.78,10.4,-1.04,-10.0,12.5811,45472573,434895695.42,3383030851.2,3383030851.2
