日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-04-13,'300501,海顺新材,36.83,38.19,36.65,37.5,37.28,-0.45,-1.2071,3.0388,730560,27362199.9,2477141604.0,885422664.0
2018-04-12,'300501,海顺新材,37.28,38.38,36.74,37.0,37.0,0.28,0.7568,3.0996,745173,28086951.55,2507408064.0,896241024.0
2018-04-11,'300501,海顺新材,37.0,37.47,36.38,36.5,36.24,0.76,2.0971,2.7802,668394,24798091.17,2488575600.0,889509600.0
2018-04-10,'300501,海顺新材,36.24,37.49,35.63,36.79,36.79,-0.55,-1.495,2.8991,696955,25374880.88,2437458912.0,871238592.0
2018-04-09,'300501,海顺新材,36.79,38.02,36.12,36.52,37.28,-0.49,-1.3144,3.8866,934373,34504041.37,2474451252.0,884461032.0
2018-04-04,'300501,海顺新材,37.28,38.45,36.4,36.4,35.92,1.36,3.7862,5.8001,1394383,52248652.97,2507408064.0,896241024.0
2018-04-03,'300501,海顺新材,35.92,36.78,35.0,35.0,35.68,0.24,0.6726,3.6868,886341,31976321.48,2415936096.0,863545536.0
2018-04-02,'300501,海顺新材,35.68,36.41,35.41,36.0,35.96,-0.28,-0.7786,3.8493,925410,33187005.1,2399793984.0,857775744.0
2018-03-30,'300501,海顺新材,35.96,35.97,34.45,34.45,34.35,1.61,4.687,4.512,1084719,38313770.18,2418626448.0,864507168.0
2018-03-29,'300501,海顺新材,34.35,34.98,33.58,34.15,34.13,0.22,0.6446,2.3905,574700,19640210.92,2310339780.0,825801480.0
2018-03-28,'300501,海顺新材,34.13,35.11,33.35,33.78,34.09,0.04,0.1173,3.2867,790139,27230514.17,2295542844.0,820512504.0
2018-03-27,'300501,海顺新材,34.09,34.2,32.5,32.5,32.46,1.63,5.0216,3.0322,728961,24548415.95,2292852492.0,819550872.0
2018-03-26,'300501,海顺新材,32.46,32.78,30.5,30.8,31.15,1.31,4.2055,2.3034,553766,17529907.84,2183220648.0,780364368.0
2018-03-23,'300501,海顺新材,31.15,33.3,31.0,33.11,33.92,-2.77,-8.1663,2.979,716164,23117418.8,2095111620.0,748870920.0
2018-03-22,'300501,海顺新材,33.92,34.77,33.7,34.1,34.33,-0.41,-1.1943,2.5908,622848,21220095.62,2281418496.0,815463936.0
2018-03-21,'300501,海顺新材,34.33,35.2,33.1,33.57,33.37,0.96,2.8768,4.8191,1158544,39611230.9,2308994604.0,825320664.0
2018-03-20,'300501,海顺新材,33.37,33.4,32.53,32.73,33.17,0.2,0.603,2.3271,559459,18496357.95,2244426156.0,802241496.0
2018-03-19,'300501,海顺新材,33.17,33.88,31.07,31.1,31.31,1.86,5.9406,3.5941,864043,28390468.48,2230974396.0,797433336.0
2018-03-16,'300501,海顺新材,31.31,31.94,31.3,31.54,31.69,-0.38,-1.1991,1.24,298106,9416100.4,2105873028.0,752717448.0
2018-03-15,'300501,海顺新材,31.69,32.71,30.82,32.71,32.97,-1.28,-3.8823,2.9153,700867,22159478.33,2131431372.0,761852952.0
2018-03-14,'300501,海顺新材,32.97,33.1,32.51,32.51,32.73,0.24,0.7333,1.4371,345482,11346298.32,2217522636.0,792625176.0
2018-03-13,'300501,海顺新材,32.73,33.29,32.61,32.7,32.86,-0.13,-0.3956,2.3493,564784,18641716.8,2201380524.0,786855384.0
2018-03-12,'300501,海顺新材,32.86,33.3,32.33,32.84,32.38,0.48,1.4824,2.709,651268,21362791.42,2210124168.0,789980688.0
2018-03-09,'300501,海顺新材,32.38,32.76,31.05,31.05,31.55,0.83,2.6307,2.98,716404,22982090.36,2177839944.0,778441104.0
2018-03-08,'300501,海顺新材,31.55,31.6,30.61,30.8,30.82,0.73,2.3686,1.8645,448252,13987437.72,2122015140.0,758487240.0
2018-03-07,'300501,海顺新材,30.82,31.19,30.65,31.09,31.0,-0.18,-0.5806,1.1729,281964,8697937.3,2072916216.0,740937456.0
2018-03-06,'300501,海顺新材,31.0,31.32,30.7,30.8,30.35,0.65,2.1417,1.9703,473682,14668622.48,2085022800.0,745264800.0
2018-03-05,'300501,海顺新材,30.35,30.45,30.01,30.05,30.05,0.3,0.9983,1.1255,270575,8167442.64,2041304580.0,729638280.0
2018-03-02,'300501,海顺新材,30.05,30.8,30.0,30.58,30.73,-0.68,-2.2128,1.7319,416371,12618310.57,2021126940.0,722426040.0
2018-03-01,'300501,海顺新材,30.73,30.81,29.8,30.0,30.01,0.72,2.3992,1.7032,409454,12481259.91,2066862924.0,738773784.0
2018-02-28,'300501,海顺新材,30.01,30.23,29.57,29.89,30.21,-0.2,-0.662,1.5035,361448,10803572.7,2018436588.0,721464408.0
2018-02-27,'300501,海顺新材,30.21,30.28,29.47,29.68,30.14,0.07,0.2322,2.1466,516069,15411580.05,2031888348.0,726272568.0
2018-02-26,'300501,海顺新材,30.14,30.2,29.5,29.53,29.18,0.96,3.2899,1.9208,461767,13801963.07,2027180232.0,724589712.0
2018-02-23,'300501,海顺新材,29.18,29.55,29.06,29.45,29.4,-0.22,-0.7483,1.0801,259664,7589545.3,1962611784.0,701510544.0
2018-02-22,'300501,海顺新材,29.4,29.5,29.01,29.22,29.1,0.3,1.0309,0.6855,164810,4833686.16,1977408720.0,706799520.0
2018-02-14,'300501,海顺新材,29.1,29.17,28.59,29.06,28.94,0.16,0.5529,0.6145,147730,4281853.48,1957231080.0,699587280.0
2018-02-13,'300501,海顺新材,28.94,29.47,28.91,29.16,29.16,-0.22,-0.7545,0.9896,237913,6929279.55,1946469672.0,695740752.0
2018-02-12,'300501,海顺新材,29.16,29.53,28.31,28.31,28.0,1.16,4.1429,1.472,353872,10259933.96,1961266608.0,701029728.0
2018-02-09,'300501,海顺新材,28.0,28.86,27.61,28.86,29.09,-1.09,-3.747,1.6451,395506,11161229.62,1883246400.0,673142400.0
2018-02-08,'300501,海顺新材,29.09,29.28,28.53,28.7,28.65,0.44,1.5358,1.0222,245756,7152300.12,1956558492.0,699346872.0
2018-02-07,'300501,海顺新材,28.65,29.94,28.48,29.5,29.08,-0.43,-1.4787,1.8629,447859,13113629.36,1926964620.0,688768920.0
2018-02-06,'300501,海顺新材,29.08,32.0,29.08,32.0,32.31,-3.23,-9.9969,2.7346,657420,19871736.67,1955885904.0,699106464.0
2018-02-05,'300501,海顺新材,32.31,33.0,32.11,33.0,33.0,-0.69,-2.0909,0.6693,160896,5226083.96,2173131828.0,776758248.0
2018-02-02,'300501,海顺新材,33.0,33.93,32.8,33.6,33.76,-0.76,-2.2512,1.1405,274180,9124742.08,2219540400.0,793346400.0
2018-02-01,'300501,海顺新材,33.76,34.88,33.74,34.0,34.15,-0.39,-1.142,1.1654,280183,9595232.84,2270657088.0,811617408.0
2018-01-31,'300501,海顺新材,34.15,34.87,34.15,34.8,34.72,-0.57,-1.6417,1.4209,341591,11779438.16,2296888020.0,820993320.0
