日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-04-13,'002051,中工国际,0.0,0.0,0.0,0.0,15.62,None,None,0.0,0,0.0,17381530129.9,17322026177.3
2018-04-12,'002051,中工国际,0.0,0.0,0.0,0.0,15.62,None,None,0.0,0,0.0,17381530129.9,17322026177.3
2018-04-11,'002051,中工国际,0.0,0.0,0.0,0.0,15.62,None,None,0.0,0,0.0,17381530129.9,17322026177.3
2018-04-10,'002051,中工国际,0.0,0.0,0.0,0.0,15.62,None,None,0.0,0,0.0,17381530129.9,17322026177.3
2018-04-09,'002051,中工国际,0.0,0.0,0.0,0.0,15.62,None,None,0.0,0,0.0,17381530129.9,17322026177.3
2018-04-04,'002051,中工国际,15.62,15.7,15.4,15.57,15.57,0.05,0.3211,0.3571,3960518,61447894.91,17381530129.9,17322026177.3
2018-04-03,'002051,中工国际,15.57,15.63,15.2,15.6,15.74,-0.17,-1.0801,0.6177,6850118,105440484.29,17325891429.1,17266577950.1
2018-04-02,'002051,中工国际,15.74,16.27,15.65,16.07,16.13,-0.39,-2.4179,0.6995,7757099,123227103.31,17515063011.8,17455101922.6
2018-03-30,'002051,中工国际,16.13,16.16,15.99,16.15,16.16,-0.03,-0.1856,0.3727,4133256,66371113.01,17949044878.1,17887598094.7
2018-03-29,'002051,中工国际,16.16,16.22,15.67,15.95,15.8,0.36,2.2785,0.3099,3436395,54831144.94,17982428098.6,17920867031.0
2018-03-28,'002051,中工国际,15.8,16.0,15.66,15.66,15.85,-0.05,-0.3155,0.2525,2800092,44448181.52,17581829452.8,17521639795.2
2018-03-27,'002051,中工国际,15.85,16.0,15.7,15.8,15.66,0.19,1.2133,0.4152,4604472,73052147.66,17637468153.6,17577088022.4
2018-03-26,'002051,中工国际,15.66,15.68,15.28,15.35,15.36,0.3,1.9531,0.4506,4997507,77281394.45,17426041090.6,17366384759.0
2018-03-23,'002051,中工国际,15.36,16.31,15.25,15.9,16.45,-1.09,-6.6261,0.5758,6385536,100479313.81,17092208885.8,17033695395.8
