日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-04-13,'002265,西仪股份,15.3,15.99,15.25,15.95,15.95,-0.65,-4.0752,3.7119,11253503,175007520.52,4874062431.6,4638551918.4
2018-04-12,'002265,西仪股份,15.95,16.19,15.6,15.89,16.1,-0.15,-0.9317,4.8247,14627269,232712463.06,5081130443.4,4835614581.6
2018-04-11,'002265,西仪股份,16.1,16.3,15.23,15.47,15.19,0.91,5.9908,8.0447,24389502,385660737.49,5128915369.2,4881090580.8
2018-04-10,'002265,西仪股份,15.19,15.66,14.7,15.38,15.28,-0.09,-0.589,4.1162,12479120,188392647.4,4839020152.68,4605202852.32
2018-04-09,'002265,西仪股份,15.28,15.73,14.7,15.2,15.5,-0.22,-1.4194,5.2394,15884500,241767537.28,4867691108.16,4632488451.84
2018-04-04,'002265,西仪股份,15.5,16.22,15.45,15.83,15.55,-0.05,-0.3215,6.2236,18868393,298509479.62,4937775666.0,4699186584.0
2018-04-03,'002265,西仪股份,15.55,16.0,15.36,15.37,15.43,0.12,0.7777,5.2895,16036225,250690903.04,4953703974.6,4714345250.4
2018-04-02,'002265,西仪股份,15.43,16.34,15.3,16.1,16.16,-0.73,-4.5173,6.7398,20433165,323821671.5,4915476033.96,4677964451.04
2018-03-30,'002265,西仪股份,16.16,16.28,15.73,16.02,16.02,0.14,0.8739,6.6357,20117752,322934104.27,5148029339.52,4899280980.48
2018-03-29,'002265,西仪股份,16.02,16.24,15.65,15.66,15.85,0.17,1.0726,6.4447,19538667,310794604.42,5103430075.44,4856836714.56
2018-03-28,'002265,西仪股份,15.85,17.39,15.78,17.1,17.53,-1.68,-9.5836,11.7272,35553693,588579434.56,5049273826.2,4805297248.8
2018-03-27,'002265,西仪股份,17.53,17.68,16.56,17.0,17.88,-0.35,-1.9575,13.93,42232063,723835354.04,5584464995.16,5314628439.84
2018-03-26,'002265,西仪股份,17.88,17.88,16.11,16.5,16.95,0.93,5.4867,16.2923,49393864,847193162.48,5695963155.36,5420739104.64
2018-03-23,'002265,西仪股份,16.95,16.95,15.88,16.0,15.41,1.54,9.9935,14.4217,43722797,725702533.36,5399696615.4,5138787909.6
2018-03-22,'002265,西仪股份,15.41,15.41,14.61,14.8,14.01,1.4,9.9929,8.7068,26396700,401244403.62,4909104710.52,4671900984.48
2018-03-21,'002265,西仪股份,14.01,14.01,12.65,12.76,12.74,1.27,9.9686,4.4088,13366442,180996763.34,4463112069.72,4247458325.28
2018-03-20,'002265,西仪股份,12.74,12.83,12.18,12.25,12.39,0.35,2.8249,2.4744,7501811,94825351.84,4058533031.28,3862428198.72
2018-03-19,'002265,西仪股份,12.39,12.78,12.29,12.43,12.55,-0.16,-1.2749,1.7058,5171565,64419625.6,3947034871.08,3756317533.92
2018-03-16,'002265,西仪股份,12.55,12.78,12.15,12.5,12.48,0.07,0.5609,2.4564,7447238,93517004.76,3998005458.6,3804825266.4
2018-03-15,'002265,西仪股份,12.48,12.91,11.62,11.62,11.84,0.64,5.4054,2.7256,8263240,102128494.0,3975705826.56,3783603133.44
2018-03-14,'002265,西仪股份,11.84,12.25,11.8,12.12,12.15,-0.31,-2.5514,0.9978,3025100,36346702.0,3771823476.48,3589572203.52
2018-03-13,'002265,西仪股份,12.15,12.47,12.12,12.42,12.51,-0.36,-2.8777,1.5577,4722403,57978191.1,3870578989.8,3683555935.2
2018-03-12,'002265,西仪股份,12.51,12.8,12.01,12.06,12.0,0.51,4.25,2.1187,6423443,79054180.17,3985262811.72,3792698333.28
2018-03-09,'002265,西仪股份,12.0,12.08,11.56,11.56,11.54,0.46,3.9861,1.7134,5194493,61678275.7,3822794064.0,3638079936.0
2018-03-08,'002265,西仪股份,11.54,11.74,11.47,11.53,11.57,-0.03,-0.2593,0.852,2582915,29946011.33,3676253624.88,3498620205.12
2018-03-07,'002265,西仪股份,11.57,11.81,11.52,11.62,11.65,-0.08,-0.6867,0.9061,2747015,32011489.51,3685810610.04,3507715404.96
2018-03-06,'002265,西仪股份,11.65,11.75,11.54,11.59,11.65,0.0,0.0,0.8274,2508549,29197572.84,3711295903.8,3531969271.2
2018-03-05,'002265,西仪股份,11.65,11.88,11.51,11.77,11.81,-0.16,-1.3548,1.0199,3092059,36067905.23,3711295903.8,3531969271.2
2018-03-02,'002265,西仪股份,11.81,12.16,11.6,11.77,11.9,-0.09,-0.7563,1.569,4756638,56566706.88,3762266491.32,3580477003.68
2018-03-01,'002265,西仪股份,11.9,11.98,11.43,11.51,11.52,0.38,3.2986,1.6061,4869197,57200062.0,3790937446.8,3607762603.2
2018-02-28,'002265,西仪股份,11.52,11.7,11.23,11.38,11.51,0.01,0.0869,1.3738,4164981,47992433.45,3669882301.44,3492556738.56
2018-02-27,'002265,西仪股份,11.51,11.62,11.2,11.25,11.35,0.16,1.4097,1.3675,4145918,47495733.37,3666696639.72,3489525005.28
2018-02-26,'002265,西仪股份,11.35,11.48,10.94,11.12,11.12,0.23,2.0683,1.2591,3817346,42850115.1,3615726052.2,3441017272.8
2018-02-23,'002265,西仪股份,11.12,11.5,10.7,10.8,10.72,0.4,3.7313,1.2228,3707314,41240983.13,3542455832.64,3371287407.36
2018-02-22,'002265,西仪股份,10.72,10.87,10.59,10.7,10.59,0.13,1.2276,0.4623,1401639,15004375.26,3415029363.84,3250018076.16
2018-02-14,'002265,西仪股份,10.59,10.84,10.5,10.6,10.65,-0.06,-0.5634,0.4786,1392800,14718801.22,3373615761.48,3081965340.0
2018-02-13,'002265,西仪股份,10.65,11.05,10.6,10.6,10.57,0.08,0.7569,0.8112,2360819,25593813.29,3392729731.8,3099426900.0
2018-02-12,'002265,西仪股份,10.57,10.7,10.18,10.18,10.08,0.49,4.8611,0.9875,2873919,30101507.52,3367244438.04,3076144820.0
2018-02-09,'002265,西仪股份,10.08,10.47,9.76,10.4,10.66,-0.58,-5.4409,0.9313,2710301,27565799.33,3211147013.76,2933542080.0
2018-02-08,'002265,西仪股份,10.66,10.78,10.4,10.5,10.5,0.16,1.5238,0.6284,1828800,19514339.0,3395915393.52,3102337160.0
2018-02-07,'002265,西仪股份,10.5,11.0,10.18,10.9,10.42,0.08,0.7678,0.7651,2226735,23542952.78,3344944806.0,3055773000.0
2018-02-06,'002265,西仪股份,10.42,11.5,10.42,11.3,11.52,-1.1,-9.5486,1.0068,2930100,32090576.92,3319459512.24,3032490920.0
2018-02-05,'002265,西仪股份,11.52,11.72,11.0,11.23,11.53,-0.01,-0.0867,0.5986,1742200,20159628.0,3669882301.44,3352619520.0
2018-02-02,'002265,西仪股份,11.53,11.7,10.55,11.7,11.71,-0.18,-1.5371,1.0815,3147500,35660103.43,3673067963.16,3355529780.0
2018-02-01,'002265,西仪股份,11.71,13.19,11.71,13.08,13.01,-1.3,-9.9923,1.4737,4288820,52753324.5,3730409874.12,3407914460.0
2018-01-31,'002265,西仪股份,13.01,13.5,13.0,13.5,13.5,-0.49,-3.6296,0.9697,2822034,37155774.79,4144545897.72,3786248260.0
2018-01-30,'002265,西仪股份,13.5,13.71,13.5,13.59,13.59,-0.09,-0.6623,0.576,1676319,22773453.48,4300643322.0,3928851000.0
2018-01-29,'002265,西仪股份,13.59,14.13,13.56,13.82,13.76,-0.17,-1.2355,0.9226,2685000,37001412.0,4329314277.48,3955043340.0
2018-01-26,'002265,西仪股份,13.76,14.03,13.72,13.86,14.0,-0.24,-1.7143,0.9542,2777102,38408868.54,4383470526.72,4004517760.0
