日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-04-13,'002097,山河智能,7.04,7.15,7.03,7.1,7.09,-0.05,-0.7052,0.5462,4125956,29270305.09,7434721993.6,5317488000.0
2018-04-12,'002097,山河智能,7.09,7.11,6.97,7.0,6.99,0.1,1.4306,0.7064,5335991,37663906.06,7487525416.85,5355254250.0
2018-04-11,'002097,山河智能,6.99,7.08,6.97,7.0,6.97,0.02,0.2869,0.5273,3983050,27895834.36,7381918570.35,5279721750.0
2018-04-10,'002097,山河智能,6.97,6.99,6.89,6.96,6.95,0.02,0.2878,0.605,4569702,31698374.27,7360797201.05,5264615250.0
2018-04-09,'002097,山河智能,6.95,7.06,6.89,6.99,7.06,-0.11,-1.5581,0.634,4788547,33378524.69,7339675831.75,5249508750.0
2018-04-04,'002097,山河智能,7.06,7.23,7.05,7.14,7.12,-0.06,-0.8427,0.5999,4531275,32373823.07,7455843362.9,5332594500.0
2018-04-03,'002097,山河智能,7.12,7.17,7.06,7.12,7.17,-0.05,-0.6974,0.5942,4487894,31906835.42,7519207470.8,5377914000.0
2018-04-02,'002097,山河智能,7.17,7.26,7.1,7.15,7.06,0.11,1.5581,0.8952,6761737,48715634.77,7572010894.05,5415680250.0
2018-03-30,'002097,山河智能,7.06,7.09,6.97,7.05,6.99,0.07,1.0014,0.5865,4430331,31143888.9,7455843362.9,5332594500.0
2018-03-29,'002097,山河智能,6.99,7.0,6.9,6.9,6.9,0.09,1.3043,0.362,2734550,19009832.51,7381918570.35,5279721750.0
2018-03-28,'002097,山河智能,6.9,7.01,6.88,6.92,6.99,-0.09,-1.2876,0.5237,3955961,27442609.4,7286872408.5,5211742500.0
2018-03-27,'002097,山河智能,6.99,7.07,6.89,6.9,6.89,0.1,1.4514,0.7374,5569725,38876708.58,7381918570.35,5279721750.0
2018-03-26,'002097,山河智能,6.89,6.89,6.59,6.61,6.77,0.12,1.7725,0.6163,4654705,31353717.88,7276311723.85,5204189250.0
2018-03-23,'002097,山河智能,6.77,7.01,6.61,6.9,7.12,-0.35,-4.9157,0.9916,7489877,51402280.76,7149583508.05,5113550250.0
2018-03-22,'002097,山河智能,7.12,7.33,7.01,7.28,7.3,-0.18,-2.4658,0.8315,6280587,44997891.08,7519207470.8,5377914000.0
2018-03-21,'002097,山河智能,7.3,7.44,7.25,7.39,7.38,-0.08,-1.084,0.5351,4041548,29778650.5,7709299794.5,5513872500.0
2018-03-20,'002097,山河智能,7.38,7.38,7.25,7.33,7.33,0.05,0.6821,0.4257,3215773,23537363.74,7793785271.7,5574298500.0
2018-03-19,'002097,山河智能,7.33,7.42,7.33,7.33,7.33,0.0,0.0,0.4478,3382185,24924814.5,7740981848.45,5536532250.0
2018-03-16,'002097,山河智能,7.33,7.46,7.33,7.45,7.42,-0.09,-1.2129,0.4745,3583800,26519336.0,7740981848.45,5536532250.0
2018-03-15,'002097,山河智能,7.42,7.55,7.37,7.5,7.53,-0.11,-1.4608,0.8168,6169566,45860577.96,7836028010.3,5604511500.0
2018-03-14,'002097,山河智能,7.53,7.64,7.5,7.55,7.55,-0.02,-0.2649,0.6115,4618745,35002012.13,7952195541.45,5687597250.0
2018-03-13,'002097,山河智能,7.55,7.68,7.53,7.62,7.66,-0.11,-1.436,0.732,5529124,41938060.81,7973316910.75,5702703750.0
2018-03-12,'002097,山河智能,7.66,7.78,7.59,7.65,7.64,0.02,0.2618,1.0046,7587753,58211666.73,8089484441.9,5785789500.0
