日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-04-13,'002801,微光股份,32.29,32.95,31.99,32.5,32.42,-0.13,-0.401,4.681,1378100,44664164.0,3821360050.0,950617600.0
2018-04-12,'002801,微光股份,32.42,33.74,32.25,33.6,33.81,-1.39,-4.1112,10.0289,2952508,97023725.0,3836744900.0,954444800.0
2018-04-11,'002801,微光股份,33.81,33.81,30.77,30.77,30.74,3.07,9.987,13.1392,3868179,130086690.77,4001244450.0,995366400.0
2018-04-10,'002801,微光股份,30.74,31.5,30.1,31.3,31.32,-0.58,-1.8519,1.9545,575400,17756615.0,3637925300.0,904985600.0
2018-04-09,'002801,微光股份,31.32,31.57,30.68,31.11,31.37,-0.05,-0.1594,1.4874,437900,13626842.0,3706565400.0,922060800.0
2018-04-04,'002801,微光股份,31.37,32.23,31.26,31.8,31.87,-0.5,-1.5689,2.0104,591874,18765558.95,3712482650.0,923532800.0
2018-04-03,'002801,微光股份,31.87,31.99,31.07,31.21,31.7,0.17,0.5363,1.9414,571540,17953946.0,3771655150.0,938252800.0
2018-04-02,'002801,微光股份,31.7,32.58,31.4,31.67,31.68,0.02,0.0631,3.1365,923400,29637505.0,3751536500.0,933248000.0
2018-03-30,'002801,微光股份,31.68,31.93,30.75,30.75,30.6,1.08,3.5294,2.6355,775900,24418876.0,3749169600.0,932659200.0
2018-03-29,'002801,微光股份,30.6,31.54,30.55,31.54,30.54,0.06,0.1965,1.7218,506900,15623564.0,3621357000.0,900864000.0
2018-03-28,'002801,微光股份,30.54,30.63,29.44,29.57,30.4,0.14,0.4605,2.1673,638055,19321536.11,3614256300.0,899097600.0
2018-03-27,'002801,微光股份,30.4,30.65,29.0,30.02,29.65,0.75,2.5295,2.5436,748840,22641410.39,3597688000.0,894976000.0
2018-03-26,'002801,微光股份,29.65,29.85,28.24,28.8,29.19,0.46,1.5759,1.8887,556043,16068475.38,3508929250.0,872896000.0
2018-03-23,'002801,微光股份,29.19,31.2,29.0,30.13,31.8,-2.61,-8.2075,3.1532,928312,27907984.6,3454490550.0,859353600.0
2018-03-22,'002801,微光股份,31.8,32.36,31.3,31.4,31.9,-0.1,-0.3135,2.5744,757900,24048975.4,3763371000.0,936192000.0
2018-03-21,'002801,微光股份,31.9,34.18,30.91,31.07,31.07,0.83,2.6714,4.9178,1447812,47562706.04,3775205500.0,939136000.0
2018-03-20,'002801,微光股份,31.07,31.38,30.69,30.95,31.42,-0.35,-1.1139,1.5956,469743,14565224.83,3676979150.0,914700800.0
2018-03-19,'002801,微光股份,31.42,31.48,30.32,30.98,31.19,0.23,0.7374,1.5812,465501,14463359.28,3718399900.0,925004800.0
2018-03-16,'002801,微光股份,31.19,31.6,30.0,31.0,31.52,-0.33,-1.047,2.5589,753338,23362656.2,3691180550.0,918233600.0
2018-03-15,'002801,微光股份,31.52,32.55,31.01,32.55,32.73,-1.21,-3.6969,2.9305,862750,27322744.38,3730234400.0,927948800.0
2018-03-14,'002801,微光股份,32.73,33.58,31.91,31.92,32.3,0.43,1.3313,4.3622,1284238,42349450.8,3873431850.0,963571200.0
2018-03-13,'002801,微光股份,32.3,32.67,32.09,32.36,32.5,-0.2,-0.6154,2.6357,775952,25128766.44,3822543500.0,950912000.0
2018-03-12,'002801,微光股份,32.5,32.85,31.72,32.49,32.5,0.0,0.0,4.8162,1417884,45637738.42,3846212500.0,956800000.0
2018-03-09,'002801,微光股份,32.5,33.92,30.8,30.86,30.84,1.66,5.3826,8.1089,2387256,78482165.86,3846212500.0,956800000.0
