日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-04-13,'300434,金石东方,24.45,24.88,24.4,24.65,24.65,-0.2,-0.8114,2.2254,1241700,30530955.0,5457020928.0,1364246430.0
2018-04-12,'300434,金石东方,24.65,25.55,24.38,24.81,24.95,-0.3,-1.2024,4.3691,2437857,60532939.71,5501659136.0,1375405910.0
2018-04-11,'300434,金石东方,24.95,26.22,24.55,25.8,26.23,-1.28,-4.8799,7.5421,4208316,105710975.22,5568616448.0,1392145130.0
2018-04-10,'300434,金石东方,26.23,28.63,26.23,28.63,26.03,0.2,0.7683,9.4237,5258199,144629435.88,5854300979.2,1463565802.0
2018-04-09,'300434,金石东方,26.03,26.03,26.03,26.03,23.66,2.37,10.0169,1.4352,800802,20844876.06,5809662771.2,1452406322.0
2018-04-04,'300434,金石东方,23.66,24.2,23.26,23.26,23.15,0.51,2.203,1.9945,1112878,26438734.68,5280700006.4,1320166484.0
2018-04-03,'300434,金石东方,23.15,23.38,22.45,22.45,22.85,0.3,1.3129,1.3932,777380,17865850.38,5166872576.0,1291709810.0
2018-04-02,'300434,金石东方,22.85,23.23,22.74,22.95,22.95,-0.1,-0.4357,1.4044,783610,17999967.7,5099915264.0,1274970590.0
2018-03-30,'300434,金石东方,22.95,23.2,22.11,22.56,22.56,0.39,1.7287,1.8017,1005307,22811260.87,5122234368.0,1280550330.0
2018-03-29,'300434,金石东方,22.56,22.6,22.1,22.23,22.23,0.33,1.4845,0.8135,453926,10158310.08,5035189862.4,1258789344.0
2018-03-28,'300434,金石东方,22.23,22.42,21.57,21.57,22.01,0.22,0.9995,1.13,630492,13899847.24,4961536819.2,1240376202.0
2018-03-27,'300434,金石东方,22.01,22.32,21.55,21.55,21.47,0.54,2.5151,1.1323,631792,13906429.04,4912434790.4,1228100774.0
2018-03-26,'300434,金石东方,21.47,21.5,20.62,21.22,21.67,-0.2,-0.9229,0.9426,525961,11086633.46,4791911628.8,1197970178.0
2018-03-23,'300434,金石东方,21.67,22.35,20.91,21.45,22.62,-0.95,-4.1998,1.4272,796346,17246576.97,4836549836.8,1209129658.0
2018-03-22,'300434,金石东方,22.62,22.65,21.95,22.5,21.7,0.92,4.2396,1.7455,973916,21873530.12,5048581324.8,1262137188.0
2018-03-21,'300434,金石东方,21.7,22.9,19.85,22.15,22.05,-0.35,-1.5873,0.9438,526600,11620486.0,4843245568.0,1210803580.0
2018-03-20,'300434,金石东方,22.05,22.28,21.6,21.91,22.06,-0.01,-0.0453,0.5529,308500,6765101.92,4921362432.0,1230332670.0
2018-03-19,'300434,金石东方,22.06,22.13,21.55,21.89,21.73,0.33,1.5186,0.4871,271800,5980008.0,4923594342.4,1230890644.0
2018-03-16,'300434,金石东方,21.73,22.38,21.58,21.59,21.61,0.12,0.5553,0.9206,513663,11299004.48,4849941299.2,1212477502.0
2018-03-15,'300434,金石东方,21.61,22.4,21.48,22.03,22.43,-0.82,-3.6558,0.8748,488100,10637989.0,4823158374.4,1205781814.0
2018-03-14,'300434,金石东方,22.43,22.95,22.4,22.95,22.89,-0.46,-2.0096,0.5638,314600,7119748.0,5006175027.2,1251535682.0
2018-03-13,'300434,金石东方,22.89,23.28,22.72,23.27,23.15,-0.26,-1.1231,0.5305,296000,6813932.0,5108842905.6,1277202486.0
2018-03-12,'300434,金石东方,23.15,23.27,22.92,23.0,22.94,0.21,0.9154,1.1398,636002,14680927.88,5166872576.0,1291709810.0
2018-03-09,'300434,金石东方,22.94,23.5,22.28,22.4,22.3,0.64,2.87,1.6185,903100,20554530.36,5120002457.6,1279992356.0
