日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-04-13,'002819,东方中科,27.85,28.0,26.88,26.9,26.88,0.97,3.6086,2.6115,1419599,39168286.65,3156519000.0,1513907284.8
2018-04-12,'002819,东方中科,26.88,27.24,26.66,26.71,26.84,0.04,0.149,0.8249,448400,12127466.04,3046579200.0,1461178736.64
2018-04-11,'002819,东方中科,26.84,26.84,26.3,26.3,26.38,0.46,1.7437,0.6023,327400,8715117.0,3042045600.0,1459004363.52
2018-04-10,'002819,东方中科,26.38,26.85,26.05,26.4,26.6,-0.22,-0.8271,1.2736,692335,18200747.3,2989909200.0,1433999072.64
2018-04-09,'002819,东方中科,26.6,26.9,26.04,26.48,26.92,-0.32,-1.1887,0.6635,360700,9560529.0,3014844000.0,1445958124.8
2018-04-04,'002819,东方中科,26.92,27.2,26.74,26.75,27.05,-0.13,-0.4806,0.6941,377299,10184318.95,3051112800.0,1463353109.76
2018-04-03,'002819,东方中科,27.05,27.4,26.9,27.4,27.56,-0.51,-1.8505,1.0447,567904,15372103.8,3065847000.0,1470419822.4
2018-04-02,'002819,东方中科,27.56,27.56,27.0,27.0,27.16,0.4,1.4728,1.6397,891315,24346700.65,3123650400.0,1498143079.68
2018-03-30,'002819,东方中科,27.16,27.72,26.97,27.51,27.23,-0.07,-0.2571,1.3151,714900,19455742.0,3078314400.0,1476399348.48
2018-03-29,'002819,东方中科,27.23,27.82,27.2,27.5,27.61,-0.38,-1.3763,0.9457,514100,14107591.96,3086248200.0,1480204501.44
2018-03-28,'002819,东方中科,27.61,27.9,26.93,27.3,27.48,0.13,0.4731,1.1767,639641,17600377.02,3129317400.0,1500861046.08
2018-03-27,'002819,东方中科,27.48,27.69,26.55,26.55,26.55,0.93,3.5028,2.509,1363900,37289152.0,3114583200.0,1493794333.44
2018-03-26,'002819,东方中科,26.55,26.68,25.2,25.52,26.55,0.0,0.0,0.6595,358500,9330302.0,3009177000.0,1443240158.4
2018-03-23,'002819,东方中科,26.55,27.19,25.8,27.0,27.38,-0.83,-3.0314,1.4335,779219,20591672.99,3009177000.0,1443240158.4
2018-03-22,'002819,东方中科,27.38,27.4,26.67,27.1,26.87,0.51,1.898,0.8501,462099,12553697.79,3103249200.0,1488358400.64
2018-03-21,'002819,东方中科,26.87,27.57,26.83,26.87,26.86,0.01,0.0372,0.8173,444300,12060967.0,3045445800.0,1460635143.36
2018-03-20,'002819,东方中科,26.86,27.41,26.81,27.41,27.45,-0.59,-2.1494,0.7695,418299,11306708.89,3044312400.0,1460091550.08
2018-03-19,'002819,东方中科,27.45,27.96,26.0,27.58,27.4,0.05,0.1825,0.9115,495499,13603303.34,3111183000.0,1492163553.6
2018-03-16,'002819,东方中科,27.4,27.98,27.18,27.98,27.4,0.0,0.0,0.7804,424199,11652936.6,3105516000.0,1489445587.2
2018-03-15,'002819,东方中科,27.4,27.95,26.9,27.9,28.07,-0.67,-2.3869,1.7065,927621,25346154.43,3105516000.0,1489445587.2
2018-03-14,'002819,东方中科,28.07,29.16,27.85,27.85,28.61,-0.54,-1.8875,1.7796,967400,27500479.0,3181453800.0,1525866336.96
