日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-04-13,'300404,博济医药,23.09,23.93,22.54,22.54,22.5,0.59,2.6222,3.8305,2526610,58946093.62,3100317390.0,1523016400.0
2018-04-12,'300404,博济医药,22.5,23.58,22.2,22.8,22.83,-0.33,-1.4455,3.2299,2130430,48907933.0,3021097500.0,1484100000.0
2018-04-11,'300404,博济医药,22.83,23.85,22.55,22.61,22.78,0.05,0.2195,4.5275,2986314,69169801.54,3065406930.0,1505866800.0
2018-04-10,'300404,博济医药,22.78,23.25,21.82,21.82,21.5,1.28,5.9535,8.0096,5283153,120308460.32,3058693380.0,1502568800.0
2018-04-09,'300404,博济医药,21.5,21.89,20.61,21.84,21.05,0.45,2.1378,4.6737,3082800,66034818.55,2886826500.0,1418140000.0
2018-04-04,'300404,博济医药,21.05,23.95,21.05,22.17,21.81,-0.76,-3.4846,8.2797,5461318,123020524.23,2826404550.0,1388458000.0
2018-04-03,'300404,博济医药,21.81,21.92,20.05,20.5,20.88,0.93,4.454,8.437,5565019,117832235.73,2928450510.0,1438587600.0
2018-04-02,'300404,博济医药,20.88,21.5,19.58,19.58,19.8,1.08,5.4545,13.0263,8592150,176426995.96,2803578480.0,1377244800.0
2018-03-30,'300404,博济医药,19.8,20.85,19.45,19.45,20.0,-0.2,-1.0,12.8768,8493548,170456457.03,2658565800.0,1306008000.0
2018-03-29,'300404,博济医药,20.0,21.98,19.22,21.22,19.98,0.02,0.1001,18.054,11908396,250513154.98,2685420000.0,1319200000.0
2018-03-28,'300404,博济医药,19.98,19.98,17.8,18.1,18.16,1.82,10.022,12.0232,7930495,152318055.63,2682734580.0,1317880800.0
2018-03-27,'300404,博济医药,18.16,18.16,16.55,16.55,16.51,1.65,9.9939,8.4872,5598126,100272139.16,2438361360.0,1197833600.0
2018-03-26,'300404,博济医药,16.51,16.61,14.52,15.48,15.95,0.56,3.511,3.9418,2600006,41246440.78,2216814210.0,1088999600.0
2018-03-23,'300404,博济医药,15.95,16.86,15.41,15.85,16.2,-0.25,-1.5432,6.0499,3990521,64690414.54,2141622450.0,1052062000.0
2018-03-22,'300404,博济医药,16.2,16.44,15.66,15.66,15.65,0.55,3.5144,3.26,2150300,34640441.0,2175190200.0,1068552000.0
2018-03-21,'300404,博济医药,15.65,16.6,15.65,16.35,16.17,-0.52,-3.2158,3.0414,2006100,32464582.06,2101341150.0,1032274000.0
2018-03-20,'300404,博济医药,16.17,16.68,15.62,15.7,15.87,0.3,1.8904,4.1884,2762700,44807252.0,2171162070.0,1066573200.0
2018-03-19,'300404,博济医药,15.87,15.98,15.55,15.65,15.53,0.34,2.1893,1.4218,937800,14888289.0,2130880770.0,1046785200.0
2018-03-16,'300404,博济医药,15.53,15.9,15.36,15.57,15.61,-0.08,-0.5125,1.7943,1183500,18660144.0,2085228630.0,1024358800.0
2018-03-15,'300404,博济医药,15.61,16.0,15.0,15.61,15.7,-0.09,-0.5732,1.8464,1217900,18940070.0,2095970310.0,1029635600.0
2018-03-14,'300404,博济医药,15.7,16.32,15.7,16.08,16.11,-0.41,-2.545,2.0634,1361000,21713714.0,2108054700.0,1035572000.0
2018-03-13,'300404,博济医药,16.11,16.57,16.05,16.57,16.56,-0.45,-2.7174,2.0179,1331029,21694598.06,2163105810.0,1062615600.0
2018-03-12,'300404,博济医药,16.56,16.83,16.3,16.48,16.25,0.31,1.9077,2.3992,1582529,26223090.95,2223527760.0,1092297600.0
2018-03-09,'300404,博济医药,16.25,16.5,16.02,16.2,16.23,0.02,0.1232,2.4435,1611759,26211914.95,2181903750.0,1071850000.0
2018-03-08,'300404,博济医药,16.23,16.26,15.72,16.26,16.21,0.02,0.1234,1.8576,1225243,19668940.64,2179218330.0,1070530800.0
2018-03-07,'300404,博济医药,16.21,16.47,15.98,16.47,16.34,-0.13,-0.7956,2.4398,1609283,26035927.92,2176532910.0,1069211600.0
2018-03-06,'300404,博济医药,16.34,16.91,15.51,15.6,15.65,0.69,4.4089,3.4901,2302101,37311590.96,2193988140.0,1077786400.0
2018-03-05,'300404,博济医药,15.65,15.9,15.21,15.21,15.53,0.12,0.7727,1.7027,1123100,17524978.0,2101341150.0,1032274000.0
2018-03-02,'300404,博济医药,15.53,16.17,14.85,14.85,15.0,0.53,3.5333,3.3481,2208419,34505339.5,2085228630.0,1024358800.0
2018-03-01,'300404,博济医药,15.0,15.07,14.5,14.56,14.57,0.43,2.9513,1.7649,1164100,17359634.0,2014065000.0,989400000.0
2018-02-28,'300404,博济医药,14.57,14.86,14.3,14.4,14.87,-0.3,-2.0175,1.7085,1126901,16489675.9,1956328470.0,961037200.0
2018-02-27,'300404,博济医药,14.87,15.55,14.16,14.27,14.14,0.73,5.1627,3.1767,2095329,31076858.96,1996609770.0,980825200.0
2018-02-26,'300404,博济医药,14.14,14.19,13.78,13.78,13.84,0.3,2.1676,1.4822,977651,13758436.57,1898591940.0,932674400.0
2018-02-23,'300404,博济医药,13.84,13.97,13.75,13.88,13.86,-0.02,-0.1443,0.8716,574900,7974353.0,1858310640.0,912886400.0
2018-02-22,'300404,博济医药,13.86,13.97,13.49,13.51,13.48,0.38,2.819,1.0258,676600,9337821.0,1860996060.0,914205600.0
2018-02-14,'300404,博济医药,13.48,13.82,13.42,13.6,13.65,-0.17,-1.2454,1.1114,733100,9940849.0,1809973080.0,889140800.0
2018-02-13,'300404,博济医药,13.65,14.18,13.65,14.0,14.14,-0.49,-3.4653,2.0641,1361500,18884072.68,1832799150.0,900354000.0
2018-02-12,'300404,博济医药,14.14,14.57,13.6,14.33,13.93,0.21,1.5075,1.8162,1197942,17077621.76,1898591940.0,932674400.0
2018-02-09,'300404,博济医药,13.93,14.29,13.08,13.37,13.61,0.32,2.3512,2.6197,1727944,23569812.39,1870395030.0,918822800.0
2018-02-08,'300404,博济医药,13.61,14.28,12.88,12.94,12.98,0.63,4.8536,2.6718,1762350,24061559.0,1827428310.0,897715600.0
2018-02-07,'300404,博济医药,12.98,13.18,12.38,12.57,12.45,0.53,4.257,2.3184,1529200,19605421.0,1742837580.0,856160800.0
2018-02-06,'300404,博济医药,12.45,13.27,12.33,12.94,13.24,-0.79,-5.9668,2.2288,1470100,18737615.0,1671673950.0,821202000.0
2018-02-05,'300404,博济医药,13.24,13.42,12.9,13.18,13.53,-0.29,-2.1434,1.9175,1264802,16725330.36,1777748040.0,873310400.0
2018-02-02,'300404,博济医药,13.53,14.25,13.14,14.25,14.45,-0.92,-6.3668,5.0256,3314873,44281454.75,1816686630.0,892438800.0
2018-02-01,'300404,博济医药,14.45,15.96,14.45,15.91,16.05,-1.6,-9.9688,4.8552,3202512,47367234.51,1940215950.0,953122000.0
2018-01-31,'300404,博济医药,16.05,17.53,16.05,17.53,17.83,-1.78,-9.9832,4.2635,2812200,45991629.19,2155049550.0,1058658000.0
