日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-04-13,'002231,奥维通信,8.56,8.85,8.4,8.8,8.65,-0.09,-1.0405,0.3962,1413702,12177679.57,3054208000.0,3054208000.0
2018-04-12,'002231,奥维通信,8.65,8.95,8.65,8.8,8.79,-0.14,-1.5927,0.3953,1410429,12427830.98,3086320000.0,3086320000.0
2018-04-11,'002231,奥维通信,8.79,9.0,8.64,8.68,8.62,0.17,1.9722,0.5511,1966148,17328917.6,3136272000.0,3136272000.0
2018-04-10,'002231,奥维通信,8.62,8.82,8.56,8.72,8.85,-0.23,-2.5989,0.4483,1599400,13862323.0,3075616000.0,3075616000.0
2018-04-09,'002231,奥维通信,8.85,8.86,8.51,8.78,8.87,-0.02,-0.2255,1.0363,3697672,32098305.56,3157680000.0,3157680000.0
2018-04-04,'002231,奥维通信,8.87,8.99,8.76,8.81,8.81,0.06,0.681,0.5133,1831538,16260935.36,3164816000.0,3164816000.0
2018-04-03,'002231,奥维通信,8.81,8.93,8.7,8.91,8.96,-0.15,-1.6741,0.5149,1837213,16202991.8,3143408000.0,3143408000.0
2018-04-02,'002231,奥维通信,8.96,9.05,8.73,8.79,8.82,0.14,1.5873,0.7857,2803404,25095339.46,3196928000.0,3196928000.0
2018-03-30,'002231,奥维通信,8.82,8.96,8.78,8.78,8.79,0.03,0.3413,0.7665,2734900,24208880.0,3146976000.0,3146976000.0
2018-03-29,'002231,奥维通信,8.79,8.89,8.58,8.61,8.66,0.13,1.5012,1.2113,4321903,37984911.2,3136272000.0,3136272000.0
2018-03-28,'002231,奥维通信,8.66,9.08,8.65,8.76,8.9,-0.24,-2.6966,0.5733,2045600,18128366.98,3089888000.0,3089888000.0
2018-03-27,'002231,奥维通信,8.9,8.94,8.57,8.68,8.55,0.35,4.0936,0.6475,2310305,20418876.0,3175520000.0,3175520000.0
2018-03-26,'002231,奥维通信,8.55,8.57,8.0,8.01,8.41,0.14,1.6647,0.3768,1344315,11235342.47,3050640000.0,3050640000.0
2018-03-23,'002231,奥维通信,8.41,8.8,8.2,8.74,8.95,-0.54,-6.0335,0.8602,3069100,26203511.9,3000688000.0,3000688000.0
2018-03-22,'002231,奥维通信,8.95,9.55,8.64,8.7,8.76,0.19,2.1689,0.8405,2999052,26935329.48,3193360000.0,3193360000.0
2018-03-21,'002231,奥维通信,8.76,8.85,8.7,8.75,8.74,0.02,0.2288,0.4365,1557519,13662579.03,3125568000.0,3125568000.0
2018-03-20,'002231,奥维通信,8.74,8.8,8.61,8.76,8.82,-0.08,-0.907,0.3105,1107720,9678278.6,3118432000.0,3118432000.0
2018-03-19,'002231,奥维通信,8.82,8.86,8.69,8.8,8.78,0.04,0.4556,0.4669,1665910,14675307.91,3146976000.0,3146976000.0
2018-03-16,'002231,奥维通信,8.78,8.8,8.53,8.56,8.65,0.13,1.5029,0.4548,1622700,14161315.0,3132704000.0,3132704000.0
2018-03-15,'002231,奥维通信,8.65,8.66,8.37,8.57,8.63,0.02,0.2317,0.9255,3302253,28041363.61,3086320000.0,3086320000.0
2018-03-14,'002231,奥维通信,8.63,8.71,8.59,8.7,8.8,-0.17,-1.9318,0.875,3122001,26958234.59,3079184000.0,3079184000.0
2018-03-13,'002231,奥维通信,8.8,8.9,8.65,8.76,8.75,0.05,0.5714,1.224,4367374,38516724.73,3139840000.0,3139840000.0
2018-03-12,'002231,奥维通信,8.75,8.78,8.42,8.5,8.43,0.32,3.796,1.5155,5407305,46497263.96,3122000000.0,3122000000.0
2018-03-09,'002231,奥维通信,8.43,8.48,8.22,8.25,8.2,0.23,2.8049,1.1815,4215742,35219816.99,3007824000.0,3007824000.0
2018-03-08,'002231,奥维通信,8.2,8.26,8.04,8.04,8.13,0.07,0.861,0.7232,2580200,21036113.0,2925760000.0,2925760000.0
2018-03-07,'002231,奥维通信,8.13,8.37,8.06,8.13,8.19,-0.06,-0.7326,0.9342,3333401,27372045.15,2900784000.0,2900784000.0
2018-03-06,'002231,奥维通信,8.19,8.35,7.97,8.02,8.02,0.17,2.1197,1.4179,5059200,41520483.09,2922192000.0,2922192000.0
2018-03-05,'002231,奥维通信,8.02,8.1,7.96,7.96,8.0,0.02,0.25,0.5509,1965590,15764218.55,2861536000.0,2861536000.0
2018-03-02,'002231,奥维通信,8.0,8.19,7.95,8.0,8.07,-0.07,-0.8674,1.0171,3629069,29271333.33,2854400000.0,2854400000.0
