日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-04-13,'300500,启迪设计,35.39,36.3,35.3,36.3,36.28,-0.89,-2.4531,7.084,3071900,109622158.0,4752152495.92,1534651960.0
2018-04-12,'300500,启迪设计,36.28,36.48,35.06,35.48,34.98,1.3,3.7164,15.8402,6868940,247127878.2,4871661275.84,1573245920.0
2018-04-11,'300500,启迪设计,34.98,35.44,34.38,34.82,34.8,0.18,0.5172,6.9177,2999804,104270730.6,4697097889.44,1516872720.0
2018-04-10,'300500,启迪设计,34.8,35.98,34.45,34.45,34.5,0.3,0.8696,7.824,3392808,119370390.44,4672927574.4,1509067200.0
2018-04-09,'300500,启迪设计,34.5,35.42,33.47,34.07,34.84,-0.34,-0.9759,7.2789,3156422,108804645.4,4632643716.0,1496058000.0
2018-04-04,'300500,启迪设计,34.84,36.1,34.73,35.0,35.3,-0.46,-1.3031,7.8155,3389100,119713578.0,4678298755.52,1510801760.0
2018-04-03,'300500,启迪设计,35.3,35.88,32.95,32.95,36.5,-1.2,-3.2877,11.6982,5072790,176616488.0,4740067338.4,1530749200.0
2018-04-02,'300500,启迪设计,36.5,37.78,34.92,35.98,35.04,1.46,4.1667,30.8756,13388887,490323677.6,4901202772.0,1582786000.0
2018-03-30,'300500,启迪设计,35.04,35.04,32.0,32.4,31.85,3.19,10.0157,18.4396,7996164,277598084.78,4705154661.12,1519474560.0
2018-03-29,'300500,启迪设计,31.85,32.5,31.0,31.45,31.83,0.02,0.0628,7.4943,3249814,102924868.0,4276802966.8,1381143400.0
2018-03-28,'300500,启迪设计,31.83,32.84,30.2,30.33,30.89,0.94,3.0431,9.4901,4115272,131696045.28,4274117376.24,1380276120.0
2018-03-27,'300500,启迪设计,30.89,31.48,30.35,30.53,30.35,0.54,1.7792,6.2582,2713800,83971194.8,4147894619.92,1339513960.0
2018-03-26,'300500,启迪设计,30.35,30.9,27.8,28.2,29.33,1.02,3.4777,5.8122,2520406,75070852.0,4075383674.8,1316097400.0
2018-03-23,'300500,启迪设计,29.33,31.38,29.33,31.1,32.59,-3.26,-10.0031,7.5591,3277914,99004203.74,3938418556.24,1271866120.0
2018-03-22,'300500,启迪设计,32.59,33.2,32.21,32.53,32.32,0.27,0.8354,3.9427,1709710,55879667.6,4376169817.52,1413232760.0
2018-03-21,'300500,启迪设计,32.32,33.66,32.05,33.01,33.56,-1.24,-3.6949,6.5335,2833204,93631889.5,4339914344.96,1401524480.0
2018-03-20,'300500,启迪设计,33.56,33.87,32.01,32.49,32.52,1.04,3.198,8.7005,3772904,124912201.06,4506420959.68,1455295840.0
2018-03-19,'300500,启迪设计,32.52,32.97,31.8,31.8,31.98,0.54,1.6886,4.3337,1879262,60869169.6,4366770250.56,1410197280.0
2018-03-16,'300500,启迪设计,31.98,32.75,31.9,32.11,32.15,-0.17,-0.5288,4.0086,1738294,56154445.96,4294259305.44,1386780720.0
2018-03-15,'300500,启迪设计,32.15,33.6,31.5,33.4,33.41,-1.26,-3.7713,7.3,3165566,102359545.4,4317086825.2,1394152600.0
2018-03-14,'300500,启迪设计,33.41,33.96,33.2,33.33,33.5,-0.09,-0.2687,4.2481,1842154,61882753.22,4486279030.48,1448791240.0
2018-03-13,'300500,启迪设计,33.5,34.59,33.46,34.59,34.68,-1.18,-3.4025,7.2699,3152518,106722502.38,4498364188.0,1452694000.0
2018-03-12,'300500,启迪设计,34.68,34.68,33.41,33.85,35.01,-0.33,-0.9426,11.0022,4771000,162700519.0,4656814031.04,1503863520.0
2018-03-09,'300500,启迪设计,35.01,36.6,35.0,35.85,34.38,0.63,1.8325,21.4947,9320980,332866225.26,4701126275.28,1518173640.0
2018-03-08,'300500,启迪设计,34.38,34.38,30.84,31.15,31.25,3.13,10.016,12.9345,5608916,184595656.79,4616530172.64,1490854320.0
2018-03-07,'300500,启迪设计,31.25,31.68,30.75,30.75,31.1,0.15,0.4823,5.2281,2267114,70731757.14,4196235250.0,1355125000.0
2018-03-06,'300500,启迪设计,31.1,31.8,30.15,30.63,30.47,0.63,2.0676,7.2892,3160878,98253802.36,4176093320.8,1348620400.0
2018-03-05,'300500,启迪设计,30.47,30.75,30.09,30.31,30.63,-0.16,-0.5224,3.4492,1495700,45397514.0,4091497218.16,1321301080.0
2018-03-02,'300500,启迪设计,30.63,31.44,30.1,30.31,30.65,-0.02,-0.0653,6.1724,2676578,82426800.46,4112981942.64,1328239320.0
2018-03-01,'300500,启迪设计,30.65,30.76,29.5,29.77,30.01,0.64,2.1326,5.1544,2235150,67527110.0,4115667533.2,1329106600.0
2018-02-28,'300500,启迪设计,30.01,30.36,29.58,30.05,30.05,-0.04,-0.1331,4.327,1876364,56511084.52,4029728635.28,1301353640.0
2018-02-27,'300500,启迪设计,30.05,30.45,29.82,30.42,30.41,-0.36,-1.1838,4.2016,1822000,54719257.5,3694948000.0,1303088200.0
2018-02-26,'300500,启迪设计,30.41,30.55,28.99,29.48,29.74,0.67,2.2529,6.157,2669914,79625678.12,3739213600.0,1318699240.0
2018-02-23,'300500,启迪设计,29.74,30.98,29.57,30.89,29.25,0.49,1.6752,7.3786,3199650,97015905.0,3656830400.0,1289645360.0
2018-02-22,'300500,启迪设计,29.25,29.85,28.55,28.55,28.41,0.84,2.9567,4.4101,1912400,56015715.0,3596580000.0,1268397000.0
2018-02-14,'300500,启迪设计,28.41,28.7,28.0,28.21,29.16,-0.75,-2.572,3.6766,1594300,45139173.0,3493293600.0,1231971240.0
2018-02-13,'300500,启迪设计,29.16,30.36,27.55,27.6,27.6,1.56,5.6522,7.3522,3188200,94018962.0,3585513600.0,1264494240.0
