日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-04-13,'002843,泰嘉股份,17.81,18.14,17.77,17.98,18.04,-0.23,-1.2749,2.2207,1865363,33519794.42,2523587950.0,1496040000.0
2018-04-12,'002843,泰嘉股份,18.04,18.07,17.81,17.81,17.9,0.14,0.7821,2.1965,1845063,33146093.55,2556177800.0,1515360000.0
2018-04-11,'002843,泰嘉股份,17.9,18.16,17.71,17.71,17.77,0.13,0.7316,3.079,2586326,46469469.7,2536340500.0,1503600000.0
2018-04-10,'002843,泰嘉股份,17.77,18.2,17.36,18.1,18.3,-0.53,-2.8962,4.1199,3460700,61622604.0,2517920150.0,1492680000.0
2018-04-09,'002843,泰嘉股份,18.3,19.0,17.69,18.99,19.66,-1.36,-6.9176,7.12,5980799,109729837.34,2593018500.0,1537200000.0
2018-04-04,'002843,泰嘉股份,19.66,20.75,19.45,20.1,18.9,0.76,4.0212,16.5052,13864342,276165809.24,2785723700.0,1651440000.0
2018-04-03,'002843,泰嘉股份,18.9,18.9,18.42,18.7,18.79,0.11,0.5854,2.5735,2161700,40398041.0,2678035500.0,1587600000.0
2018-04-02,'002843,泰嘉股份,18.79,18.92,18.54,18.84,18.72,0.07,0.3739,2.6451,2221897,41649739.31,2662449050.0,1578360000.0
2018-03-30,'002843,泰嘉股份,18.72,18.91,18.38,18.71,18.66,0.06,0.3215,3.3355,2801800,52208156.0,2652530400.0,1572480000.0
2018-03-29,'002843,泰嘉股份,18.66,18.93,18.15,18.15,18.34,0.32,1.7448,4.3922,3689463,68651652.31,2644028700.0,1567440000.0
2018-03-28,'002843,泰嘉股份,18.34,18.58,17.63,17.71,18.16,0.18,0.9912,4.1862,3516400,63945152.0,2598686300.0,1540560000.0
2018-03-27,'002843,泰嘉股份,18.16,18.19,17.13,17.13,17.13,1.03,6.0128,3.7556,3154663,56367977.25,2573181200.0,1525440000.0
2018-03-26,'002843,泰嘉股份,17.13,17.15,15.95,16.17,16.7,0.43,2.5749,2.0078,1686563,28057626.78,2427235350.0,1438920000.0
2018-03-23,'002843,泰嘉股份,16.7,17.83,16.58,17.5,18.2,-1.5,-8.2418,4.4755,3759388,64891407.3,2366306500.0,1402800000.0
2018-03-22,'002843,泰嘉股份,18.2,18.33,17.53,17.64,17.6,0.6,3.4091,4.8093,4039850,72514349.26,2578849000.0,1528800000.0
2018-03-21,'002843,泰嘉股份,17.6,17.75,17.28,17.37,17.36,0.24,1.3825,2.8682,2409325,42300841.85,2493832000.0,1478400000.0
2018-03-20,'002843,泰嘉股份,17.36,17.45,17.08,17.4,17.43,-0.07,-0.4016,1.731,1454063,25074684.3,2459825200.0,1458240000.0
2018-03-19,'002843,泰嘉股份,17.43,17.55,17.06,17.06,17.14,0.29,1.6919,2.1282,1787700,31071583.0,2469743850.0,1464120000.0
2018-03-16,'002843,泰嘉股份,17.14,17.42,17.08,17.15,17.08,0.06,0.3513,1.8901,1587709,27398516.43,2428652300.0,1439760000.0
2018-03-15,'002843,泰嘉股份,17.08,17.85,16.78,17.83,17.96,-0.88,-4.8998,3.7576,3156409,54504785.65,2420150600.0,1434720000.0
2018-03-14,'002843,泰嘉股份,17.96,18.9,17.91,18.51,18.7,-0.74,-3.9572,5.3693,4510237,82101548.78,2544842200.0,1508640000.0
2018-03-13,'002843,泰嘉股份,18.7,19.17,18.43,18.63,18.8,-0.1,-0.5319,5.2404,4401940,82736663.83,2649696500.0,1570800000.0
2018-03-12,'002843,泰嘉股份,18.8,18.88,17.84,18.01,18.14,0.66,3.6384,6.8817,5780625,106513557.01,2663866000.0,1579200000.0
2018-03-09,'002843,泰嘉股份,18.14,18.33,17.18,17.18,18.19,-0.05,-0.2749,5.3644,4506107,80470392.06,2570347300.0,1523760000.0
2018-03-08,'002843,泰嘉股份,18.19,18.91,17.14,17.14,17.19,1.0,5.8173,7.8326,6579407,121429486.5,2577432050.0,1527960000.0
2018-03-07,'002843,泰嘉股份,17.19,17.27,16.88,17.21,17.47,-0.28,-1.6027,2.3196,1948500,33327372.0,2435737050.0,1443960000.0
2018-03-06,'002843,泰嘉股份,17.47,17.6,17.2,17.2,17.46,0.01,0.0573,2.0351,1709500,29868625.0,2475411650.0,1467480000.0
2018-03-05,'002843,泰嘉股份,17.46,17.86,17.03,17.03,16.74,0.72,4.3011,3.0284,2543876,44425826.96,2473994700.0,1466640000.0
2018-03-02,'002843,泰嘉股份,16.74,17.22,16.71,17.22,17.17,-0.43,-2.5044,1.4615,1227643,20851953.05,2371974300.0,1406160000.0
2018-03-01,'002843,泰嘉股份,17.17,17.39,16.8,16.85,17.1,0.07,0.4094,1.7447,1465526,25116475.9,2432903150.0,1442280000.0
2018-02-28,'002843,泰嘉股份,17.1,17.64,16.41,17.03,17.1,0.0,0.0,2.2205,1865233,31718308.4,2422984500.0,1436400000.0
2018-02-27,'002843,泰嘉股份,17.1,17.2,16.71,16.71,16.81,0.29,1.7252,2.2102,1856585,31585754.13,2422984500.0,1436400000.0
2018-02-26,'002843,泰嘉股份,16.81,16.87,16.41,16.49,16.31,0.5,3.0656,1.8261,1533963,25621944.03,2381892950.0,1412040000.0
2018-02-23,'002843,泰嘉股份,16.31,16.39,16.16,16.3,16.3,0.01,0.0613,1.1808,991900,16165130.0,2311045450.0,1370040000.0
