日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-04-13,'002735,王子新材,32.94,34.58,31.91,32.17,32.01,0.93,2.9053,1.0704,856337,28381029.94,2774335266.0,2635200000.0
2018-04-12,'002735,王子新材,32.01,32.53,32.01,32.44,32.53,-0.52,-1.5985,0.329,263200,8482264.0,2696007039.0,2560800000.0
2018-04-11,'002735,王子新材,32.53,32.89,32.34,32.35,32.34,0.19,0.5875,0.3161,252910,8240097.5,2739803467.0,2602400000.0
2018-04-10,'002735,王子新材,32.34,32.5,32.27,32.28,32.42,-0.08,-0.2468,0.1956,156500,5060316.0,2723800926.0,2587200000.0
2018-04-09,'002735,王子新材,32.42,32.65,32.05,32.65,32.8,-0.38,-1.1585,0.2533,202600,6555742.0,2730538838.0,2593600000.0
2018-04-04,'002735,王子新材,32.8,32.9,32.11,32.11,32.1,0.7,2.1807,0.4509,360700,11744308.57,2762543920.0,2624000000.0
2018-04-03,'002735,王子新材,32.1,32.45,31.77,32.45,32.75,-0.65,-1.9847,0.2849,227899,7327826.81,2703587190.0,2568000000.0
2018-04-02,'002735,王子新材,32.75,32.78,32.3,32.38,32.37,0.38,1.1739,0.5398,431800,14042205.9,2758332725.0,2620000000.0
2018-03-30,'002735,王子新材,32.37,32.59,32.02,32.02,32.02,0.35,1.0931,0.4384,350700,11345017.0,2726327643.0,2589600000.0
2018-03-29,'002735,王子新材,32.02,32.23,31.65,31.88,31.88,0.14,0.4391,0.3233,258600,8274632.0,2696849278.0,2561600000.0
2018-03-28,'002735,王子新材,31.88,32.3,31.88,32.01,32.43,-0.55,-1.696,0.376,300800,9659228.0,2685057932.0,2550400000.0
2018-03-27,'002735,王子新材,32.43,32.65,31.61,31.88,31.88,0.55,1.7252,0.4248,339800,10970246.0,2731381077.0,2594400000.0
2018-03-26,'002735,王子新材,31.88,31.99,31.02,31.9,31.9,-0.02,-0.0627,0.5078,406223,12805479.54,2685057932.0,2550400000.0
2018-03-23,'002735,王子新材,31.9,33.2,31.01,32.66,33.24,-1.34,-4.0313,0.8607,688542,21974505.42,2686742410.0,2552000000.0
2018-03-22,'002735,王子新材,33.24,33.62,33.1,33.22,33.3,-0.06,-0.1802,0.3106,248442,8265362.66,2799602436.0,2659200000.0
2018-03-21,'002735,王子新材,33.3,34.19,33.21,33.69,33.87,-0.57,-1.6829,0.4473,357842,12059067.6,2804655870.0,2664000000.0
2018-03-20,'002735,王子新材,33.87,33.95,33.01,33.71,33.73,0.14,0.4151,0.5743,459400,15331526.0,2852663493.0,2709600000.0
2018-03-19,'002735,王子新材,33.73,34.56,33.68,33.93,33.93,-0.2,-0.5894,0.5561,444900,15128249.0,2840872147.0,2698400000.0
2018-03-16,'002735,王子新材,33.93,34.1,33.6,33.8,33.79,0.14,0.4143,0.4073,325874,11035571.06,2857716927.0,2714400000.0
2018-03-15,'002735,王子新材,33.79,34.15,33.5,33.61,33.92,-0.13,-0.3833,0.6742,539374,18205096.34,2845925581.0,2703200000.0
2018-03-14,'002735,王子新材,33.92,35.13,33.88,35.13,35.26,-1.34,-3.8003,1.1529,922300,31754653.0,2856874688.0,2713600000.0
2018-03-13,'002735,王子新材,35.26,35.58,35.06,35.58,35.49,-0.23,-0.6481,0.8792,703322,24758273.98,2969734714.0,2820800000.0
2018-03-12,'002735,王子新材,35.49,35.6,34.8,35.6,35.74,-0.25,-0.6995,1.9673,1573846,55255285.25,2989106211.0,2839200000.0
2018-03-09,'002735,王子新材,35.74,36.77,35.5,35.5,34.83,0.91,2.6127,2.9968,2397475,86470382.64,3010162186.0,2859200000.0
2018-03-08,'002735,王子新材,34.83,35.86,34.17,34.17,33.6,1.23,3.6607,2.0699,1655952,57905231.96,2933518437.0,2786400000.0
2018-03-07,'002735,王子新材,33.6,34.02,33.4,34.02,34.03,-0.43,-1.2636,0.6575,525978,17678143.14,2829923040.0,2688000000.0
2018-03-06,'002735,王子新材,34.03,35.0,33.55,35.0,34.46,-0.43,-1.2478,1.6625,1330028,45272944.08,2866139317.0,2722400000.0
2018-03-05,'002735,王子新材,34.46,35.4,32.03,32.2,32.26,2.2,6.8196,2.7342,2187333,73282237.1,2902355594.0,2756800000.0
2018-03-02,'002735,王子新材,32.26,32.38,32.1,32.28,32.48,-0.22,-0.6773,0.5249,419921,13529238.78,2717063014.0,2580800000.0
2018-03-01,'002735,王子新材,32.48,32.5,32.11,32.11,32.52,-0.04,-0.123,0.227,181600,5878451.0,2735592272.0,2598400000.0
2018-02-28,'002735,王子新材,32.52,32.88,32.2,32.88,32.88,-0.36,-1.0949,0.3085,246800,8005583.0,2738961228.0,2601600000.0
2018-02-27,'002735,王子新材,32.88,33.33,32.8,33.09,33.05,-0.17,-0.5144,0.3279,262300,8652278.0,2769281832.0,2630400000.0
2018-02-26,'002735,王子新材,33.05,33.06,32.36,32.54,32.5,0.55,1.6923,0.7391,591300,19438999.0,2783599895.0,2644000000.0
2018-02-23,'002735,王子新材,32.5,32.95,32.38,32.75,32.86,-0.36,-1.0956,0.2164,173100,5637913.0,2737276750.0,2600000000.0
2018-02-22,'002735,王子新材,32.86,32.98,32.0,32.5,32.37,0.49,1.5137,0.2406,192500,6291362.0,2767597354.0,2628800000.0
2018-02-14,'002735,王子新材,32.37,32.49,32.1,32.23,32.36,0.01,0.0309,0.15,120012,3875766.64,2726327643.0,2589600000.0
2018-02-13,'002735,王子新材,32.36,33.0,32.33,32.5,32.6,-0.24,-0.7362,0.2228,178200,5824361.0,2725485404.0,2588800000.0
2018-02-12,'002735,王子新材,32.6,32.8,31.28,31.96,32.09,0.51,1.5893,0.2676,214044,6922197.9,2745699140.0,2608000000.0
2018-02-09,'002735,王子新材,32.09,32.39,30.67,31.69,31.88,0.21,0.6587,0.4661,372910,11863110.22,2702744951.0,2567200000.0
2018-02-08,'002735,王子新材,31.88,32.0,31.64,31.64,32.0,-0.12,-0.375,0.1644,131500,4186168.0,2685057932.0,2550400000.0
2018-02-07,'002735,王子新材,32.0,32.05,31.41,31.87,31.92,0.08,0.2506,0.3769,301555,9598859.8,2695164800.0,2560000000.0
2018-02-06,'002735,王子新材,31.92,32.19,31.0,31.55,31.73,0.19,0.5988,0.4732,378550,11959550.0,2688426888.0,2553600000.0
2018-02-05,'002735,王子新材,31.73,31.9,30.6,30.6,31.99,-0.26,-0.8128,0.2275,182000,5726045.0,2672424347.0,2538400000.0
2018-02-02,'002735,王子新材,31.99,32.0,31.1,31.1,32.0,-0.01,-0.0313,0.2404,192300,6073352.0,2694322561.0,2559200000.0
2018-02-01,'002735,王子新材,32.0,32.35,30.54,32.35,32.01,-0.01,-0.0312,0.4275,341974,10776047.62,2695164800.0,2560000000.0
2018-01-31,'002735,王子新材,32.01,32.88,31.96,32.88,32.88,-0.87,-2.646,0.3036,242900,7820189.0,2696007039.0,2560800000.0
2018-01-30,'002735,王子新材,32.88,33.44,32.65,33.03,33.03,-0.15,-0.4541,0.3025,242032,7956216.0,2769281832.0,2630400000.0
2018-01-29,'002735,王子新材,33.03,33.12,32.36,32.5,32.5,0.53,1.6308,0.4354,348310,11442343.6,2781915417.0,2642400000.0
2018-01-26,'002735,王子新材,32.5,32.89,32.4,32.4,32.4,0.1,0.3086,0.2816,225300,7360733.0,2737276750.0,2600000000.0
2018-01-25,'002735,王子新材,32.4,32.62,32.1,32.19,32.35,0.05,0.1546,0.3046,243700,7906242.0,2728854360.0,2592000000.0
2018-01-24,'002735,王子新材,32.35,32.79,32.2,32.4,32.63,-0.28,-0.8581,0.3394,271498,8777598.7,2724643165.0,2588000000.0
2018-01-23,'002735,王子新材,32.63,32.89,32.2,32.7,33.36,-0.73,-2.1882,0.466,372800,12145532.0,2748225857.0,2610400000.0
2018-01-22,'002735,王子新材,33.36,34.1,32.01,32.05,32.2,1.16,3.6025,1.3204,1056340,35256246.04,2809709304.0,2668800000.0
2018-01-19,'002735,王子新材,32.2,32.2,31.64,31.7,32.0,0.2,0.625,0.2161,172909,5548596.99,2712009580.0,2576000000.0
2018-01-18,'002735,王子新材,32.0,32.26,31.71,31.93,32.12,-0.12,-0.3736,0.1596,127700,4087498.0,2695164800.0,2560000000.0
