日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-04-13,'002026,山东威达,7.06,7.17,7.05,7.15,7.11,-0.05,-0.7032,0.7137,2616500,18576000.0,2965894838.14,2588437783.82
2018-04-12,'002026,山东威达,7.11,7.19,7.1,7.15,7.16,-0.05,-0.6983,0.7083,2596813,18566140.33,2986899759.09,2606769496.17
2018-04-11,'002026,山东威达,7.16,7.2,7.13,7.14,7.15,0.01,0.1399,0.7425,2722300,19506971.0,3007904680.04,2625101208.52
2018-04-10,'002026,山东威达,7.15,7.16,7.0,7.15,7.12,0.03,0.4213,0.9297,3408685,24216134.08,3003703695.85,2621434866.05
2018-04-09,'002026,山东威达,7.12,7.25,7.07,7.25,7.11,0.01,0.1406,0.7417,2719290,19426829.8,2991100743.28,2610435838.64
2018-04-04,'002026,山东威达,7.11,7.21,7.08,7.16,7.17,-0.06,-0.8368,1.0336,3789658,27102190.8,2986899759.09,2606769496.17
2018-04-03,'002026,山东威达,7.17,7.2,6.96,7.02,7.16,0.01,0.1397,1.3017,4772302,33824444.3,3012105664.23,2628767550.99
2018-04-02,'002026,山东威达,7.16,7.26,7.14,7.17,7.26,-0.1,-1.3774,1.8398,6745186,48493157.61,3007904680.04,2625101208.52
2018-03-30,'002026,山东威达,7.26,7.28,7.19,7.19,7.19,0.07,0.9736,2.0089,7365303,53275142.44,3049914521.94,2661764633.22
2018-03-29,'002026,山东威达,7.19,7.25,7.09,7.12,7.09,0.1,1.4104,1.1563,4239390,30420608.5,3020507632.61,2636100235.93
2018-03-28,'002026,山东威达,7.09,7.17,7.06,7.08,7.17,-0.08,-1.1158,1.3495,4947888,35136448.94,2978497790.71,2599436811.23
2018-03-27,'002026,山东威达,7.17,7.22,7.08,7.11,7.02,0.15,2.1368,1.5495,5681103,40698949.55,3012105664.23,2628767550.99
2018-03-26,'002026,山东威达,7.02,7.05,6.76,6.8,6.91,0.11,1.5919,1.5242,5588253,38592726.0,2949090901.38,2573772413.94
2018-03-23,'002026,山东威达,6.91,7.29,6.88,7.28,7.54,-0.63,-8.3554,3.621,13275993,94378888.51,2902880075.29,2533442646.77
2018-03-22,'002026,山东威达,7.54,7.63,7.44,7.56,7.54,0.0,0.0,2.4768,9080924,68329745.56,3167542079.26,2764422222.38
2018-03-21,'002026,山东威达,7.54,7.88,7.52,7.66,7.67,-0.13,-1.6949,4.2866,15715986,120975735.64,3167542079.26,2764422222.38
2018-03-20,'002026,山东威达,7.67,7.75,7.54,7.68,8.04,-0.37,-4.602,6.1405,22513294,172171394.01,3222154873.73,2812084674.49
2018-03-19,'002026,山东威达,8.04,8.43,8.01,8.22,8.06,-0.02,-0.2481,11.1599,40915958,333642627.22,3377591288.76,2947739345.88
2018-03-16,'002026,山东威达,8.06,8.06,8.06,8.06,7.33,0.73,9.9591,6.7083,24594981,198235546.86,3385993257.14,2955072030.82
2018-03-15,'002026,山东威达,7.33,7.43,7.26,7.38,7.4,-0.07,-0.9459,1.2602,4620458,33808975.42,3079321411.27,2687429030.51
2018-03-14,'002026,山东威达,7.4,7.55,7.37,7.53,7.55,-0.15,-1.9868,1.3963,5119133,38152147.8,3108728300.6,2713093427.8
2018-03-13,'002026,山东威达,7.55,7.62,7.51,7.57,7.6,-0.05,-0.6579,1.2953,4749165,35863224.8,3171743063.45,2768088564.85
2018-03-12,'002026,山东威达,7.6,7.62,7.5,7.5,7.49,0.11,1.4686,1.6122,5910860,44616901.87,3192747984.4,2786420277.2
2018-03-09,'002026,山东威达,7.49,7.49,7.31,7.34,7.33,0.16,2.1828,1.3569,4974836,36857742.02,3146537158.31,2746090510.03
2018-03-08,'002026,山东威达,7.33,7.34,7.22,7.24,7.26,0.07,0.9642,0.8752,3208702,23354308.32,3079321411.27,2687429030.51
2018-03-07,'002026,山东威达,7.26,7.45,7.24,7.44,7.45,-0.19,-2.5503,1.0584,3880426,28413959.46,3049914521.94,2661764633.22
2018-03-06,'002026,山东威达,7.45,7.47,7.36,7.47,7.43,0.02,0.2692,0.9555,3503321,25955789.61,3129733221.55,2731425140.15
2018-03-05,'002026,山东威达,7.43,7.49,7.31,7.31,7.36,0.07,0.9511,0.8202,3007150,22310925.88,3121331253.17,2724092455.21
2018-03-02,'002026,山东威达,7.36,7.55,7.3,7.3,7.36,0.0,0.0,1.6946,6212949,46276541.7,3091924363.84,2698428057.92
2018-03-01,'002026,山东威达,7.36,7.37,7.15,7.17,7.21,0.15,2.0804,1.1317,4149114,30180103.97,3091924363.84,2698428057.92
2018-02-28,'002026,山东威达,7.21,7.25,7.09,7.16,7.15,0.06,0.8392,0.753,2760801,19794529.22,3028909600.99,2643432920.87
2018-02-27,'002026,山东威达,7.15,7.2,7.12,7.18,7.21,-0.06,-0.8322,0.6739,2470820,17684640.8,3003703695.85,2621434866.05
2018-02-26,'002026,山东威达,7.21,7.21,7.0,7.08,7.07,0.14,1.9802,1.2104,4437712,31420192.0,3028909600.99,2643432920.87
2018-02-23,'002026,山东威达,7.07,7.08,7.02,7.06,7.06,0.01,0.1416,0.4502,1650601,11646802.05,2970095822.33,2592104126.29
2018-02-22,'002026,山东威达,7.06,7.07,7.0,7.05,6.98,0.08,1.1461,0.3643,1335490,9394795.8,2965894838.14,2588437783.82
2018-02-14,'002026,山东威达,6.98,7.0,6.9,6.94,6.98,0.0,0.0,0.2873,1053390,7323189.6,2932286964.62,2559107044.06
2018-02-13,'002026,山东威达,6.98,7.07,6.93,6.93,6.94,0.04,0.5764,0.613,2247647,15754199.83,2932286964.62,2559107044.06
2018-02-12,'002026,山东威达,6.94,6.97,6.82,6.83,6.82,0.12,1.7595,0.4419,1620180,11203478.2,2915483027.86,2544441674.18
2018-02-09,'002026,山东威达,6.82,6.99,6.75,6.91,7.06,-0.24,-3.3994,0.7221,2647557,18183710.45,2865071217.58,2500445564.54
2018-02-08,'002026,山东威达,7.06,7.07,6.93,6.93,6.98,0.08,1.1461,0.4879,1788677,12586030.94,2965894838.14,2588437783.82
2018-02-07,'002026,山东威达,6.98,7.08,6.85,7.07,6.94,0.04,0.5764,0.5335,1955902,13657645.24,2932286964.62,2559107044.06
2018-02-06,'002026,山东威达,6.94,7.24,6.92,6.98,7.27,-0.33,-4.5392,1.2741,4671163,32815022.95,2915483027.86,2544441674.18
2018-02-05,'002026,山东威达,7.27,7.34,7.12,7.19,7.27,0.0,0.0,0.5239,1920732,13964981.98,3054115506.13,2665430975.69
2018-02-02,'002026,山东威达,7.27,7.36,7.21,7.3,7.33,-0.06,-0.8186,0.7236,2652986,19317827.68,3054115506.13,2665430975.69
2018-02-01,'002026,山东威达,7.33,7.66,7.32,7.62,7.61,-0.28,-3.6794,1.1376,4170940,31140150.12,3079321411.27,2687429030.51
2018-01-31,'002026,山东威达,7.61,7.78,7.61,7.76,7.78,-0.17,-2.1851,1.042,3820173,29285187.53,3196948968.59,2790086619.67
2018-01-30,'002026,山东威达,7.78,7.8,7.71,7.77,7.77,0.01,0.1287,0.6833,2505329,19420404.06,3268365699.82,2852414441.66
2018-01-29,'002026,山东威达,7.77,7.88,7.7,7.83,7.85,-0.08,-1.0191,0.9503,3484028,27107422.84,3264164715.63,2848748099.19
2018-01-26,'002026,山东威达,7.85,7.9,7.82,7.85,7.86,-0.01,-0.1272,0.6115,2241917,17597708.46,3297772589.15,2878078838.95
2018-01-25,'002026,山东威达,7.86,7.94,7.82,7.82,7.85,0.01,0.1274,0.8954,3282802,25925785.76,3301973573.34,2881745181.42
