日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-04-13,'300569,天能重工,24.16,25.26,23.72,25.06,25.02,-0.86,-3.4373,2.2446,2256084,55011225.82,3624289920.0,2428369920.0
2018-04-12,'300569,天能重工,25.02,25.18,24.4,25.07,25.06,-0.04,-0.1596,1.5829,1591025,39445069.95,3753300240.0,2514810240.0
2018-04-11,'300569,天能重工,25.06,25.47,24.35,24.89,24.74,0.32,1.2935,2.4261,2438543,60962592.17,3759300720.0,2518830720.0
2018-04-10,'300569,天能重工,24.74,24.79,23.51,23.8,23.73,1.01,4.2562,1.8807,1890373,45774718.17,3711296880.0,2486666880.0
2018-04-09,'300569,天能重工,23.73,24.16,23.36,24.16,24.3,-0.57,-2.3457,1.717,1725812,40974347.73,3559784760.0,2385149760.0
2018-04-04,'300569,天能重工,24.3,24.79,24.17,24.17,24.27,0.03,0.1236,1.8316,1840977,44918270.31,3645291600.0,2442441600.0
2018-04-03,'300569,天能重工,24.27,24.27,23.5,23.62,24.08,0.19,0.789,1.451,1458445,34821786.52,3640791240.0,2439426240.0
2018-04-02,'300569,天能重工,24.08,24.56,23.77,23.77,24.12,-0.04,-0.1658,2.1809,2192023,52910719.06,3612288960.0,2420328960.0
2018-03-30,'300569,天能重工,24.12,24.9,23.93,24.07,24.1,0.02,0.083,2.2376,2249053,54949910.41,3618289440.0,2424349440.0
2018-03-29,'300569,天能重工,24.1,24.39,23.53,24.13,24.21,-0.11,-0.4544,2.0869,2097600,50348791.87,3615289200.0,2422339200.0
2018-03-28,'300569,天能重工,24.21,25.0,23.48,23.65,24.11,0.1,0.4148,3.7168,3735868,91174018.2,3631790520.0,2433395520.0
2018-03-27,'300569,天能重工,24.11,24.68,23.3,23.3,23.34,0.77,3.2991,5.6001,5628795,136646095.3,3616789320.0,2423344320.0
2018-03-26,'300569,天能重工,23.34,23.5,21.15,21.31,21.7,1.64,7.5576,3.5641,3582307,81424646.52,3501280080.0,2345950080.0
2018-03-23,'300569,天能重工,21.7,22.81,21.1,21.2,22.5,-0.8,-3.5556,2.4125,2424860,53415871.4,3255260400.0,2181110400.0
2018-03-22,'300569,天能重工,22.5,23.14,22.33,23.14,22.76,-0.26,-1.1424,1.6259,1634186,37000690.8,3375270000.0,2261520000.0
2018-03-21,'300569,天能重工,22.76,23.69,21.81,21.81,21.75,1.01,4.6437,4.6613,4685169,107769929.11,3414273120.0,2287653120.0
2018-03-20,'300569,天能重工,21.75,21.86,21.5,21.72,21.91,-0.16,-0.7303,0.8831,887640,19239437.0,3262761000.0,2186136000.0
2018-03-19,'300569,天能重工,21.91,22.02,21.43,21.54,21.54,0.37,1.7177,1.3525,1359420,29721112.36,3286762920.0,2202217920.0
2018-03-16,'300569,天能重工,21.54,22.01,21.5,21.86,21.86,-0.32,-1.4639,0.7933,797345,17333090.9,3231258480.0,2165028480.0
2018-03-15,'300569,天能重工,21.86,22.28,21.61,22.28,22.57,-0.71,-3.1458,1.1276,1133360,24839325.0,3279262320.0,2197192320.0
2018-03-14,'300569,天能重工,22.57,22.96,22.41,22.48,22.62,-0.05,-0.221,1.0343,1039580,23608143.75,3385770840.0,2268555840.0
2018-03-13,'300569,天能重工,22.62,23.13,22.6,22.99,22.99,-0.37,-1.6094,1.2041,1210247,27677636.38,3393271440.0,2273581440.0
2018-03-12,'300569,天能重工,22.99,23.28,22.54,22.56,22.57,0.42,1.8609,2.3635,2375583,54326159.27,3448775880.0,2310770880.0
2018-03-09,'300569,天能重工,22.57,22.72,21.86,22.34,22.47,0.1,0.445,2.2331,2244492,50057293.23,3385770840.0,2268555840.0
2018-03-08,'300569,天能重工,22.47,22.85,22.19,22.32,22.2,0.27,1.2162,1.1949,1201051,26981578.12,3370769640.0,2258504640.0
2018-03-07,'300569,天能重工,22.2,22.55,22.11,22.55,22.55,-0.35,-1.5521,0.5964,599484,13333814.16,3330266400.0,2231366400.0
2018-03-06,'300569,天能重工,22.55,22.79,22.02,22.44,22.5,0.05,0.2222,1.0818,1087320,24346707.4,3382770600.0,2266545600.0
2018-03-05,'300569,天能重工,22.5,22.88,21.78,21.9,21.9,0.6,2.7397,1.7814,1790474,40182345.48,3375270000.0,2261520000.0
2018-03-02,'300569,天能重工,21.9,22.68,21.3,21.36,21.4,0.5,2.3364,2.3164,2328239,51395484.0,3285262800.0,2201212800.0
2018-03-01,'300569,天能重工,21.4,21.47,20.6,20.91,20.98,0.42,2.0019,1.8677,1877249,39750710.42,3210256800.0,2150956800.0
2018-02-28,'300569,天能重工,20.98,21.24,20.65,21.24,21.18,-0.2,-0.9443,0.5966,599696,12535650.8,3147251760.0,2108741760.0
2018-02-27,'300569,天能重工,21.18,21.51,21.06,21.26,21.32,-0.14,-0.6567,0.9009,905516,19246227.86,3177254160.0,2128844160.0
2018-02-26,'300569,天能重工,21.32,21.39,20.55,20.87,20.65,0.67,3.2446,0.8638,868176,18234113.64,3198255840.0,2142915840.0
2018-02-23,'300569,天能重工,20.65,20.8,20.33,20.73,20.53,0.12,0.5845,0.4761,478520,9855290.13,3097747800.0,2075572800.0
2018-02-22,'300569,天能重工,20.53,20.65,20.4,20.4,20.25,0.28,1.3827,0.5438,546556,11222724.68,3079746360.0,2063511360.0
2018-02-14,'300569,天能重工,20.25,20.4,19.83,19.92,19.97,0.28,1.4021,0.3528,354633,7151322.81,3037743000.0,2035368000.0
2018-02-13,'300569,天能重工,19.97,20.37,19.9,20.03,20.04,-0.07,-0.3493,0.5912,594186,11976194.79,2995739640.0,2007224640.0
2018-02-12,'300569,天能重工,20.04,20.26,19.6,20.26,19.52,0.52,2.6639,0.6298,633046,12638433.48,3006240480.0,2014260480.0
2018-02-09,'300569,天能重工,19.52,20.4,19.52,20.38,20.6,-1.08,-5.2427,1.4165,1423762,28310816.04,2928234240.0,1961994240.0
2018-02-08,'300569,天能重工,20.6,20.85,19.93,19.93,20.0,0.6,3.0,0.978,983042,20195866.18,3090247200.0,2070547200.0
2018-02-07,'300569,天能重工,20.0,20.47,19.51,20.45,19.92,0.08,0.4016,1.0579,1063294,21448835.6,3000240000.0,2010240000.0
2018-02-06,'300569,天能重工,19.92,20.92,19.89,20.6,21.01,-1.09,-5.188,1.607,1615268,32952262.08,2988239040.0,2002199040.0
2018-02-05,'300569,天能重工,21.01,22.22,20.78,22.15,22.45,-1.44,-6.4143,1.9828,1992928,42606241.56,3151752120.0,2111757120.0
2018-02-02,'300569,天能重工,22.45,23.47,22.09,22.2,24.2,-1.75,-7.2314,1.652,1660494,37696643.8,3367769400.0,2256494400.0
2018-02-01,'300569,天能重工,24.2,24.86,22.67,24.35,24.5,-0.3,-1.2245,2.5123,2525119,59667851.4,3630290400.0,2432390400.0
2018-01-31,'300569,天能重工,24.5,25.5,24.47,25.46,26.0,-1.5,-5.7692,3.1395,3155564,78407934.3,3675294000.0,2462544000.0
2018-01-30,'300569,天能重工,26.0,26.18,23.88,23.98,23.94,2.06,8.6048,4.9776,5003064,124824531.85,3900312000.0,2613312000.0
2018-01-29,'300569,天能重工,23.94,23.95,23.05,23.25,23.4,0.54,2.3077,2.0664,2077024,49041720.19,3591287280.0,2406257280.0
2018-01-26,'300569,天能重工,23.4,23.79,22.81,22.92,23.16,0.24,1.0363,1.5584,1566348,36769774.54,3510280800.0,2351980800.0
2018-01-25,'300569,天能重工,23.16,23.97,22.8,22.85,22.88,0.28,1.2238,2.2586,2270146,53289818.18,3474277920.0,2327857920.0
2018-01-24,'300569,天能重工,22.88,22.97,22.32,22.67,22.67,0.21,0.9263,1.3068,1313518,29906031.32,3432274560.0,2299714560.0
2018-01-23,'300569,天能重工,22.67,22.88,22.42,22.42,22.64,0.03,0.1325,0.944,948802,21531554.2,3400772040.0,2278607040.0
2018-01-22,'300569,天能重工,22.64,22.78,21.87,22.29,22.27,0.37,1.6614,1.0568,1062250,23673280.0,3396271680.0,2275591680.0
2018-01-19,'300569,天能重工,22.27,23.2,22.2,23.06,23.0,-0.73,-3.1739,1.2608,1267280,28821061.28,3340767240.0,2238402240.0
2018-01-18,'300569,天能重工,23.0,23.1,22.71,22.85,22.87,0.13,0.5684,1.1275,1133292,25967604.5,3450276000.0,2311776000.0
2018-01-17,'300569,天能重工,22.87,23.0,22.23,22.52,22.66,0.21,0.9267,1.4735,1481057,33574366.99,3430774440.0,2298709440.0
2018-01-16,'300569,天能重工,22.66,22.75,21.91,22.1,22.2,0.46,2.0721,1.1703,1176323,26406345.56,3399271920.0,2277601920.0
2018-01-15,'300569,天能重工,22.2,22.63,21.8,22.63,22.65,-0.45,-1.9868,0.9521,956958,21213908.72,3330266400.0,2231366400.0
2018-01-12,'300569,天能重工,22.65,22.69,22.25,22.53,22.55,0.1,0.4435,1.1383,1144167,25704022.22,3397771800.0,2276596800.0
2018-01-11,'300569,天能重工,22.55,22.67,22.06,22.3,22.3,0.25,1.1211,0.9913,996333,22308555.24,3382770600.0,2266545600.0
2018-01-10,'300569,天能重工,22.3,22.89,22.04,22.89,22.72,-0.42,-1.8486,1.2406,1246958,27885776.22,3345267600.0,2241417600.0
2018-01-09,'300569,天能重工,22.72,23.15,22.7,23.09,23.09,-0.37,-1.6024,1.1493,1155162,26359488.56,3408272640.0,2283632640.0
2018-01-08,'300569,天能重工,23.09,23.26,22.9,23.06,23.25,-0.16,-0.6882,1.248,1254374,28859543.33,3463777080.0,2320822080.0
2018-01-05,'300569,天能重工,23.25,23.55,22.89,22.89,22.89,0.36,1.5727,2.9072,2922061,68130569.63,3487779000.0,2336904000.0
2018-01-04,'300569,天能重工,22.89,23.04,22.57,22.76,22.76,0.13,0.5712,1.9222,1932049,44026553.18,3433774680.0,2300719680.0
2018-01-03,'300569,天能重工,22.76,23.36,22.72,23.1,23.11,-0.35,-1.5145,2.6148,2628193,60232869.18,3414273120.0,2287653120.0
2018-01-02,'300569,天能重工,23.11,23.46,22.22,22.62,22.66,0.45,1.9859,2.8201,2834553,64909868.94,3466777320.0,2322832320.0
2017-12-29,'300569,天能重工,22.66,23.11,21.78,21.83,21.8,0.86,3.945,3.4129,3430333,77882021.02,3399271920.0,2277601920.0
2017-12-28,'300569,天能重工,21.8,22.31,21.51,21.51,21.6,0.2,0.9259,2.7567,2770849,60856679.97,3270261600.0,2191161600.0
2017-12-27,'300569,天能重工,21.6,22.75,21.6,22.18,21.72,-0.12,-0.5525,4.1486,4169885,92598293.39,3240259200.0,2171059200.0
2017-12-26,'300569,天能重工,21.72,21.92,20.65,20.97,20.85,0.87,4.1727,3.3633,3380520,72719899.83,3258260640.0,2183120640.0
2017-12-25,'300569,天能重工,20.85,21.5,20.56,21.28,21.28,-0.43,-2.0207,2.4158,2428149,51011922.75,3127750200.0,2095675200.0
2017-12-22,'300569,天能重工,21.28,21.73,20.26,20.27,20.31,0.97,4.776,4.707,4731122,99973289.11,3192255360.0,2138895360.0
2017-12-21,'300569,天能重工,20.31,20.56,19.94,20.56,20.43,-0.12,-0.5874,1.9945,2004733,40618967.4,3046743720.0,2041398720.0
2017-12-20,'300569,天能重工,20.43,21.3,20.36,21.17,21.28,-0.85,-3.9944,2.4945,2507230,51899113.1,3064745160.0,2053460160.0
2017-12-19,'300569,天能重工,21.28,21.33,21.06,21.13,21.08,0.2,0.9488,1.1371,1142880,24281020.22,3192255360.0,2138895360.0
