日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-04-13,'300547,川环科技,57.9,58.49,57.01,57.01,57.76,0.14,0.2424,2.6625,833128,48146630.58,3574990048.5,1811753995.2
2018-04-12,'300547,川环科技,57.76,61.99,57.7,59.99,59.51,-1.75,-2.9407,5.9199,1852400,109846169.9,3566345858.4,1807373242.88
2018-04-11,'300547,川环科技,59.51,60.5,57.33,57.99,57.47,2.04,3.5497,6.4863,2029628,119180008.84,3674398234.65,1862132646.88
2018-04-10,'300547,川环科技,57.47,57.86,56.68,57.05,57.08,0.39,0.6833,3.4942,1093369,62642964.77,3548440036.05,1798298827.36
2018-04-09,'300547,川环科技,57.08,58.2,56.4,57.2,57.26,-0.18,-0.3144,2.9497,923000,53050439.0,3524359792.2,1786095303.04
2018-04-04,'300547,川环科技,57.26,58.45,56.1,56.66,56.2,1.06,1.8861,4.6342,1450090,83712205.68,3535473750.9,1791727698.88
2018-04-03,'300547,川环科技,56.2,56.64,55.18,56.0,56.79,-0.59,-1.0389,2.9241,914991,51106401.68,3470024883.0,1758559145.6
2018-04-02,'300547,川环科技,56.79,58.99,56.78,58.95,56.55,0.24,0.4244,6.7294,2105706,121337454.36,3506453969.85,1777020887.52
2018-03-30,'300547,川环科技,56.55,56.73,55.42,55.65,55.1,1.45,2.6316,3.6375,1138200,63996402.08,3491635358.25,1769511026.4
2018-03-29,'300547,川环科技,55.1,55.53,54.0,54.01,54.03,1.07,1.9804,2.0175,631300,34745795.0,3402106246.5,1724138948.8
2018-03-28,'300547,川环科技,54.03,54.55,53.5,53.5,54.08,-0.05,-0.0925,1.6503,516400,27935347.12,3336039936.45,1690657484.64
2018-03-27,'300547,川环科技,54.08,54.62,52.76,52.76,52.46,1.62,3.0881,2.6883,841200,45284349.0,3339127147.2,1692222039.04
2018-03-26,'300547,川环科技,52.46,52.6,48.6,48.6,49.02,3.44,7.0175,2.8746,899500,46019735.0,3239101518.9,1641530476.48
2018-03-23,'300547,川环科技,49.02,52.15,48.83,51.0,53.62,-4.6,-8.5789,2.7187,850700,42945571.8,3026701419.3,1533889133.76
2018-03-22,'300547,川环科技,53.62,54.55,52.8,52.9,52.7,0.92,1.7457,2.1606,676080,36318276.8,3310724808.3,1677828138.56
2018-03-21,'300547,川环科技,52.7,53.8,52.64,52.64,52.95,-0.25,-0.4721,2.6369,825100,44014043.0,3253920130.5,1649040337.6
2018-03-20,'300547,川环科技,52.95,53.58,52.05,53.58,53.74,-0.79,-1.47,2.1843,683500,35996444.0,3269356184.25,1656863109.6
2018-03-19,'300547,川环科技,53.74,54.23,53.26,53.8,53.4,0.34,0.6367,1.5006,469568,25283837.04,3318134114.1,1681583069.12
2018-03-16,'300547,川环科技,53.4,54.17,53.36,53.37,53.7,-0.3,-0.5587,1.441,450900,24224713.0,3297141081.0,1670944099.2
2018-03-15,'300547,川环科技,53.7,56.2,52.68,56.2,56.5,-2.8,-4.9558,3.9129,1224400,66308796.32,3315664345.5,1680331425.6
2018-03-14,'300547,川环科技,56.5,56.69,55.82,56.02,56.69,-0.19,-0.3352,2.9836,933600,52452890.0,3488548147.5,1767946472.0
2018-03-13,'300547,川环科技,56.69,58.55,56.65,58.12,58.43,-1.74,-2.9779,4.042,1264800,72626912.0,3500279548.35,1773891778.72
2018-03-12,'300547,川环科技,58.43,59.88,58.12,58.5,57.92,0.51,0.8805,6.8575,2145800,126154748.68,3607714482.45,1828338271.84
2018-03-09,'300547,川环科技,57.92,58.37,57.0,57.02,56.99,0.93,1.6319,8.0229,2510445,144798364.0,3576224932.8,1812379816.96
2018-03-08,'300547,川环科技,56.99,57.65,56.26,57.5,57.5,-0.51,-0.887,3.9503,1236100,70152559.0,3518802812.85,1783279105.12
2018-03-07,'300547,川环科技,57.5,58.78,55.37,55.38,55.7,1.8,3.2316,6.8338,2138380,122820128.0,3550292362.5,1799237560.0
2018-03-06,'300547,川环科技,55.7,55.86,54.95,55.55,55.52,0.18,0.3242,2.0347,636680,35314080.8,3439152775.5,1742913601.6
2018-03-05,'300547,川环科技,55.52,55.84,54.01,55.2,55.84,-0.32,-0.5731,3.4051,1065490,58594411.7,3428038816.8,1737281205.76
2018-03-02,'300547,川环科技,55.84,57.48,55.78,57.48,57.32,-1.48,-2.582,2.6976,844100,47587938.0,3447796965.6,1747294353.92
2018-03-01,'300547,川环科技,57.32,57.77,56.73,57.0,57.5,-0.18,-0.313,2.8286,885092,50640326.44,3539178403.8,1793605164.16
2018-02-28,'300547,川环科技,57.5,57.5,56.34,57.32,58.0,-0.5,-0.8621,3.1661,990700,56322878.0,3550292362.5,1799237560.0
2018-02-27,'300547,川环科技,58.0,58.36,56.53,57.9,57.75,0.25,0.4329,4.6706,1461470,84013318.94,3581164470.0,1814883104.0
2018-02-26,'300547,川环科技,57.75,57.98,55.91,56.67,56.0,1.75,3.125,5.7138,1787900,101706495.0,3565728416.25,1807060332.0
2018-02-23,'300547,川环科技,56.0,57.0,54.9,57.0,57.0,-1.0,-1.7544,3.0031,939700,52302689.0,3457676040.0,1752300928.0
