日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-04-13,'300122,智飞生物,35.91,36.97,35.56,36.8,36.71,-0.8,-2.1792,0.9184,14695025,533368349.82,57456000000.0,57456000000.0
2018-04-12,'300122,智飞生物,36.71,37.18,34.01,34.02,33.8,2.91,8.6095,1.5415,24664012,885853481.37,58736000000.0,58736000000.0
2018-04-11,'300122,智飞生物,33.8,34.06,33.33,33.45,33.3,0.5,1.5015,0.5586,8937737,301782958.09,54080000000.0,54080000000.0
2018-04-10,'300122,智飞生物,33.3,33.92,32.8,33.55,33.11,0.19,0.5738,0.5309,8494739,283828525.66,53280000000.0,53280000000.0
2018-04-09,'300122,智飞生物,33.11,33.69,31.33,31.34,32.0,1.11,3.4688,0.7211,11538044,380007893.05,52976000000.0,52976000000.0
2018-04-04,'300122,智飞生物,32.0,34.18,31.85,33.79,33.49,-1.49,-4.4491,0.7023,11236555,368102422.14,51200000000.0,51200000000.0
2018-04-03,'300122,智飞生物,33.49,33.7,33.02,33.06,33.85,-0.36,-1.0635,0.4145,6632702,220841930.59,53584000000.0,53584000000.0
2018-04-02,'300122,智飞生物,33.85,34.58,33.4,33.98,33.98,-0.13,-0.3826,0.6325,10119531,342872400.43,54160000000.0,54160000000.0
2018-03-30,'300122,智飞生物,33.98,33.99,32.75,32.92,32.55,1.43,4.3932,0.636,10176238,341533146.57,54368000000.0,54368000000.0
2018-03-29,'300122,智飞生物,32.55,33.5,32.06,33.38,32.93,-0.38,-1.154,0.5715,9144186,297931307.66,52080000000.0,52080000000.0
2018-03-28,'300122,智飞生物,32.93,33.99,32.9,33.69,33.65,-0.72,-2.1397,0.6004,9605824,320382169.46,52688000000.0,52688000000.0
2018-03-27,'300122,智飞生物,33.65,34.9,33.2,33.88,33.54,0.11,0.328,0.8896,14233742,485430968.91,53840000000.0,53840000000.0
2018-03-26,'300122,智飞生物,33.54,33.59,30.92,30.92,31.35,2.19,6.9856,0.8217,13146466,428671030.64,53664000000.0,53664000000.0
2018-03-23,'300122,智飞生物,31.35,32.5,31.03,31.1,32.69,-1.34,-4.0991,0.753,12048666,381346898.46,50160000000.0,50160000000.0
2018-03-22,'300122,智飞生物,32.69,33.78,32.08,33.65,33.21,-0.52,-1.5658,0.5143,8229051,269159838.39,52304000000.0,52304000000.0
2018-03-21,'300122,智飞生物,33.21,34.48,33.2,34.27,33.95,-0.74,-2.1797,0.6087,9739137,329213856.96,53136000000.0,53136000000.0
2018-03-20,'300122,智飞生物,33.95,34.11,32.7,33.1,32.56,1.39,4.269,1.1833,18932603,635322051.04,54320000000.0,54320000000.0
2018-03-19,'300122,智飞生物,32.56,33.18,31.44,31.44,31.18,1.38,4.4259,0.7169,11470407,372055541.61,52096000000.0,52096000000.0
2018-03-16,'300122,智飞生物,31.18,32.3,31.11,31.5,31.17,0.01,0.0321,0.4402,7042603,223699667.15,49888000000.0,49888000000.0
2018-03-15,'300122,智飞生物,31.17,31.47,30.73,30.76,30.75,0.42,1.3659,0.4679,7486054,232863409.24,49872000000.0,49872000000.0
2018-03-14,'300122,智飞生物,30.75,32.9,30.33,32.22,32.49,-1.74,-5.3555,0.7221,11552818,362307971.1,49200000000.0,49200000000.0
2018-03-13,'300122,智飞生物,32.49,33.15,32.28,32.5,32.73,-0.24,-0.7333,0.3347,5355775,174949685.1,51984000000.0,51984000000.0
2018-03-12,'300122,智飞生物,32.73,33.35,31.7,32.05,31.89,0.84,2.6341,0.6868,10989177,359942866.49,52368000000.0,52368000000.0
2018-03-09,'300122,智飞生物,31.89,32.31,31.28,31.95,31.8,0.09,0.283,0.4802,7682938,243654930.77,51024000000.0,51024000000.0
2018-03-08,'300122,智飞生物,31.8,31.88,30.62,30.8,30.77,1.03,3.3474,0.5183,8293458,260745799.26,50880000000.0,50880000000.0
