日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-04-13,'002845,同兴达,23.04,23.28,22.89,23.18,22.75,0.29,1.2747,4.8115,3002390,69286011.6,4639057182.72,1437696000.0
2018-04-12,'002845,同兴达,22.75,23.48,22.56,22.85,22.83,-0.08,-0.3504,5.8282,3636789,83711671.52,4580666272.0,1419600000.0
2018-04-11,'002845,同兴达,22.83,23.06,22.49,22.49,22.39,0.44,1.9652,4.6556,2905090,66155713.21,4596774109.44,1424592000.0
2018-04-10,'002845,同兴达,22.39,23.17,22.01,23.05,22.97,-0.58,-2.525,5.4413,3395399,76474269.22,4508181003.52,1397136000.0
2018-04-09,'002845,同兴达,23.05,23.28,22.32,22.88,22.99,0.06,0.261,5.4789,3418860,77880848.31,4641070662.4,1438320000.0
2018-04-04,'002845,同兴达,22.99,23.98,22.99,23.64,23.6,-0.61,-2.5847,7.2305,4511854,105608241.32,4628989784.32,1434576000.0
2018-04-03,'002845,同兴达,23.6,24.2,23.35,23.35,24.31,-0.71,-2.9206,10.6935,6672769,157922380.73,4751812044.8,1472640000.0
2018-04-02,'002845,同兴达,24.31,25.5,23.28,23.64,23.18,1.13,4.8749,21.127,13183257,321732998.54,4894769102.08,1516944000.0
2018-03-30,'002845,同兴达,23.18,23.18,21.07,21.07,21.07,2.11,10.0142,7.5162,4690108,104757081.66,4667245898.24,1446432000.0
2018-03-29,'002845,同兴达,21.07,21.6,21.04,21.28,20.99,0.08,0.3811,3.6777,2294870,48756274.82,4242401685.76,1314768000.0
2018-03-28,'002845,同兴达,20.99,21.2,20.3,20.8,20.81,0.18,0.865,4.4466,2774700,57836121.26,4226293848.32,1309776000.0
2018-03-27,'002845,同兴达,20.81,21.19,20.55,20.58,20.2,0.61,3.0198,3.9647,2473970,51529802.64,4190051214.08,1298544000.0
2018-03-26,'002845,同兴达,20.2,20.25,19.07,19.07,20.52,-0.32,-1.5595,3.5641,2223994,44003410.72,4067228953.6,1260480000.0
2018-03-23,'002845,同兴达,20.52,21.91,20.52,21.6,22.8,-2.28,-10.0,4.8926,3052974,64675895.32,4131660303.36,1280448000.0
2018-03-22,'002845,同兴达,22.8,23.07,22.41,22.65,22.81,-0.01,-0.0438,2.6434,1649500,37521814.0,4590733670.4,1422720000.0
2018-03-21,'002845,同兴达,22.81,23.59,22.66,23.1,23.09,-0.28,-1.2126,4.1261,2574680,59801180.6,4592747150.08,1423344000.0
2018-03-20,'002845,同兴达,23.09,23.2,22.2,22.26,22.62,0.47,2.0778,3.683,2298170,52259053.0,4649124581.12,1440816000.0
2018-03-19,'002845,同兴达,22.62,22.97,22.2,22.58,22.7,-0.08,-0.3524,2.4325,1517900,34496812.3,4554491036.16,1411488000.0
2018-03-16,'002845,同兴达,22.7,23.28,22.52,22.78,22.71,-0.01,-0.044,2.8535,1780570,40734651.4,4570598873.6,1416480000.0
2018-03-15,'002845,同兴达,22.71,23.65,21.81,23.39,23.81,-1.1,-4.6199,5.5961,3491970,79529072.3,4572612353.28,1417104000.0
2018-03-14,'002845,同兴达,23.81,24.37,23.06,23.25,23.53,0.28,1.19,5.1471,3211810,76169260.0,4794095118.08,1485744000.0
2018-03-13,'002845,同兴达,23.53,24.25,23.23,23.92,23.9,-0.37,-1.5481,4.6394,2894976,68389915.38,4737717687.04,1468272000.0
2018-03-12,'002845,同兴达,23.9,24.19,23.23,23.23,23.27,0.63,2.7073,6.844,4270640,102018897.3,4812216435.2,1491360000.0
2018-03-09,'002845,同兴达,23.27,24.4,22.51,22.64,22.64,0.63,2.7827,6.5292,4074212,95308834.18,4685367215.36,1452048000.0
2018-03-08,'002845,同兴达,22.64,22.69,22.21,22.3,22.26,0.38,1.7071,3.7507,2340412,52498858.4,4558517995.52,1412736000.0
2018-03-07,'002845,同兴达,22.26,22.6,22.22,22.6,22.45,-0.19,-0.8463,2.9469,1838840,41143089.3,4482005767.68,1389024000.0
2018-03-06,'002845,同兴达,22.45,22.84,22.3,22.72,22.7,-0.25,-1.1013,5.5245,3447300,77554082.0,4520261881.6,1400880000.0
2018-03-05,'002845,同兴达,22.7,22.7,21.1,21.3,21.34,1.36,6.373,5.1439,3209804,70758603.9,4570598873.6,1416480000.0
2018-03-02,'002845,同兴达,21.34,21.96,21.33,21.52,21.9,-0.56,-2.5571,2.8989,1808900,39067648.0,4296765637.12,1331616000.0
